LineNo,UTC_Approx,TimeUS,I,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
9904,2023-01-20 10:50:20.117474,140165324,0,5.477179,92851.03,26.71,-0.4873528,140165,0,20.07363,1
9939,2023-01-20 10:50:20.217473,140265304,0,5.283582,92853.13,26.69,-0.6201148,140265,0,20.07363,1
9972,2023-01-20 10:50:20.317558,140365325,0,5.205605,92853.98,26.68,-0.8797566,140365,0,20.07363,1
10005,2023-01-20 10:50:20.417612,140465327,0,5.345425,92852.48,26.69,-1.015039,140465,0,20.07363,1
10037,2023-01-20 10:50:20.517630,140565349,0,5.466423,92851.16,26.71,-0.6864961,140565,0,20.07363,1
10071,2023-01-20 10:50:20.617596,140665312,0,5.393824,92851.94,26.72,0.04957527,140665,0,20.07363,1
10103,2023-01-20 10:50:20.717624,140765302,0,5.383069,92852.06,26.73,0.5159218,140765,0,20.07363,1
10137,2023-01-20 10:50:20.817641,140865309,0,5.436846,92851.47,26.76,0.3453484,140865,0,20.07363,1
10167,2023-01-20 10:50:20.917520,140965307,0,5.428779,92851.58,26.78,0.0537771,140965,0,20.07363,1
10200,2023-01-20 10:50:21.017444,141065319,0,5.224427,92853.77,26.81,-0.01764536,141065,0,20.07363,1
10230,2023-01-20 10:50:21.117519,141165339,0,5.213672,92853.89,26.84,-0.2193089,141165,0,20.07363,1
10265,2023-01-20 10:50:21.217519,141265297,0,5.219049,92853.84,26.86,-0.5982678,141265,0,20.07363,1
10295,2023-01-20 10:50:21.317518,141365321,0,5.202916,92854.01,26.85,-0.6646486,141365,0,20.07363,1
10328,2023-01-20 10:50:21.417473,141465290,0,5.219049,92853.83,26.85,-0.3587928,141465,0,20.07363,1
10360,2023-01-20 10:50:21.517519,141565300,0,5.192161,92854.14,26.83,-0.09747088,141565,0,20.07363,1
10394,2023-01-20 10:50:21.617553,141665315,0,5.197538,92854.06,26.81,-0.03529101,141665,0,20.07363,1
10426,2023-01-20 10:50:21.717478,141765301,0,5.297026,92853,26.78,-0.01764551,141765,0,20.07363,1
10460,2023-01-20 10:50:21.817474,141865350,0,5.224427,92853.78,26.77,0.08570641,141865,0,20.07363,1
10490,2023-01-20 10:50:21.917406,141965296,0,5.431468,92851.53,26.75,0.2419956,141965,0,20.07363,1
10523,2023-01-20 10:50:22.017414,142065306,0,5.364247,92852.27,26.77,0.3865217,142065,0,20.07363,1
10553,2023-01-20 10:50:22.117453,142165295,0,5.283582,92853.13,26.78,0.4470207,142165,0,20.07363,1
10588,2023-01-20 10:50:22.217495,142265301,0,5.262071,92853.36,26.82,0.2218296,142265,0,20.07363,1
10618,2023-01-20 10:50:22.317470,142365311,0,5.299715,92852.98,26.85,-0.1831778,142365,0,20.07363,1
10651,2023-01-20 10:50:22.417446,142465308,0,5.348114,92852.44,26.88,-0.28569,142465,0,20.07363,1
10683,2023-01-20 10:50:22.517532,142565347,0,5.444912,92851.4,26.88,0.009242893,142565,0,20.07363,1
10716,2023-01-20 10:50:22.617507,142665287,0,5.485245,92850.97,26.9,0.3739181,142665,0,20.07363,1
10748,2023-01-20 10:50:22.717495,142765292,0,5.353492,92852.38,26.89,0.5276868,142765,0,20.07363,1
10782,2023-01-20 10:50:22.817495,142865312,0,5.275515,92853.23,26.9,0.2856904,142865,0,20.07363,1
10812,2023-01-20 10:50:22.917455,142965303,0,5.213672,92853.89,26.92,-0.2604818,142965,0,20.07363,1
10845,2023-01-20 10:50:23.017446,143065311,0,5.369625,92852.22,26.95,-0.6100323,143065,0,20.07363,1
10875,2023-01-20 10:50:23.117522,143165336,0,5.45029,92851.33,26.97,-0.3613141,143165,0,20.07363,1
10912,2023-01-20 10:50:23.217528,143265305,0,5.689597,92848.76,27.01,0.3319041,143265,0,20.07363,1
10942,2023-01-20 10:50:23.317514,143365320,0,5.571288,92850.03,27.04,0.9553803,143365,0,20.07363,1
10975,2023-01-20 10:50:23.417480,143465307,0,5.791773,92847.64,27.09,1.108308,143465,0,20.07363,1
11007,2023-01-20 10:50:23.517478,143565291,0,5.676153,92848.88,27.11,0.8612706,143565,0,20.07363,1
11041,2023-01-20 10:50:23.617496,143665299,0,5.802529,92847.53,27.14,0.5772616,143665,0,20.07363,1
11073,2023-01-20 10:50:23.717489,143765306,0,6.023014,92845.14,27.17,0.4839926,143765,0,20.07363,1
11106,2023-01-20 10:50:23.817537,143865369,0,6.144012,92843.82,27.2,0.7234678,143865,0,20.07363,1
11140,2023-01-20 10:50:23.917459,143965307,0,6.227366,92842.93,27.21,1.187294,143965,0,20.07363,1
11173,2023-01-20 10:50:24.017476,144065327,0,6.262321,92842.55,27.23,1.369631,144065,0,20.07363,1
11203,2023-01-20 10:50:24.117493,144165283,0,6.324165,92841.89,27.25,1.096545,144165,0,20.07363,1
11238,2023-01-20 10:50:24.217557,144265307,0,6.353742,92841.56,27.28,0.7335505,144265,0,20.07363,1
11268,2023-01-20 10:50:24.317506,144365318,0,6.477429,92840.22,27.3,0.5554143,144365,0,20.07363,1
11301,2023-01-20 10:50:24.417491,144465343,0,6.587672,92839.03,27.3,0.5940664,144465,0,20.07363,1
11334,2023-01-20 10:50:24.517509,144565295,0,6.875378,92835.91,27.31,0.8486665,144565,0,20.07363,1
11369,2023-01-20 10:50:24.617560,144665306,0,7.238372,92831.98,27.32,1.359547,144665,0,20.07363,1
11401,2023-01-20 10:50:24.717468,144765296,0,7.251817,92831.84,27.33,2.017474,144765,0,20.07363,1
11435,2023-01-20 10:50:24.817493,144865388,0,7.12813,92833.19,27.35,2.226701,144865,0,20.07363,1
11466,2023-01-20 10:50:24.917428,144965323,0,7.03402,92834.21,27.36,1.437693,144965,0,20.07363,1
11499,2023-01-20 10:50:25.017454,145065343,0,7.087797,92833.63,27.37,0.1823377,145065,0,20.07363,1
11529,2023-01-20 10:50:25.117506,145165366,0,6.974865,92834.83,27.38,-0.4974367,145165,0,20.07363,1
11565,2023-01-20 10:50:25.217469,145265306,0,6.896889,92835.69,27.39,-0.5159225,145265,0,20.07363,1
11595,2023-01-20 10:50:25.317494,145365337,0,6.947977,92835.13,27.4,-0.4764298,145365,0,20.07363,1
11628,2023-01-20 10:50:25.417477,145465323,0,5.66002,92849.08,27.4,-0.8646317,145465,0,20.07363,1
11660,2023-01-20 10:50:25.517503,145565335,0,5.353492,92852.38,27.39,-2.3519,145565,0,20.07363,1
11694,2023-01-20 10:50:25.617504,145665327,0,5.528266,92850.48,27.35,-4.446679,145665,0,20.07363,1
11726,2023-01-20 10:50:25.717478,145765314,0,6.082169,92844.5,27.32,-4.48113,145765,0,20.07363,1
11759,2023-01-20 10:50:25.817485,145865335,0,6.178967,92843.45,27.29,-1.512476,145865,0,20.07363,1
11791,2023-01-20 10:50:25.917439,145965313,0,6.278454,92842.38,27.29,1.578016,145965,0,20.07363,1
11824,2023-01-20 10:50:26.017444,146065331,0,6.154768,92843.7,27.26,2.327531,146065,0,20.07363,1
11854,2023-01-20 10:50:26.117519,146165369,0,6.205856,92843.17,27.26,1.356187,146165,0,20.07363,1
11889,2023-01-20 10:50:26.217478,146265303,0,6.673715,92838.09,27.25,0.47475,146265,0,20.07363,1
11919,2023-01-20 10:50:26.317478,146365339,0,6.84849,92836.22,27.26,0.7444748,146365,0,20.07363,1
11952,2023-01-20 10:50:26.417491,146465377,0,6.512384,92839.85,27.26,1.627592,146465,0,20.07363,1
11984,2023-01-20 10:50:26.517469,146565325,0,6.372564,92841.36,27.26,1.480545,146565,0,20.07363,1
12018,2023-01-20 10:50:26.617490,146665322,0,5.979993,92845.59,27.28,-0.09831072,146665,0,20.07363,1
12050,2023-01-20 10:50:26.717541,146765378,0,5.867061,92846.83,27.3,-1.716659,146765,0,20.07363,1
12083,2023-01-20 10:50:26.817495,146865340,0,5.681531,92848.84,27.31,-2.368704,146865,0,20.07363,1
12114,2023-01-20 10:50:26.917457,146965327,0,5.668087,92848.97,27.34,-2.197291,146965,0,20.07363,1
12147,2023-01-20 10:50:27.017454,147065342,0,5.555155,92850.19,27.35,-1.646078,147065,0,20.07363,1
12177,2023-01-20 10:50:27.117458,147165337,0,5.756818,92848.01,27.36,-1.034366,147165,0,20.07363,1
12212,2023-01-20 10:50:27.217517,147265385,0,5.764885,92847.93,27.36,-0.4024868,147265,0,20.07363,1
12242,2023-01-20 10:50:27.317499,147365353,0,5.673464,92848.92,27.38,0.1823369,147365,0,20.07363,1
12275,2023-01-20 10:50:27.415920,147465331,0,5.751441,92848.09,27.38,0.3562717,147465,0,20.07363,1
12307,2023-01-20 10:50:27.506950,147565331,0,5.837484,92847.14,27.38,0.1680532,147565,0,20.07363,1
12339,2023-01-20 10:50:27.597976,147665328,0,5.998815,92845.41,27.36,0.2184694,147665,0,20.07363,1
12373,2023-01-20 10:50:27.697824,147765382,0,6.178967,92843.44,27.37,0.6806142,147765,0,20.07363,1
12404,2023-01-20 10:50:27.797767,147865333,0,6.28921,92842.26,27.39,1.182251,147865,0,20.07363,1
12438,2023-01-20 10:50:27.897694,147965323,0,6.270388,92842.46,27.41,1.392317,147965,0,20.07363,1
12469,2023-01-20 10:50:27.997644,148065337,0,6.447852,92840.53,27.43,1.212501,148065,0,20.07363,1
12501,2023-01-20 10:50:28.097658,148165328,0,6.687159,92837.95,27.46,0.9696653,148165,0,20.07363,1
12534,2023-01-20 10:50:28.197726,148265370,0,6.856556,92836.13,27.5,1.151162,148265,0,20.07363,1
12567,2023-01-20 10:50:28.297720,148365340,0,7.235683,92832.03,27.53,1.690612,148365,0,20.07363,1
12598,2023-01-20 10:50:28.397727,148465321,0,7.335171,92830.95,27.55,2.172083,148465,0,20.07363,1
12632,2023-01-20 10:50:28.508452,148565331,0,7.413147,92830.11,27.58,2.323331,148565,0,20.07363,1
12665,2023-01-20 10:50:28.615909,148665317,0,7.496501,92829.2,27.6,1.983024,148665,0,20.07363,1
12698,2023-01-20 10:50:28.706917,148765325,0,7.794963,92825.98,27.62,1.423408,148765,0,20.07363,1
12729,2023-01-20 10:50:28.797944,148865355,0,7.975116,92824.01,27.65,1.300729,148865,0,20.07363,1
12764,2023-01-20 10:50:28.897636,148965361,0,8.157958,92822.05,27.67,1.68473,148965,0,20.07363,1
12795,2023-01-20 10:50:28.997508,149065347,0,8.381132,92819.63,27.68,2.005712,149065,0,20.07363,1
12827,2023-01-20 10:50:29.097538,149165327,0,8.61775,92817.08,27.7,2.049406,149165,0,20.07363,1
12861,2023-01-20 10:50:29.197612,149265347,0,8.698416,92816.19,27.7,2.038482,149265,0,20.07363,1
12893,2023-01-20 10:50:29.297543,149365340,0,8.811347,92814.98,27.71,1.940169,149365,0,20.07363,1
12924,2023-01-20 10:50:29.397468,149465330,0,9.080232,92812.05,27.72,1.657841,149465,0,20.07363,1
12958,2023-01-20 10:50:29.497472,149565317,0,9.289962,92809.81,27.72,1.530121,149565,0,20.07363,1
12989,2023-01-20 10:50:29.597548,149665373,0,9.507758,92807.45,27.73,1.788923,149665,0,20.07363,1
13024,2023-01-20 10:50:29.697492,149765326,0,9.714799,92805.2,27.74,2.102341,149765,0,20.07363,1
13055,2023-01-20 10:50:29.797507,149865350,0,9.908396,92803.11,27.76,2.175444,149865,0,20.07363,1
13088,2023-01-20 10:50:29.897453,149965318,0,10.06973,92801.38,27.78,2.092257,149965,0,20.07363,1
13119,2023-01-20 10:50:29.997463,150065351,0,10.31979,92798.66,27.8,1.988065,150065,0,20.07363,1
13151,2023-01-20 10:50:30.097512,150165367,0,10.54296,92796.24,27.81,1.961178,150165,0,20.07363,1
13184,2023-01-20 10:50:30.197494,150265315,0,10.7742,92793.74,27.83,2.073774,150265,0,20.07363,1
13216,2023-01-20 10:50:30.297519,150365338,0,10.98125,92791.5,27.85,2.217458,150365,0,20.07363,1
13247,2023-01-20 10:50:30.397503,150465321,0,11.1856,92789.31,27.87,2.248546,150465,0,20.07363,1
13281,2023-01-20 10:50:30.497498,150565321,0,11.37382,92787.27,27.89,2.174602,150565,0,20.07363,1
13313,2023-01-20 10:50:30.597544,150665373,0,11.54053,92785.47,27.91,2.062848,150665,0,20.07363,1
13348,2023-01-20 10:50:30.697485,150765316,0,11.79865,92782.67,27.92,1.963699,150765,0,20.07363,1
13379,2023-01-20 10:50:30.797504,150865337,0,12.05678,92779.88,27.93,1.977143,150865,0,20.07363,1
13412,2023-01-20 10:50:30.897459,150965325,0,12.29878,92777.25,27.95,2.16452,150965,0,20.07363,1
13443,2023-01-20 10:50:30.997453,151065352,0,12.4628,92775.5,27.97,2.361981,151065,0,20.07363,1
13475,2023-01-20 10:50:31.097511,151165325,0,12.62951,92773.69,27.98,2.326691,151165,0,20.07363,1
13508,2023-01-20 10:50:31.197586,151265312,0,12.79084,92771.95,28,2.063689,151265,0,20.07363,1
13540,2023-01-20 10:50:31.297581,151365354,0,12.98712,92769.82,28,1.805728,151365,0,20.07363,1
13571,2023-01-20 10:50:31.397506,151465329,0,13.16459,92767.91,28.02,1.719181,151465,0,20.07363,1
13605,2023-01-20 10:50:31.497484,151565327,0,13.34743,92765.93,28.03,1.763715,151565,0,20.07363,1
13636,2023-01-20 10:50:31.597467,151665330,0,13.58674,92763.32,28.05,1.832616,151665,0,20.07363,1
13671,2023-01-20 10:50:31.697468,151765318,0,13.81798,92760.84,28.06,1.929246,151765,0,20.07363,1
13702,2023-01-20 10:50:31.797502,151865339,0,13.91478,92759.78,28.08,2.049405,151865,0,20.07363,1
13736,2023-01-20 10:50:31.897439,151965299,0,14.1729,92757,28.07,2.043524,151965,0,20.07363,1
13767,2023-01-20 10:50:31.997462,152065344,0,14.33424,92755.26,28.08,1.909921,152065,0,20.07363,1
13799,2023-01-20 10:50:32.097472,152165329,0,14.46061,92753.89,28.06,1.836817,152165,0,20.07363,1
13832,2023-01-20 10:50:32.197532,152265362,0,14.6085,92752.28,28.05,1.777999,152265,0,20.07363,1
13864,2023-01-20 10:50:32.297521,152365344,0,14.82361,92749.95,28.02,1.630953,152365,0,20.07363,1
13895,2023-01-20 10:50:32.397510,152465326,0,14.88814,92749.28,28.02,1.546086,152465,0,20.07363,1
13929,2023-01-20 10:50:32.497481,152565321,0,14.93385,92748.78,28.03,1.49735,152565,0,20.07363,1
13960,2023-01-20 10:50:32.597460,152665325,0,15.13282,92746.62,28.03,1.278041,152665,0,20.07363,1
13995,2023-01-20 10:50:32.697470,152765323,0,15.17585,92746.17,28.05,1.05117,152765,0,20.07363,1
14026,2023-01-20 10:50:32.797496,152865335,0,15.22424,92745.63,28.07,1.015041,152865,0,20.07363,1
14059,2023-01-20 10:50:32.897460,152965319,0,15.31298,92744.69,28.08,0.9511811,152965,0,20.07363,1
14090,2023-01-20 10:50:32.997478,153065358,0,15.33986,92744.39,28.11,0.7579195,153065,0,20.07363,1
14122,2023-01-20 10:50:33.097468,153165322,0,15.32911,92744.51,28.12,0.596588,153165,0,20.07363,1
14155,2023-01-20 10:50:33.197542,153265368,0,15.34255,92744.34,28.14,0.4377779,153265,0,20.07363,1
14187,2023-01-20 10:50:33.297521,153365342,0,15.29953,92744.81,28.15,0.2117467,153365,0,20.07363,1
14219,2023-01-20 10:50:33.397507,153465324,0,15.235,92745.52,28.17,-0.00924319,153465,0,20.07363,1
14253,2023-01-20 10:50:33.497541,153565362,0,15.18391,92746.09,28.19,-0.2176285,153565,0,20.07363,1
14286,2023-01-20 10:50:33.597494,153665320,0,15.2108,92745.77,28.21,-0.3898826,153665,0,20.07363,1
14321,2023-01-20 10:50:33.697495,153765327,0,15.21349,92745.75,28.22,-0.3814811,153765,0,20.07363,1
14352,2023-01-20 10:50:33.797499,153865338,0,15.26727,92745.16,28.23,-0.1688948,153865,0,20.07363,1
14387,2023-01-20 10:50:33.897455,153965320,0,15.27264,92745.12,28.25,0.07814378,153965,0,20.07363,1
14418,2023-01-20 10:50:33.997450,154065341,0,15.28609,92744.96,28.26,0.2151078,154065,0,20.07363,1
14450,2023-01-20 10:50:34.097446,154165324,0,15.29684,92744.84,28.27,0.2218297,154165,0,20.07363,1
14483,2023-01-20 10:50:34.197468,154265332,0,15.31566,92744.66,28.29,0.1663718,154265,0,20.07363,1
14515,2023-01-20 10:50:34.297498,154365339,0,15.26995,92745.14,28.3,0.1159561,154365,0,20.07363,1
14546,2023-01-20 10:50:34.397500,154465316,0,15.32911,92744.51,28.31,0.06218016,154465,0,20.07363,1
14581,2023-01-20 10:50:34.497647,154565427,0,15.37751,92743.98,28.31,0.0445357,154565,0,20.07363,1
14611,2023-01-20 10:50:34.597575,154665319,0,15.42322,92743.48,28.33,0.1646933,154665,0,20.07363,1
14646,2023-01-20 10:50:34.697533,154765324,0,15.34524,92744.33,28.34,0.3176201,154765,0,20.07363,1
14677,2023-01-20 10:50:34.797501,154865341,0,15.2834,92745,28.35,0.2310717,154865,0,20.07363,1
14713,2023-01-20 10:50:34.897437,154965310,0,15.27533,92745.08,28.36,-0.1058745,154965,0,20.07363,1
14744,2023-01-20 10:50:34.997442,155065348,0,15.3076,92744.72,28.37,-0.3529119,155065,0,20.07363,1
14776,2023-01-20 10:50:35.097483,155165307,0,15.35869,92744.2,28.38,-0.259642,155165,0,20.07363,1
14809,2023-01-20 10:50:35.197564,155265302,0,15.31566,92744.63,28.38,0.02100706,155265,0,20.07363,1
14841,2023-01-20 10:50:35.297567,155365305,0,15.41784,92743.54,28.39,0.1932615,155365,0,20.07363,1
14872,2023-01-20 10:50:35.397556,155465297,0,15.44204,92743.29,28.4,0.2403158,155465,0,20.07363,1
14906,2023-01-20 10:50:35.497569,155565309,0,15.46086,92743.06,28.41,0.3184602,155565,0,20.07363,1
14937,2023-01-20 10:50:35.597612,155665351,0,15.46624,92743.01,28.42,0.374758,155665,0,20.07363,1
14972,2023-01-20 10:50:35.697545,155765304,0,15.4528,92743.16,28.42,0.2848494,155765,0,20.07363,1
15003,2023-01-20 10:50:35.797538,155865317,0,15.46624,92743.02,28.4,0.1285604,155865,0,20.07363,1
15036,2023-01-20 10:50:35.897481,155965301,0,15.61144,92741.45,28.39,0.07814496,155965,0,20.07363,1
15067,2023-01-20 10:50:35.997475,156065336,0,15.62219,92741.33,28.38,0.2445173,156065,0,20.07363,1
15099,2023-01-20 10:50:36.097502,156165307,0,15.54153,92742.19,28.39,0.4680276,156165,0,20.07363,1
15132,2023-01-20 10:50:36.197562,156265309,0,15.72168,92740.26,28.41,0.4344171,156265,0,20.07363,1
15164,2023-01-20 10:50:36.297575,156365368,0,15.75664,92739.88,28.42,0.3050163,156365,0,20.07363,1
15195,2023-01-20 10:50:36.397451,156465293,0,15.68135,92740.7,28.43,0.4041675,156465,0,20.07363,1
15229,2023-01-20 10:50:36.497502,156565290,0,15.71899,92740.3,28.44,0.4436597,156565,0,20.07363,1
15260,2023-01-20 10:50:36.597588,156665319,0,15.9099,92738.22,28.44,0.2487177,156665,0,20.07363,1
15295,2023-01-20 10:50:36.697567,156765293,0,15.9341,92737.95,28.44,0.2991331,156765,0,20.07363,1
15326,2023-01-20 10:50:36.797670,156865392,0,15.93141,92738,28.43,0.6444821,156865,0,20.07363,1
15359,2023-01-20 10:50:36.897526,156965339,0,15.79966,92739.42,28.44,0.6621277,156965,0,20.07363,1
15390,2023-01-20 10:50:36.997474,157065380,0,15.67059,92740.82,28.45,0.1310805,157065,0,20.07363,1
15422,2023-01-20 10:50:37.097477,157165307,0,15.85612,92738.8,28.47,-0.4663467,157165,0,20.07363,1
15455,2023-01-20 10:50:37.197625,157265375,0,16.04972,92736.7,28.48,-0.4613042,157265,0,20.07363,1
15487,2023-01-20 10:50:37.297570,157365316,0,15.96368,92737.66,28.51,0.2453575,157365,0,20.07363,1
15518,2023-01-20 10:50:37.397634,157465377,0,16.19223,92735.18,28.53,0.8789155,157465,0,20.07363,1
15552,2023-01-20 10:50:37.497592,157565320,0,16.25407,92734.52,28.53,0.9621022,157565,0,20.07363,1
15583,2023-01-20 10:50:37.597712,157665424,0,16.32667,92733.72,28.52,0.9251317,157665,0,20.07363,1
15618,2023-01-20 10:50:37.697590,157765317,0,16.33205,92733.66,28.53,0.9486586,157765,0,20.07363,1
15649,2023-01-20 10:50:37.797687,157865429,0,16.45305,92732.37,28.52,0.7965696,157865,0,20.07363,1
15683,2023-01-20 10:50:37.897515,157965299,0,16.49876,92731.84,28.53,0.6150734,157965,0,20.07363,1
15714,2023-01-20 10:50:37.997566,158065393,0,16.5848,92730.94,28.54,0.6259984,158065,0,20.07363,1
15746,2023-01-20 10:50:38.088708,158165301,0,16.6574,92730.14,28.53,0.7091844,158165,0,20.07363,1
15779,2023-01-20 10:50:38.179825,158265420,0,16.62782,92730.47,28.51,0.7066625,158265,0,20.07363,1
15811,2023-01-20 10:50:38.277731,158365318,0,16.70849,92729.58,28.51,0.5839825,158365,0,20.07363,1
15842,2023-01-20 10:50:38.377809,158465394,0,16.73269,92729.34,28.51,0.4167694,158465,0,20.07363,1
15877,2023-01-20 10:50:38.477700,158565310,0,16.84562,92728.1,28.53,0.3730774,158565,0,20.07363,1
15909,2023-01-20 10:50:38.577719,158665360,0,16.98275,92726.63,28.55,0.5234855,158665,0,20.07363,1
15944,2023-01-20 10:50:38.677649,158765301,0,16.96124,92726.85,28.57,0.7528758,158765,0,20.07363,1
15975,2023-01-20 10:50:38.777737,158865394,0,16.95317,92726.94,28.6,0.8083326,158865,0,20.07363,1
16010,2023-01-20 10:50:38.886203,158965331,0,16.96124,92726.86,28.62,0.5352485,158965,0,20.07363,1
16041,2023-01-20 10:50:38.997252,159065391,0,17.07417,92725.63,28.63,0.2050257,159065,0,20.07363,1
16073,2023-01-20 10:50:39.088648,159165280,0,17.03115,92726.11,28.65,0.172255,159165,0,20.07363,1
16107,2023-01-20 10:50:39.179727,159265365,0,17.17097,92724.61,28.66,0.3352666,159265,0,20.07363,1
16139,2023-01-20 10:50:39.277667,159365337,0,17.34574,92722.7,28.69,0.5016398,159365,0,20.07363,1
16170,2023-01-20 10:50:39.377593,159465299,0,17.46136,92721.47,28.7,0.7906902,159465,0,20.07363,1
16204,2023-01-20 10:50:39.477575,159565301,0,17.62,92719.75,28.71,1.18141,159565,0,20.07363,1
16235,2023-01-20 10:50:39.577606,159665349,0,17.6926,92718.97,28.72,1.383071,159665,0,20.07363,1
16270,2023-01-20 10:50:39.677512,159765303,0,17.75176,92718.3,28.74,1.305768,159765,0,20.07363,1
16301,2023-01-20 10:50:39.777441,159865290,0,17.92116,92716.48,28.74,1.103267,159865,0,20.07363,1
16335,2023-01-20 10:50:39.877450,159965308,0,17.69798,92718.89,28.75,0.8906817,159965,0,20.07363,1
16366,2023-01-20 10:50:39.977477,160065330,0,17.91309,92716.56,28.77,0.5957496,160065,0,20.07363,1
16398,2023-01-20 10:50:40.077505,160165314,0,18.00989,92715.52,28.77,0.3134209,160165,0,20.07363,1
16432,2023-01-20 10:50:40.177598,160265352,0,18.12013,92714.34,28.78,0.44366,160265,0,20.07363,1
16464,2023-01-20 10:50:40.277523,160365305,0,18.17391,92713.75,28.79,0.8679914,160365,0,20.07363,1
16495,2023-01-20 10:50:40.377466,160465299,0,18.15777,92713.92,28.81,0.9923512,160465,0,20.07363,1
16529,2023-01-20 10:50:40.477474,160565309,0,18.02871,92715.32,28.82,0.6654894,160565,0,20.07363,1
16561,2023-01-20 10:50:40.577469,160665291,0,18.16046,92713.91,28.82,0.1596493,160665,0,20.07363,1
16596,2023-01-20 10:50:40.677493,160765298,0,18.19004,92713.58,28.83,-0.1201594,160765,0,20.07363,1
16627,2023-01-20 10:50:40.777519,160865306,0,18.26802,92712.73,28.83,0.07058202,160865,0,20.07363,1
16661,2023-01-20 10:50:40.877536,160965352,0,18.31104,92712.28,28.84,0.4327369,160965,0,20.07363,1
16692,2023-01-20 10:50:40.977453,161065312,0,18.52884,92709.91,28.84,0.6369209,161065,0,20.07363,1
16724,2023-01-20 10:50:41.077479,161165303,0,18.36213,92711.73,28.86,0.753718,161165,0,20.07363,1
16758,2023-01-20 10:50:41.177534,161265299,0,18.44279,92710.84,28.86,0.7108653,161265,0,20.07363,1
16790,2023-01-20 10:50:41.277578,161365325,0,18.33524,92712,28.86,0.3436697,161365,0,20.07363,1
16821,2023-01-20 10:50:41.377578,161465318,0,18.52077,92710,28.86,-0.025208,161465,0,20.07363,1
16855,2023-01-20 10:50:41.477572,161565344,0,18.60681,92709.09,28.88,0.04033088,161565,0,20.07363,1
16887,2023-01-20 10:50:41.577491,161665305,0,18.78965,92707.11,28.87,0.5091988,161665,0,20.07363,1
16922,2023-01-20 10:50:41.677513,161765305,0,18.62563,92708.88,28.87,0.9402561,161765,0,20.07363,1
16953,2023-01-20 10:50:41.777549,161865302,0,18.57992,92709.38,28.88,0.8259802,161865,0,20.07363,1
