LineNo,UTC_Approx,TimeUS,Id,Pri,Total,Free,Name
188966,2023-01-20 10:59:23.534902,684712213,255,255,1536,1264,ISR
188999,2023-01-20 10:59:23.636144,684813457,0,182,7168,5368,ArduCopter
189030,2023-01-20 10:59:23.737339,684914652,1,1,352,144,idle
189063,2023-01-20 10:59:23.838395,685015717,2,60,1104,768,UART_RX
189096,2023-01-20 10:59:23.940365,685117712,3,60,656,400,OTG1
189131,2023-01-20 10:59:24.041420,685218774,4,183,1360,1016,monitor
189162,2023-01-20 10:59:24.142326,685319660,5,181,1872,1488,timer
189196,2023-01-20 10:59:24.242518,685419835,6,181,848,592,rcout
189226,2023-01-20 10:59:24.342550,685519852,7,177,1360,912,rcin
189261,2023-01-20 10:59:24.443543,685620840,8,58,2384,1456,io
189293,2023-01-20 10:59:24.545109,685722412,9,59,1360,824,storage
189326,2023-01-20 10:59:24.645146,685822454,10,60,656,248,UART3
189356,2023-01-20 10:59:24.746135,685923446,11,60,656,264,UART4
189391,2023-01-20 10:59:24.846158,686023493,12,60,656,264,UART5
189422,2023-01-20 10:59:24.947326,686124711,13,176,1360,856,I2C0
189457,2023-01-20 10:59:25.048341,686225728,14,59,1616,896,OSD
189488,2023-01-20 10:59:25.149916,686327256,15,59,1912,392,log_io
189521,2023-01-20 10:59:25.250918,686428231,16,181,1360,720,SPI1
189551,2023-01-20 10:59:25.350941,686528247,255,255,1536,1264,ISR
189586,2023-01-20 10:59:25.450958,686628260,0,182,7168,5368,ArduCopter
189619,2023-01-20 10:59:25.550961,686728264,1,1,352,144,idle
189652,2023-01-20 10:59:25.651029,686828335,2,60,1104,768,UART_RX
189685,2023-01-20 10:59:25.752727,686930039,3,60,656,400,OTG1
189719,2023-01-20 10:59:25.853671,687030999,4,183,1360,1016,monitor
189750,2023-01-20 10:59:25.954857,687132208,5,181,1872,1488,timer
189786,2023-01-20 10:59:26.054795,687232148,6,181,848,592,rcout
189816,2023-01-20 10:59:26.154801,687332137,7,177,1360,912,rcin
189849,2023-01-20 10:59:26.255952,687433272,8,58,2384,1456,io
189879,2023-01-20 10:59:26.357339,687534644,9,59,1360,824,storage
189914,2023-01-20 10:59:26.457343,687634640,10,60,656,248,UART3
189946,2023-01-20 10:59:26.558375,687735669,11,60,656,264,UART4
189979,2023-01-20 10:59:26.660051,687837347,12,60,656,264,UART5
190011,2023-01-20 10:59:26.761521,687938822,13,176,1360,856,I2C0
190043,2023-01-20 10:59:26.862322,688039654,14,59,1616,896,OSD
190075,2023-01-20 10:59:26.962579,688139959,15,59,1912,392,log_io
190110,2023-01-20 10:59:27.063319,688240689,16,181,1360,720,SPI1
190141,2023-01-20 10:59:27.163382,688340709,255,255,1536,1264,ISR
190173,2023-01-20 10:59:27.265145,688442457,0,182,7168,5368,ArduCopter
190204,2023-01-20 10:59:27.365158,688542469,1,1,352,144,idle
190238,2023-01-20 10:59:27.465137,688642460,2,60,1104,768,UART_RX
190271,2023-01-20 10:59:27.566193,688743535,3,60,656,400,OTG1
190303,2023-01-20 10:59:27.666219,688843554,4,183,1360,1016,monitor
190335,2023-01-20 10:59:27.767823,688945138,5,181,1872,1488,timer
190367,2023-01-20 10:59:27.868847,689046165,6,181,848,592,rcout
190399,2023-01-20 10:59:27.969893,689147223,7,177,1360,912,rcin
190434,2023-01-20 10:59:28.069941,689247268,8,58,2384,1456,io
190465,2023-01-20 10:59:28.169945,689347261,9,59,1360,824,storage
190497,2023-01-20 10:59:28.270984,689448294,10,60,656,248,UART3
190528,2023-01-20 10:59:28.371002,689548307,11,60,656,264,UART4
190562,2023-01-20 10:59:28.472418,689649710,12,60,656,264,UART5
190595,2023-01-20 10:59:28.573453,689750729,13,176,1360,856,I2C0
190627,2023-01-20 10:59:28.674983,689852266,14,59,1616,896,OSD
190659,2023-01-20 10:59:28.775960,689953259,15,59,1912,392,log_io
190691,2023-01-20 10:59:28.869069,690053262,16,181,1360,720,SPI1
190725,2023-01-20 10:59:28.960050,690153319,255,255,1536,1264,ISR
190760,2023-01-20 10:59:29.057791,690254994,0,182,7168,5368,ArduCopter
190791,2023-01-20 10:59:29.157908,690355020,1,1,352,144,idle
190823,2023-01-20 10:59:29.265456,690456065,2,60,1104,768,UART_RX
190859,2023-01-20 10:59:29.376432,690556080,3,60,656,400,OTG1
190894,2023-01-20 10:59:29.472852,690657368,4,183,1360,1016,monitor
190926,2023-01-20 10:59:29.564771,690758366,5,181,1872,1488,timer
190959,2023-01-20 10:59:29.661298,690858374,6,181,848,592,rcout
190990,2023-01-20 10:59:29.762526,690959603,7,177,1360,912,rcin
191023,2023-01-20 10:59:29.862551,691059644,8,58,2384,1456,io
191054,2023-01-20 10:59:29.963601,691160718,9,59,1360,824,storage
191090,2023-01-20 10:59:30.064978,691262134,10,60,656,248,UART3
191120,2023-01-20 10:59:30.164935,691362138,11,60,656,264,UART4
191153,2023-01-20 10:59:30.266118,691463304,12,60,656,264,UART5
191188,2023-01-20 10:59:30.367870,691565007,13,176,1360,856,I2C0
191221,2023-01-20 10:59:30.468713,691665835,14,59,1616,896,OSD
191256,2023-01-20 10:59:30.570481,691767604,15,59,1912,392,log_io
191290,2023-01-20 10:59:30.670429,691867599,16,181,1360,720,SPI1
191321,2023-01-20 10:59:30.771389,691968625,255,255,1536,1264,ISR
191376,2023-01-20 10:59:30.872799,692070096,0,182,7168,5368,ArduCopter
191408,2023-01-20 10:59:30.972862,692170215,1,1,352,144,idle
191442,2023-01-20 10:59:31.073918,692271264,2,60,1104,768,UART_RX
191472,2023-01-20 10:59:31.175130,692372446,3,60,656,400,OTG1
191506,2023-01-20 10:59:31.276287,692473596,4,183,1360,1016,monitor
191538,2023-01-20 10:59:31.377321,692574631,5,181,1872,1488,timer
191573,2023-01-20 10:59:31.478376,692675680,6,181,848,592,rcout
191603,2023-01-20 10:59:31.577632,692774928,7,177,1360,912,rcin
191636,2023-01-20 10:59:31.679982,692877279,8,58,2384,1456,io
191668,2023-01-20 10:59:31.780020,692977319,9,59,1360,824,storage
191701,2023-01-20 10:59:31.883426,693080711,10,60,656,248,UART3
191734,2023-01-20 10:59:31.984883,693182150,11,60,656,264,UART4
191767,2023-01-20 10:59:32.085941,693283226,12,60,656,264,UART5
191798,2023-01-20 10:59:32.185987,693383296,13,176,1360,856,I2C0
191831,2023-01-20 10:59:32.287375,693484680,14,59,1616,896,OSD
191864,2023-01-20 10:59:32.387340,693584638,15,59,1912,392,log_io
191898,2023-01-20 10:59:32.488442,693685739,16,181,1360,720,SPI1
191930,2023-01-20 10:59:32.589931,693787228,255,255,1536,1264,ISR
191963,2023-01-20 10:59:32.690955,693888250,0,182,7168,5368,ArduCopter
191995,2023-01-20 10:59:32.792346,693989639,1,1,352,144,idle
192028,2023-01-20 10:59:32.892304,694089628,2,60,1104,768,UART_RX
192061,2023-01-20 10:59:32.992293,694189651,3,60,656,400,OTG1
192095,2023-01-20 10:59:33.101292,694298628,4,183,1360,1016,monitor
192127,2023-01-20 10:59:33.202358,694399669,5,181,1872,1488,timer
192159,2023-01-20 10:59:33.303369,694500674,6,181,848,592,rcout
192194,2023-01-20 10:59:33.403381,694600680,7,177,1360,912,rcin
192227,2023-01-20 10:59:33.504904,694702220,8,58,2384,1456,io
192260,2023-01-20 10:59:33.605032,694802363,9,59,1360,824,storage
192291,2023-01-20 10:59:33.705962,694903275,10,60,656,248,UART3
192324,2023-01-20 10:59:33.805987,695003284,11,60,656,264,UART4
192358,2023-01-20 10:59:33.909956,695107286,12,60,656,264,UART5
192392,2023-01-20 10:59:34.010946,695208302,13,176,1360,856,I2C0
192424,2023-01-20 10:59:34.110977,695308312,14,59,1616,896,OSD
192457,2023-01-20 10:59:34.212326,695409641,15,59,1912,392,log_io
192488,2023-01-20 10:59:34.312335,695509642,16,181,1360,720,SPI1
192522,2023-01-20 10:59:34.412357,695609657,255,255,1536,1264,ISR
192555,2023-01-20 10:59:34.512341,695709641,0,182,7168,5368,ArduCopter
192588,2023-01-20 10:59:34.612410,695809709,1,1,352,144,idle
192619,2023-01-20 10:59:34.713434,695910731,2,60,1104,768,UART_RX
192653,2023-01-20 10:59:34.814945,696012245,3,60,656,400,OTG1
192685,2023-01-20 10:59:34.915961,696113287,4,183,1360,1016,monitor
192719,2023-01-20 10:59:35.017324,696214669,5,181,1872,1488,timer
192751,2023-01-20 10:59:35.117614,696314943,6,181,848,592,rcout
192784,2023-01-20 10:59:35.218341,696415655,7,177,1360,912,rcin
192815,2023-01-20 10:59:35.318394,696515696,8,58,2384,1456,io
192850,2023-01-20 10:59:35.421267,696618567,9,59,1360,824,storage
192882,2023-01-20 10:59:35.521409,696718743,10,60,656,248,UART3
192916,2023-01-20 10:59:35.622639,696819992,11,60,656,264,UART4
192947,2023-01-20 10:59:35.723282,696920601,12,60,656,264,UART5
192981,2023-01-20 10:59:35.823436,697020735,13,176,1360,856,I2C0
193012,2023-01-20 10:59:35.923524,697120847,14,59,1616,896,OSD
193047,2023-01-20 10:59:36.025062,697222406,15,59,1912,392,log_io
193078,2023-01-20 10:59:36.125055,697322405,16,181,1360,720,SPI1
193112,2023-01-20 10:59:36.225054,697422401,255,255,1536,1264,ISR
193142,2023-01-20 10:59:36.325115,697522432,0,182,7168,5368,ArduCopter
193177,2023-01-20 10:59:36.426158,697623456,1,1,352,144,idle
193209,2023-01-20 10:59:36.526157,697723472,2,60,1104,768,UART_RX
193243,2023-01-20 10:59:36.627388,697824711,3,60,656,400,OTG1
193273,2023-01-20 10:59:36.728420,697925727,4,183,1360,1016,monitor
193307,2023-01-20 10:59:36.829836,698027142,5,181,1872,1488,timer
193338,2023-01-20 10:59:36.930214,698127555,6,181,848,592,rcout
193374,2023-01-20 10:59:37.029776,698227133,7,177,1360,912,rcin
193405,2023-01-20 10:59:37.129919,698327248,8,58,2384,1456,io
193439,2023-01-20 10:59:37.230923,698428230,9,59,1360,824,storage
193469,2023-01-20 10:59:37.330932,698528231,10,60,656,248,UART3
193504,2023-01-20 10:59:37.430951,698628248,11,60,656,264,UART4
193536,2023-01-20 10:59:37.530961,698728268,12,60,656,264,UART5
193570,2023-01-20 10:59:37.632685,698829996,13,176,1360,856,I2C0
193600,2023-01-20 10:59:37.733729,698931031,14,59,1616,896,OSD
193634,2023-01-20 10:59:37.834912,699032212,15,59,1912,392,log_io
193665,2023-01-20 10:59:37.935094,699132407,16,181,1360,720,SPI1
193700,2023-01-20 10:59:38.035929,699233256,255,255,1536,1264,ISR
193731,2023-01-20 10:59:38.137316,699334661,0,182,7168,5368,ArduCopter
193765,2023-01-20 10:59:38.237298,699434643,1,1,352,144,idle
193795,2023-01-20 10:59:38.338397,699535711,2,60,1104,768,UART_RX
193830,2023-01-20 10:59:38.440021,699637318,3,60,656,400,OTG1
193863,2023-01-20 10:59:38.541053,699738354,4,183,1360,1016,monitor
193896,2023-01-20 10:59:38.642330,699839646,5,181,1872,1488,timer
193927,2023-01-20 10:59:38.742316,699939664,6,181,848,592,rcout
193960,2023-01-20 10:59:38.843328,700040685,7,177,1360,912,rcin
193994,2023-01-20 10:59:38.943385,700140721,8,58,2384,1456,io
194028,2023-01-20 10:59:39.045133,700242452,9,59,1360,824,storage
194061,2023-01-20 10:59:39.145198,700342505,10,60,656,248,UART3
194094,2023-01-20 10:59:39.246236,700443536,11,60,656,264,UART4
194125,2023-01-20 10:59:39.347832,700545129,12,60,656,264,UART5
194159,2023-01-20 10:59:39.443393,700645101,13,176,1360,856,I2C0
194193,2023-01-20 10:59:39.535118,700746153,14,59,1616,896,OSD
194225,2023-01-20 10:59:39.632956,700847237,15,59,1912,392,log_io
194256,2023-01-20 10:59:39.745373,700948222,16,181,1360,720,SPI1
194289,2023-01-20 10:59:39.846274,701048283,255,255,1536,1264,ISR
194321,2023-01-20 10:59:39.938304,701149691,0,182,7168,5368,ArduCopter
194355,2023-01-20 10:59:40.031982,701249663,1,1,352,144,idle
194387,2023-01-20 10:59:40.131982,701349683,2,60,1104,768,UART_RX
194420,2023-01-20 10:59:40.233049,701450752,3,60,656,400,OTG1
194451,2023-01-20 10:59:40.334626,701552293,4,183,1360,1016,monitor
194485,2023-01-20 10:59:40.435635,701653285,5,181,1872,1488,timer
194519,2023-01-20 10:59:40.535627,701753294,6,181,848,592,rcout
194551,2023-01-20 10:59:40.635599,701853272,7,177,1360,912,rcin
194582,2023-01-20 10:59:40.735618,701953278,8,58,2384,1456,io
194616,2023-01-20 10:59:40.835616,702053289,9,59,1360,824,storage
194693,2023-01-20 10:59:40.935602,702153337,10,60,656,248,UART3
194727,2023-01-20 10:59:41.037259,702255018,11,60,656,264,UART4
194759,2023-01-20 10:59:41.138338,702356052,12,60,656,264,UART5
194794,2023-01-20 10:59:41.239852,702457541,13,176,1360,856,I2C0
194824,2023-01-20 10:59:41.339591,702557285,14,59,1616,896,OSD
194859,2023-01-20 10:59:41.440636,702658338,15,59,1912,392,log_io
194892,2023-01-20 10:59:41.540624,702758340,16,181,1360,720,SPI1
194925,2023-01-20 10:59:41.640648,702858371,255,255,1536,1264,ISR
194955,2023-01-20 10:59:41.741885,702959604,0,182,7168,5368,ArduCopter
194989,2023-01-20 10:59:41.841902,703059642,1,1,352,144,idle
195020,2023-01-20 10:59:41.942985,703160780,2,60,1104,768,UART_RX
195055,2023-01-20 10:59:42.044322,703262130,3,60,656,400,OTG1
195086,2023-01-20 10:59:42.145470,703363236,4,183,1360,1016,monitor
195120,2023-01-20 10:59:42.245532,703463264,5,181,1872,1488,timer
195155,2023-01-20 10:59:42.347239,703564946,6,181,848,592,rcout
195188,2023-01-20 10:59:42.447026,703664728,7,177,1360,912,rcin
195221,2023-01-20 10:59:42.547008,703764728,8,58,2384,1456,io
195254,2023-01-20 10:59:42.647109,703864839,9,59,1360,824,storage
195284,2023-01-20 10:59:42.748139,703965870,10,60,656,248,UART3
195320,2023-01-20 10:59:42.849886,704067621,11,60,656,264,UART4
195351,2023-01-20 10:59:42.949889,704167631,12,60,656,264,UART5
195386,2023-01-20 10:59:43.050865,704268601,13,176,1360,856,I2C0
195417,2023-01-20 10:59:43.150927,704368645,14,59,1616,896,OSD
195473,2023-01-20 10:59:43.252396,704470110,15,59,1912,392,log_io
195506,2023-01-20 10:59:43.352412,704570137,16,181,1360,720,SPI1
195542,2023-01-20 10:59:43.462235,704679967,255,255,1536,1264,ISR
195574,2023-01-20 10:59:43.563255,704780991,0,182,7168,5368,ArduCopter
195606,2023-01-20 10:59:43.664483,704882207,1,1,352,144,idle
195638,2023-01-20 10:59:43.764516,704982221,2,60,1104,768,UART_RX
195673,2023-01-20 10:59:43.864504,705082218,3,60,656,400,OTG1
195706,2023-01-20 10:59:43.964416,705182154,4,183,1360,1016,monitor
195739,2023-01-20 10:59:44.064512,705282242,5,181,1872,1488,timer
195770,2023-01-20 10:59:44.165544,705383247,6,181,848,592,rcout
195803,2023-01-20 10:59:44.267001,705484707,7,177,1360,912,rcin
195836,2023-01-20 10:59:44.367958,705585683,8,58,2384,1456,io
195870,2023-01-20 10:59:44.467956,705685687,9,59,1360,824,storage
195902,2023-01-20 10:59:44.567972,705785703,10,60,656,248,UART3
195934,2023-01-20 10:59:44.669497,705887229,11,60,656,264,UART4
195966,2023-01-20 10:59:44.770499,705988232,12,60,656,264,UART5
195999,2023-01-20 10:59:44.870499,706088238,13,176,1360,856,I2C0
196032,2023-01-20 10:59:44.970525,706188272,14,59,1616,896,OSD
196065,2023-01-20 10:59:45.071954,706289687,15,59,1912,392,log_io
196096,2023-01-20 10:59:45.172982,706390692,16,181,1360,720,SPI1
196129,2023-01-20 10:59:45.272990,706490697,255,255,1536,1264,ISR
196162,2023-01-20 10:59:45.374761,706592471,0,182,7168,5368,ArduCopter
196196,2023-01-20 10:59:45.475599,706693489,1,1,352,144,idle
196229,2023-01-20 10:59:45.575421,706793548,2,60,1104,768,UART_RX
196261,2023-01-20 10:59:45.675797,706893947,3,60,656,400,OTG1
196293,2023-01-20 10:59:45.776911,706995015,4,183,1360,1016,monitor
196327,2023-01-20 10:59:45.877957,707096094,5,181,1872,1488,timer
196360,2023-01-20 10:59:45.979459,707197654,6,181,848,592,rcout
196394,2023-01-20 10:59:46.080496,707298659,7,177,1360,912,rcin
196424,2023-01-20 10:59:46.180583,707398691,8,58,2384,1456,io
196458,2023-01-20 10:59:46.281935,707500030,9,59,1360,824,storage
196490,2023-01-20 10:59:46.382964,707601056,10,60,656,248,UART3
196525,2023-01-20 10:59:46.482962,707701066,11,60,656,264,UART4
196556,2023-01-20 10:59:46.584431,707802549,12,60,656,264,UART5
196589,2023-01-20 10:59:46.684414,707902571,13,176,1360,856,I2C0
196620,2023-01-20 10:59:46.785378,708003580,14,59,1616,896,OSD
196654,2023-01-20 10:59:46.889413,708107584,15,59,1912,392,log_io
196686,2023-01-20 10:59:46.990559,708208689,16,181,1360,720,SPI1
196720,2023-01-20 10:59:47.090577,708308688,255,255,1536,1264,ISR
196751,2023-01-20 10:59:47.191993,708410087,0,182,7168,5368,ArduCopter
196784,2023-01-20 10:59:47.293164,708511026,1,1,352,144,idle
196816,2023-01-20 10:59:47.393483,708611096,2,60,1104,768,UART_RX
196851,2023-01-20 10:59:47.494934,708712570,3,60,656,400,OTG1
196882,2023-01-20 10:59:47.597706,708815384,4,183,1360,1016,monitor
196916,2023-01-20 10:59:47.698642,708916294,5,181,1872,1488,timer
196947,2023-01-20 10:59:47.798769,709016392,6,181,848,592,rcout
196981,2023-01-20 10:59:47.900332,709118006,7,177,1360,912,rcin
197016,2023-01-20 10:59:48.000359,709218083,8,58,2384,1456,io
197047,2023-01-20 10:59:48.100184,709317855,9,59,1360,824,storage
197081,2023-01-20 10:59:48.201403,709419023,10,60,656,248,UART3
197111,2023-01-20 10:59:48.302249,709520032,11,60,656,264,UART4
197148,2023-01-20 10:59:48.403683,709621624,12,60,656,264,UART5
197180,2023-01-20 10:59:48.504786,709722746,13,176,1360,856,I2C0
197214,2023-01-20 10:59:48.604610,709823042,14,59,1616,896,OSD
197244,2023-01-20 10:59:48.696409,709923890,15,59,1912,392,log_io
197276,2023-01-20 10:59:48.787439,710023895,16,181,1360,720,SPI1
197311,2023-01-20 10:59:48.886360,710124113,255,255,1536,1264,ISR
197344,2023-01-20 10:59:48.987577,710225400,0,182,7168,5368,ArduCopter
197377,2023-01-20 10:59:49.088654,710326445,1,1,352,144,idle
197409,2023-01-20 10:59:49.190109,710427854,2,60,1104,768,UART_RX
197441,2023-01-20 10:59:49.290077,710527834,3,60,656,400,OTG1
197474,2023-01-20 10:59:49.391104,710628879,4,183,1360,1016,monitor
197508,2023-01-20 10:59:49.491126,710728887,5,181,1872,1488,timer
197540,2023-01-20 10:59:49.591170,710828914,6,181,848,592,rcout
197572,2023-01-20 10:59:49.692595,710930386,7,177,1360,912,rcin
197604,2023-01-20 10:59:49.792511,711030354,8,58,2384,1456,io
197638,2023-01-20 10:59:49.892527,711130407,9,59,1360,824,storage
197671,2023-01-20 10:59:49.993447,711231364,10,60,656,248,UART3
197704,2023-01-20 10:59:50.103856,711331388,11,60,656,264,UART4
197738,2023-01-20 10:59:50.213820,711433118,12,60,656,264,UART5
197768,2023-01-20 10:59:50.304703,711533083,13,176,1360,856,I2C0
197801,2023-01-20 10:59:50.396671,711634240,14,59,1616,896,OSD
197836,2023-01-20 10:59:50.497468,711735366,15,59,1912,392,log_io
197867,2023-01-20 10:59:50.597495,711835389,16,181,1360,720,SPI1
197899,2023-01-20 10:59:50.698510,711936448,255,255,1536,1264,ISR
197933,2023-01-20 10:59:50.800322,712038305,0,182,7168,5368,ArduCopter
197965,2023-01-20 10:59:50.901036,712139015,1,1,352,144,idle
198000,2023-01-20 10:59:51.001350,712239325,2,60,1104,768,UART_RX
198032,2023-01-20 10:59:51.102393,712340362,3,60,656,400,OTG1
198065,2023-01-20 10:59:51.202402,712440365,4,183,1360,1016,monitor
198096,2023-01-20 10:59:51.303431,712541389,5,181,1872,1488,timer
198130,2023-01-20 10:59:51.404904,712642858,6,181,848,592,rcout
198164,2023-01-20 10:59:51.505924,712743886,7,177,1360,912,rcin
198196,2023-01-20 10:59:51.605941,712843909,8,58,2384,1456,io
198227,2023-01-20 10:59:51.705928,712943901,9,59,1360,824,storage
198260,2023-01-20 10:59:51.808593,713046572,10,60,656,248,UART3
198292,2023-01-20 10:59:51.907628,713145625,11,60,656,264,UART4
198327,2023-01-20 10:59:52.010303,713248315,12,60,656,264,UART5
198359,2023-01-20 10:59:52.110330,713348321,13,176,1360,856,I2C0
198392,2023-01-20 10:59:52.210561,713448533,14,59,1616,896,OSD
198423,2023-01-20 10:59:52.311347,713549312,15,59,1912,392,log_io
198457,2023-01-20 10:59:52.411360,713649319,16,181,1360,720,SPI1
198491,2023-01-20 10:59:52.511359,713749326,255,255,1536,1264,ISR
198523,2023-01-20 10:59:52.611363,713849339,0,182,7168,5368,ArduCopter
198554,2023-01-20 10:59:52.712372,713950364,1,1,352,144,idle
198587,2023-01-20 10:59:52.812364,714050370,2,60,1104,768,UART_RX
198619,2023-01-20 10:59:52.912371,714150379,3,60,656,400,OTG1
198653,2023-01-20 10:59:53.013405,714251411,4,183,1360,1016,monitor
198685,2023-01-20 10:59:53.113453,714351440,5,181,1872,1488,timer
198718,2023-01-20 10:59:53.213522,714451494,6,181,848,592,rcout
198749,2023-01-20 10:59:53.314910,714552897,7,177,1360,912,rcin
198784,2023-01-20 10:59:53.415912,714653907,8,58,2384,1456,io
198818,2023-01-20 10:59:53.515948,714753920,9,59,1360,824,storage
198850,2023-01-20 10:59:53.615970,714853924,10,60,656,248,UART3
198881,2023-01-20 10:59:53.717389,714955356,11,60,656,264,UART4
198914,2023-01-20 10:59:53.818430,715056410,12,60,656,264,UART5
198948,2023-01-20 10:59:53.918433,715156431,13,176,1360,856,I2C0
198983,2023-01-20 10:59:54.020312,715258319,14,59,1616,896,OSD
199015,2023-01-20 10:59:54.120386,715358369,15,59,1912,392,log_io
199049,2023-01-20 10:59:54.221458,715459421,16,181,1360,720,SPI1
199079,2023-01-20 10:59:54.322452,715560411,255,255,1536,1264,ISR
199114,2023-01-20 10:59:54.422460,715660417,0,182,7168,5368,ArduCopter
