LineNo,UTC_Approx,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD
2357,2023-01-20 10:49:57.665233,117667307,-0.7659791,-0.7659791,-0.05133052,-0.05133052,-0.05133052,-0.0003471375,-0.0003471375,-0.0003471375
2415,2023-01-20 10:49:57.765256,117767352,-0.7753752,-0.7753752,-0.05279587,-0.05279587,-0.05279587,0.003807068,0.003807068,0.003807068
2458,2023-01-20 10:49:57.865175,117867299,-0.7862034,-0.7862034,-0.05416277,-0.05416277,-0.05416277,0.0239439,0.0239439,0.0239439
2503,2023-01-20 10:49:57.965122,117967275,-0.79611,-0.79611,-0.05672798,-0.05672798,-0.05672798,-0.001922607,-0.001922607,-0.001922607
2542,2023-01-20 10:49:58.065224,118067334,-0.8051342,-0.8051342,-0.05834372,-0.05834372,-0.05834372,0.004158974,0.004158974,0.004158974
2584,2023-01-20 10:49:58.165284,118167312,-0.812546,-0.812546,-0.05923188,-0.05923188,-0.05923188,-0.001461983,-0.001461983,-0.001461983
2624,2023-01-20 10:49:58.265260,118267279,-0.8221784,-0.8221784,-0.06122065,-0.06122065,-0.06122065,0.001589775,0.001589775,0.001589775
2664,2023-01-20 10:49:58.365250,118367299,-0.8314248,-0.8314248,-0.06271531,-0.06271531,-0.06271531,0.0003757477,0.0003757477,0.0003757477
2703,2023-01-20 10:49:58.465275,118467336,-0.8415545,-0.8415545,-0.06362752,-0.06362752,-0.06362752,0.01106548,0.01106548,0.01106548
2744,2023-01-20 10:49:58.565215,118567278,-0.8505016,-0.8505016,-0.0651248,-0.0651248,-0.0651248,0.005358696,0.005358696,0.005358696
2786,2023-01-20 10:49:58.665224,118667305,-0.8596936,-0.8596936,-0.0670505,-0.0670505,-0.0670505,0.002857208,0.002857208,0.002857208
2825,2023-01-20 10:49:58.765238,118767346,-0.8677279,-0.8677279,-0.0681276,-0.0681276,-0.0681276,0.004464149,0.004464149,0.004464149
2869,2023-01-20 10:49:58.865186,118867302,-0.8750277,-0.8750277,-0.06889751,-0.06889751,-0.06889751,-4.386902E-05,-4.386902E-05,-4.386902E-05
2908,2023-01-20 10:49:58.965162,118967276,-0.8809326,-0.8809326,-0.06910205,-0.06910205,-0.06910205,0.01332951,0.01332951,0.01332951
2947,2023-01-20 10:49:59.065230,119067327,-0.8889166,-0.8889166,-0.06994396,-0.06994396,-0.06994396,0.008211136,0.008211136,0.008211136
2988,2023-01-20 10:49:59.165239,119167309,-0.8963207,-0.8963207,-0.06903117,-0.06903117,-0.06903117,-0.0005989075,-0.0005989075,-0.0005989075
3027,2023-01-20 10:49:59.265210,119267272,-0.9041128,-0.9041128,-0.07186146,-0.07186146,-0.07186146,-0.05822277,-0.05822277,-0.05822277
3066,2023-01-20 10:49:59.365245,119367308,-0.9105298,-0.9105298,-0.07147845,-0.07147845,-0.07147845,-0.057477,-0.057477,-0.057477
3106,2023-01-20 10:49:59.465248,119467315,-0.9171809,-0.9171809,-0.07114223,-0.07114223,-0.07114223,0.01163387,0.01163387,0.01163387
3147,2023-01-20 10:49:59.565209,119567280,-0.9223962,-0.9223962,-0.07682136,-0.07682136,-0.07682136,0.0504818,0.0504818,0.0504818
3188,2023-01-20 10:49:59.665240,119667324,-0.928717,-0.928717,-0.07593465,-0.07593465,-0.07593465,-0.02874947,-0.02874947,-0.02874947
3227,2023-01-20 10:49:59.765246,119767349,-0.933974,-0.933974,-0.07459607,-0.07459607,-0.07459607,0.02892399,0.02892399,0.02892399
3266,2023-01-20 10:49:59.865175,119867287,-0.936923,-0.936923,-0.07773236,-0.07773236,-0.07773236,0.06260777,0.06260777,0.06260777
3305,2023-01-20 10:49:59.965172,119967289,-0.9380639,-0.9380639,-0.07777854,-0.07777854,-0.07777854,-0.03524017,-0.03524017,-0.03524017
3344,2023-01-20 10:50:00.065207,120067308,-0.9374986,-0.9374986,-0.07451708,-0.07451708,-0.07451708,-0.03924942,-0.03924942,-0.03924942
3386,2023-01-20 10:50:00.165235,120167309,-0.9356146,-0.9356146,-0.07071295,-0.07071295,-0.07071295,0.04010868,0.04010868,0.04010868
3425,2023-01-20 10:50:00.265211,120267281,-0.9335658,-0.9335658,-0.07226944,-0.07226944,-0.07226944,-0.002569199,-0.002569199,-0.002569199
3464,2023-01-20 10:50:00.365222,120367300,-0.9312696,-0.9312696,-0.06677964,-0.06677964,-0.06677964,0.004440308,0.004440308,0.004440308
3504,2023-01-20 10:50:00.465205,120467281,-0.9296562,-0.9296562,-0.06906009,-0.06906009,-0.06906009,0.05824471,0.05824471,0.05824471
3544,2023-01-20 10:50:00.565216,120567285,-0.9280178,-0.9280178,-0.07082541,-0.07082541,-0.07082541,-0.03948307,-0.03948307,-0.03948307
3587,2023-01-20 10:50:00.665228,120667303,-0.9278606,-0.9278606,-0.06749161,-0.06749161,-0.06749161,-0.07892609,-0.07892609,-0.07892609
3626,2023-01-20 10:50:00.765256,120767343,-0.9276835,-0.9276835,-0.06215046,-0.06215046,-0.06215046,-0.0006904602,-0.0006904602,-0.0006904602
3667,2023-01-20 10:50:00.865186,120867289,-0.9264167,-0.9264167,-0.06587733,-0.06587733,-0.06587733,0.04588795,0.04588795,0.04588795
3704,2023-01-20 10:50:00.965157,120967278,-0.9241972,-0.9241972,-0.06319456,-0.06319456,-0.06319456,-0.003744125,-0.003744125,-0.003744125
3736,2023-01-20 10:50:01.065242,121067366,-0.9236029,-0.9236029,-0.06150464,-0.06150464,-0.06150464,0.03061581,0.03061581,0.03061581
3769,2023-01-20 10:50:01.165253,121167370,-0.922752,-0.922752,-0.06277212,-0.06277212,-0.06277212,0.04352379,0.04352379,0.04352379
3801,2023-01-20 10:50:01.265195,121267345,-0.9222555,-0.9222555,-0.062681,-0.062681,-0.062681,-0.04586983,-0.04586983,-0.04586983
3832,2023-01-20 10:50:01.365196,121367400,-0.921078,-0.921078,-0.06230055,-0.06230055,-0.06230055,-0.01265812,-0.01265812,-0.01265812
3864,2023-01-20 10:50:01.465137,121467326,-0.9217792,-0.9217792,-0.05983962,-0.05983962,-0.05983962,0.1091366,0.1091366,0.1091366
3897,2023-01-20 10:50:01.565193,121567331,-0.9222731,-0.9222731,-0.05858183,-0.05858183,-0.05858183,0.1249771,0.1249771,0.1249771
3932,2023-01-20 10:50:01.665283,121667402,-0.9264023,-0.9264023,-0.08053914,-0.08053914,-0.08053914,0.0781908,0.0781908,0.0781908
3963,2023-01-20 10:50:01.765529,121767646,-0.9302795,-0.9302795,-0.06167331,-0.06167331,-0.06167331,0.1847324,0.1847324,0.1847324
3996,2023-01-20 10:50:01.865474,121867640,-0.9352274,-0.9352274,-0.07859359,-0.07859359,-0.07859359,-0.3229971,-0.3229971,-0.3229971
4028,2023-01-20 10:50:01.965433,121967674,-0.9445217,-0.9434947,-0.1765859,-0.1776129,-0.1677164,-1.163223,-1.156263,-1.464077
4060,2023-01-20 10:50:02.065421,122067645,-0.9671942,-0.9643877,-0.2685332,-0.2713397,-0.3913116,-0.6632234,-0.2414381,-2.232136
4093,2023-01-20 10:50:02.165503,122167661,-0.9965615,-1.002754,-0.3104806,-0.3042881,-0.5421461,-0.1632234,0.851185,-1.058331
4125,2023-01-20 10:50:02.265558,122267694,-1.027623,-1.046764,-0.3024279,-0.2832867,-0.5053558,0.3367766,1.543898,0.2775002
4156,2023-01-20 10:50:02.365493,122367631,-1.055533,-1.087666,-0.2530031,-0.2208704,-0.4892796,0.5060062,1.805918,0.5684481
4188,2023-01-20 10:50:02.465229,122467628,-1.078459,-1.129614,-0.2070376,-0.1558823,-0.437738,0.4140752,1.782842,0.6794434
4221,2023-01-20 10:50:02.564614,122567410,-1.097279,-1.166013,-0.1707339,-0.102,-0.3642873,0.329506,1.657318,0.708952
4257,2023-01-20 10:50:02.664457,122667370,-1.112856,-1.200819,-0.1433949,-0.05543167,-0.2989053,0.2030578,1.384705,0.8486328
4287,2023-01-20 10:50:02.764485,122767361,-1.126503,-1.229334,-0.1321222,-0.02929191,-0.2093717,0.0608951,1.039168,0.7515564
4322,2023-01-20 10:50:02.864510,122867389,-1.139796,-1.269882,-0.1373187,-0.007232685,-0.1534027,-0.1081378,0.6778139,0.4639645
4352,2023-01-20 10:50:02.964441,122967345,-1.154364,-1.308114,-0.1577306,-0.003980465,-0.1500614,-0.2945866,0.3518259,0.4056215
4385,2023-01-20 10:50:03.064466,123067380,-1.171729,-1.356531,-0.1914091,-0.006607056,-0.1031772,-0.3995786,0.1163786,0.1771927
4417,2023-01-20 10:50:03.164533,123167449,-1.192958,-1.403251,-0.2336471,-0.0233539,-0.1201047,-0.429835,0.0416848,0.06604767
4450,2023-01-20 10:50:03.264439,123267352,-1.218538,-1.465759,-0.278527,-0.03130573,-0.1220376,-0.4716542,-0.07980156,0.02803326
4480,2023-01-20 10:50:03.364451,123367359,-1.248762,-1.516631,-0.3266294,-0.05876075,-0.1346377,-0.4950665,-0.1583424,-0.3254557
4513,2023-01-20 10:50:03.464458,123467355,-1.283854,-1.556368,-0.3760549,-0.1035407,-0.1048243,-0.5636797,-0.3307791,-0.2701292
4545,2023-01-20 10:50:03.564449,123567333,-1.324366,-1.582651,-0.4356554,-0.17737,-0.09602528,-0.6717514,-0.7010474,-0.177557
4581,2023-01-20 10:50:03.664496,123667377,-1.371592,-1.603681,-0.5118906,-0.2798013,-0.1960522,-0.8589798,-1.192691,-0.3064127
4611,2023-01-20 10:50:03.764487,123767372,-1.427613,-1.624629,-0.6090313,-0.4120159,-0.2552218,-0.9230857,-1.539951,-0.8234348
4645,2023-01-20 10:50:03.864680,123867365,-1.492772,-1.657107,-0.6913168,-0.5269815,-0.3560404,-0.7465529,-1.47976,-1.114585
4677,2023-01-20 10:50:03.965014,123967388,-1.565311,-1.698404,-0.7541258,-0.621033,-0.5137908,-0.4166168,-1.146093,-0.9320878
4710,2023-01-20 10:50:04.065129,124067350,-1.642169,-1.753739,-0.7766733,-0.6651038,-0.5885608,-0.003674011,-0.5776374,-0.9595442
4742,2023-01-20 10:50:04.165226,124167380,-1.719275,-1.815533,-0.760806,-0.6645474,-0.5836631,0.3054599,-0.01197277,-0.2950354
4775,2023-01-20 10:50:04.265268,124267401,-1.793455,-1.880106,-0.7181027,-0.631452,-0.6355532,0.6192849,0.583033,-0.179492
4805,2023-01-20 10:50:04.365228,124367365,-1.861787,-1.943599,-0.6501096,-0.5682979,-0.6019672,0.5466308,0.7915053,0.2122688
4838,2023-01-20 10:50:04.465172,124467337,-1.924654,-2.002394,-0.6138231,-0.5360829,-0.5970803,0.1444044,0.453164,0.4439983
4871,2023-01-20 10:50:04.565146,124567351,-1.985675,-2.055571,-0.6090585,-0.5391628,-0.5874676,-0.01394035,0.1763666,0.291584
4907,2023-01-20 10:50:04.665182,124667373,-2.046618,-2.10946,-0.6097524,-0.5469103,-0.5532284,-0.01255257,0.0255579,0.1385708
4937,2023-01-20 10:50:04.765219,124767368,-2.107888,-2.164021,-0.6168123,-0.5606794,-0.5517859,-0.09412643,-0.1478804,0.08199787
4971,2023-01-20 10:50:04.865236,124867401,-2.170169,-2.225831,-0.6292253,-0.573563,-0.5741182,-0.1171475,-0.1481131,-0.1873913
5001,2023-01-20 10:50:04.965137,124967350,-2.233897,-2.292733,-0.6469122,-0.5880763,-0.6170662,-0.2013908,-0.166728,-0.2497463
5034,2023-01-20 10:50:05.065175,125067372,-2.299509,-2.361711,-0.6648155,-0.6026132,-0.6583373,-0.1536226,-0.05642841,0.08094025
5066,2023-01-20 10:50:05.165222,125167371,-2.366655,-2.42954,-0.6775184,-0.6146337,-0.6448954,-0.1042934,-0.04242588,-0.07775116
5099,2023-01-20 10:50:05.265209,125267344,-2.434802,-2.498652,-0.684239,-0.6203888,-0.6250624,-0.007120056,0.004702074,-0.03667355
5129,2023-01-20 10:50:05.365557,125367697,-2.503167,-2.569741,-0.6811592,-0.6145843,-0.6647969,0.09532821,0.1703406,-0.02986908
5162,2023-01-20 10:50:05.465209,125467342,-2.570628,-2.645111,-0.6662605,-0.5917775,-0.6456988,0.2081191,0.3810835,0.1904478
5194,2023-01-20 10:50:05.565236,125567355,-2.636012,-2.718355,-0.6394202,-0.5570771,-0.6050029,0.3099409,0.553847,0.4619465
5231,2023-01-20 10:50:05.665256,125667368,-2.69841,-2.789838,-0.6093651,-0.5179378,-0.5686444,0.275608,0.5541029,0.3910847
5261,2023-01-20 10:50:05.765542,125767652,-2.75799,-2.85799,-0.5832316,-0.4832316,-0.5666867,0.2573723,0.5806482,0.370265
5295,2023-01-20 10:50:05.859595,125867652,-2.814544,-2.920269,-0.5453839,-0.4396591,-0.5009331,0.3850261,0.769143,0.4054956
5325,2023-01-20 10:50:05.950492,125967621,-2.867337,-2.97923,-0.5104828,-0.3985895,-0.4930431,0.3630708,0.7592294,0.4949236
5358,2023-01-20 10:50:06.045599,126067653,-2.917021,-3.038685,-0.4889594,-0.367295,-0.4250347,0.1047131,0.482523,0.1970472
5390,2023-01-20 10:50:06.145356,126167374,-2.964737,-3.097031,-0.4601679,-0.3278749,-0.4139376,0.3820584,0.7485594,0.5288305
5423,2023-01-20 10:50:06.244795,126267353,-3.009211,-3.153085,-0.4326723,-0.2887987,-0.3861346,0.2209924,0.5828825,0.4762325
5455,2023-01-20 10:50:06.343812,126367608,-3.051232,-3.20811,-0.4074532,-0.2505758,-0.3377076,0.228782,0.6169678,0.3620348
5488,2023-01-20 10:50:06.442842,126467346,-3.090789,-3.261197,-0.3830808,-0.2126725,-0.2873432,0.275731,0.6783891,0.4918594
5520,2023-01-20 10:50:06.542837,126567353,-3.127887,-3.312184,-0.3593476,-0.1750502,-0.1855695,0.3163005,0.5890553,0.7919626
5556,2023-01-20 10:50:06.642869,126667420,-3.161981,-3.361886,-0.3233916,-0.1234874,-0.1935056,0.311855,0.6050385,0.2205534
5586,2023-01-20 10:50:06.742746,126767361,-3.19228,-3.410961,-0.2793687,-0.06068798,-0.1626443,0.4750053,0.9191151,0.4595089
5620,2023-01-20 10:50:06.842670,126867360,-3.218184,-3.456838,-0.2397967,-0.001142178,-0.1416134,0.4197847,0.9539641,0.626482
5650,2023-01-20 10:50:06.942582,126967362,-3.240242,-3.497493,-0.2037385,0.05351213,-0.03666822,0.2527627,0.7239143,0.8829336
5683,2023-01-20 10:50:07.042576,127067415,-3.25937,-3.531922,-0.1761138,0.09643772,0.02742585,0.3522277,0.705975,0.4843168
5715,2023-01-20 10:50:07.142504,127167361,-3.27533,-3.56282,-0.1441175,0.1433727,0.07553482,0.2882351,0.624518,0.4369345
5748,2023-01-20 10:50:07.242503,127267343,-3.288388,-3.591093,-0.1179343,0.1847708,0.1290243,0.2358686,0.4645043,0.6361971
5778,2023-01-20 10:50:07.342851,127367628,-3.299075,-3.618992,-0.09650797,0.2234093,0.1960587,0.1930159,0.3504544,0.2524614
5811,2023-01-20 10:50:07.442552,127467330,-3.30782,-3.642664,-0.07897443,0.2558696,0.2014042,0.1579489,0.3418339,0.3538485
5843,2023-01-20 10:50:07.542478,127567342,-3.314976,-3.662887,-0.06462637,0.2832844,0.2770042,0.1292527,0.3000526,0.4869194
5879,2023-01-20 10:50:07.647246,127667374,-3.320836,-3.677258,-0.05332633,0.3030952,0.3298415,0.08272921,0.1488573,0.3672466
5909,2023-01-20 10:50:07.758492,127767349,-3.325734,-3.689199,-0.04530934,0.3181562,0.3268073,0.0184649,0.05748547,0.3510818
5943,2023-01-20 10:50:07.856930,127867359,-3.330696,-3.698265,-0.06018486,0.3073838,0.3195904,-0.2743671,-0.2855014,-0.02959728
5975,2023-01-20 10:50:07.947722,127967365,-3.338004,-3.707456,-0.08451687,0.2849344,0.3004668,-0.1898179,-0.2804921,0.02513885
6008,2023-01-20 10:50:08.042405,128067361,-3.347243,-3.719132,-0.09834822,0.2735408,0.2431714,-0.116361,-0.1903577,-0.2391558
6040,2023-01-20 10:50:08.142452,128167426,-3.357879,-3.733826,-0.1155864,0.2603609,0.2770667,-0.2583565,-0.2888066,-0.1264429
6073,2023-01-20 10:50:08.242368,128267335,-3.370941,-3.748645,-0.145185,0.2325189,0.264565,-0.271831,-0.4091607,0.02558422
6103,2023-01-20 10:50:08.342704,128367629,-3.386753,-3.766811,-0.1710571,0.2090012,0.2462667,-0.2679336,-0.40663,-0.1109695
6136,2023-01-20 10:50:08.442440,128467344,-3.405165,-3.78574,-0.1977131,0.1828621,0.1933818,-0.2633093,-0.3752422,-0.06693268
6168,2023-01-20 10:50:08.542435,128567345,-3.425962,-3.804852,-0.2138344,0.1650554,0.1832336,-0.002953224,-0.1503401,-0.008066177
6204,2023-01-20 10:50:08.642455,128667373,-3.447292,-3.825121,-0.2124058,0.1654229,0.1497955,0.01811298,-0.09346622,-0.0723753
6234,2023-01-20 10:50:08.742433,128767359,-3.468497,-3.84798,-0.2128234,0.166659,0.1571905,-0.0288987,-0.0780459,-0.1182508
6268,2023-01-20 10:50:08.842511,128867400,-3.489902,-3.871888,-0.2143946,0.1675909,0.1748514,0.02209061,-0.02555701,-0.02808094
6301,2023-01-20 10:50:08.942547,128967338,-3.511401,-3.900279,-0.2184484,0.1704295,0.1858385,-0.1253041,-0.03918425,-0.239706
6334,2023-01-20 10:50:09.042644,129067362,-3.533869,-3.929392,-0.2317876,0.1637358,0.1444205,-0.1584345,0.03472688,-0.0338583
6366,2023-01-20 10:50:09.142690,129167370,-3.557685,-3.962438,-0.2416858,0.163067,0.1066627,-0.01863808,0.1952916,0.2118568
6399,2023-01-20 10:50:09.242608,129267343,-3.581871,-3.993508,-0.2402811,0.1713559,0.1357786,0.07386356,0.296973,-0.1233864
6429,2023-01-20 10:50:09.342711,129367626,-3.605411,-4.025538,-0.2275397,0.1925879,0.1194044,0.2446783,0.6032267,-0.05212498
6462,2023-01-20 10:50:09.442420,129467962,-3.626622,-4.063118,-0.1935887,0.2429061,0.1809963,0.3871773,0.8325285,0.5357647
6494,2023-01-20 10:50:09.541267,129568028,-3.644165,-4.093099,-0.1584175,0.2905162,0.1876245,0.316835,0.788293,0.6591587
6530,2023-01-20 10:50:09.640547,129668034,-3.65852,-4.121478,-0.1296362,0.3333212,0.2349733,0.2592724,0.7233896,0.557476
6560,2023-01-20 10:50:09.740531,129768019,-3.670267,-4.148262,-0.1060839,0.3719111,0.2493387,0.2121678,0.744109,0.4597673
6594,2023-01-20 10:50:09.840591,129868089,-3.679879,-4.172822,-0.08681063,0.4061319,0.2884432,0.1736213,0.691154,0.6068182
6625,2023-01-20 10:50:09.940524,129968044,-3.687744,-4.193881,-0.0710389,0.4350982,0.3449197,0.1420778,0.602711,0.6354513
6658,2023-01-20 10:50:10.040535,130068058,-3.69418,-4.212042,-0.05813256,0.4597291,0.3823816,0.1162651,0.4961642,0.6162033
6690,2023-01-20 10:50:10.140618,130168116,-3.699449,-4.229203,-0.04757105,0.482183,0.4026956,0.0951421,0.4638136,0.4581413
6723,2023-01-20 10:50:10.240443,130268031,-3.70376,-4.246885,-0.03892834,0.5041966,0.4211622,0.07785669,0.4566362,0.3413744
6753,2023-01-20 10:50:10.340279,130368125,-3.707288,-4.262687,-0.03185585,0.5235433,0.4494162,0.0637117,0.4236515,0.3806438
6786,2023-01-20 10:50:10.440038,130468050,-3.710174,-4.279103,-0.02606829,0.5428609,0.4970149,0.05213657,0.4060172,0.1587429
6818,2023-01-20 10:50:10.540030,130568069,-3.712538,-4.296932,-0.02133221,0.5630611,0.477099,0.04266442,0.3631045,0.418313
6854,2023-01-20 10:50:10.640033,130668095,-3.714471,-4.310343,-0.01745657,0.5784156,0.5426512,0.03491315,0.2991707,0.2610025
6884,2023-01-20 10:50:10.739978,130768058,-3.716053,-4.322495,-0.01428507,0.5921566,0.5786273,0.02857013,0.2515353,0.3754616
6918,2023-01-20 10:50:10.840003,130868129,-3.717346,-4.330682,-0.01168976,0.6016461,0.6047367,0.02337951,0.1302851,0.3118839
6948,2023-01-20 10:50:10.939863,130968078,-3.718406,-4.336989,-0.009565964,0.6090168,0.5916287,0.01913193,0.1420354,0.0938549
6981,2023-01-20 10:50:11.039865,131068098,-3.719273,-4.342267,-0.00782802,0.6151661,0.5604312,0.01565604,0.2102827,0.1887732
7013,2023-01-20 10:50:11.140033,131168180,-3.719982,-4.348119,-0.006405827,0.621731,0.5798851,0.01281165,0.2414355,0.1401281
7047,2023-01-20 10:50:11.239967,131268065,-3.720563,-4.355623,-0.005242018,0.6298184,0.5912732,0.01048404,0.2644986,0.2923365
7077,2023-01-20 10:50:11.339973,131368078,-3.721038,-4.367096,-0.004289649,0.6417684,0.6034869,0.008579298,0.2855066,0.117012
7110,2023-01-20 10:50:11.439954,131468060,-3.721427,-4.37869,-0.003510306,0.6537529,0.5788723,0.007020612,0.2800278,0.04641724
7141,2023-01-20 10:50:11.539967,131568068,-3.721745,-4.391984,-0.002872554,0.6673658,0.6100128,0.005745109,0.3392294,0.02929401
7177,2023-01-20 10:50:11.639988,131668085,-3.722005,-4.40569,-0.002350669,0.6813343,0.5461891,0.004701338,0.4454392,0.07111359
7207,2023-01-20 10:50:11.739965,131768063,-3.722218,-4.421884,-0.0019236,0.6977416,0.6027797,0.0038472,0.49626,0.3391256
7241,2023-01-20 10:50:11.839995,131868123,-3.722393,-4.437853,-0.001574121,0.7138867,0.5792553,0.003148242,0.5787968,0.1713438
7271,2023-01-20 10:50:11.939855,131968058,-3.722536,-4.454434,-0.001288135,0.73061,0.5987324,0.00257627,0.6507758,0.3587027
7304,2023-01-20 10:50:12.039873,132068089,-3.722652,-4.466397,-0.001054107,0.7426904,0.6275607,0.002108213,0.563955,0.5669136
7336,2023-01-20 10:50:12.140013,132168147,-3.722747,-4.477339,-0.0008625968,0.7537294,0.6370443,0.001725194,0.5095794,0.4745598
7369,2023-01-20 10:50:12.239985,132268072,-3.722826,-4.484939,-0.0007058803,0.7614071,0.7064929,0.001411761,0.419851,0.3308764
7399,2023-01-20 10:50:12.339996,132368087,-3.72289,-4.492284,-0.0005776361,0.7688166,0.6935802,0.001155272,0.318674,0.6042271
7432,2023-01-20 10:50:12.439956,132468052,-3.722941,-4.496898,-0.0004726912,0.7734839,0.7174572,0.0009453824,0.2257616,0.1002178
7464,2023-01-20 10:50:12.539962,132568065,-3.722984,-4.499512,-0.0003868127,0.7761412,0.7364175,0.0007736254,0.1994461,0.2413149
7500,2023-01-20 10:50:12.639979,132668083,-3.723021,-4.497066,-0.0003165367,0.7737291,0.7690368,0.0006330734,0.1094837,0.471283
7530,2023-01-20 10:50:12.739962,132768055,-3.723047,-4.491862,-0.0002590284,0.7685553,0.7701913,0.0005180567,0.00172449,0.395997
7564,2023-01-20 10:50:12.839961,132868077,-3.723072,-4.481859,-0.0002119682,0.758575,0.7749534,0.0004239363,-0.0778895,-0.009210587
7595,2023-01-20 10:50:12.939888,132968078,-3.723093,-4.474569,-0.0001734578,0.7513023,0.7634235,0.0003469157,-0.0707725,0.1753416
7628,2023-01-20 10:50:13.039869,133068073,-3.723105,-4.469176,-0.000141944,0.7459286,0.7676253,0.0002838881,-0.05557015,0.233367
7660,2023-01-20 10:50:13.140077,133168207,-3.723117,-4.465361,-0.0001161556,0.7421275,0.7198291,0.0002323113,0.01695789,-0.06241703
7693,2023-01-20 10:50:13.239967,133268054,-3.72313,-4.463426,-9.505248E-05,0.7402009,0.7030905,0.000190105,0.05394924,0.06556034
7723,2023-01-20 10:50:13.339984,133368074,-3.723142,-4.463823,-7.778336E-05,0.7406033,0.741857,0.0001555667,0.07434625,0.2655916
7756,2023-01-20 10:50:13.439965,133468057,-3.723154,-4.465575,-6.365169E-05,0.742357,0.7125183,0.0001273034,0.1479834,0.1436825
7788,2023-01-20 10:50:13.539973,133568064,-3.723156,-4.469211,-5.208745E-05,0.746002,0.7195652,0.0001041749,0.1745599,0.2511206
7824,2023-01-20 10:50:13.639995,133668087,-3.723156,-4.467699,-4.262421E-05,0.7444999,0.7056119,8.524842E-05,0.1460154,0.1672516
7854,2023-01-20 10:50:13.739967,133768060,-3.723156,-4.463022,-3.488025E-05,0.7398309,0.7161855,6.97605E-05,0.206678,0.1884794
7888,2023-01-20 10:50:13.839974,133868101,-3.723156,-4.450819,-2.854321E-05,0.7276344,0.6772654,5.708642E-05,0.1598079,0.2548342
7920,2023-01-20 10:50:13.939860,133968070,-3.723156,-4.436472,-2.335748E-05,0.7132921,0.659519,4.671497E-05,0.1034982,0.2127552
7953,2023-01-20 10:50:14.039863,134068094,-3.723156,-4.422189,-1.91139E-05,0.6990131,0.6773109,3.82278E-05,0.1504661,-0.1721964
7985,2023-01-20 10:50:14.139987,134168144,-3.723156,-4.406552,-1.564129E-05,0.6833804,0.6832694,3.128258E-05,0.08415103,0.3111486
8018,2023-01-20 10:50:14.239942,134268052,-3.723156,-4.380218,-1.279958E-05,0.6570486,0.719056,2.559916E-05,-0.2253727,0.3319263
8048,2023-01-20 10:50:14.339985,134368087,-3.723156,-4.351318,-1.047415E-05,0.6281508,0.7533423,2.094831E-05,-0.4543106,0.09328938
8081,2023-01-20 10:50:14.439970,134468068,-3.723156,-4.323496,-8.571209E-06,0.6003308,0.7185021,1.714242E-05,-0.5812346,-0.0006074905
8114,2023-01-20 10:50:14.539962,134568060,-3.723156,-4.301558,-7.013993E-06,0.5783951,0.6997919,1.402799E-05,-0.5475876,-0.131156
8150,2023-01-20 10:50:14.639985,134668083,-3.723156,-4.285029,-5.73969E-06,0.5618671,0.6591121,1.147938E-05,-0.5062704,0.1414289
8180,2023-01-20 10:50:14.739997,134768095,-3.723156,-4.272533,-4.696903E-06,0.5493718,0.650067,9.393805E-06,-0.4593432,-0.1223965
8214,2023-01-20 10:50:14.839960,134868092,-3.723156,-4.265801,-3.84357E-06,0.5426408,0.5846611,7.68714E-06,-0.3172825,-0.3641691
8244,2023-01-20 10:50:14.939857,134968073,-3.723156,-4.265692,-3.145271E-06,0.5425323,0.5613195,6.290542E-06,-0.1359556,-0.01756859
8277,2023-01-20 10:50:15.039845,135068085,-3.723156,-4.266477,-2.573838E-06,0.543318,0.5773348,5.147676E-06,-0.05797252,-0.264595
8309,2023-01-20 10:50:15.139959,135168134,-3.723156,-4.273113,-2.106224E-06,0.5499548,0.5133433,4.212448E-06,0.1261466,-0.03092289
8342,2023-01-20 10:50:15.239933,135268061,-3.723156,-4.281675,-1.723565E-06,0.5585166,0.4992492,3.447131E-06,0.2127495,0.1840372
8372,2023-01-20 10:50:15.339984,135368092,-3.723156,-4.289751,-1.410429E-06,0.5665928,0.5351263,2.820857E-06,0.1907228,0.1525002
8405,2023-01-20 10:50:15.440002,135468099,-3.723156,-4.297526,-1.154182E-06,0.5743687,0.479683,2.308364E-06,0.2753823,0.1603708
8437,2023-01-20 10:50:15.539961,135568061,-3.723156,-4.307205,-9.444904E-07,0.5840478,0.4918179,1.888981E-06,0.3162295,0.2081375
8473,2023-01-20 10:50:15.639989,135668090,-3.723156,-4.316285,-7.728956E-07,0.5931276,0.5396136,1.545791E-06,0.3683143,-0.1312294
8503,2023-01-20 10:50:15.739971,135768070,-3.723156,-4.326967,-6.324761E-07,0.6038098,0.5084341,1.264952E-06,0.4819709,0.08258629
8537,2023-01-20 10:50:15.839983,135868092,-3.723156,-4.334786,-5.175679E-07,0.6116291,0.5094945,1.035136E-06,0.4366474,0.5030146
8567,2023-01-20 10:50:15.939952,135968092,-3.723156,-4.341314,-4.235362E-07,0.6181569,0.5831402,8.470724E-07,0.3734986,0.194253
8600,2023-01-20 10:50:16.039948,136068094,-3.723156,-4.344873,-3.465883E-07,0.6217163,0.525149,6.931766E-07,0.3570933,0.2030163
8632,2023-01-20 10:50:16.139990,136168106,-3.723156,-4.346278,-2.836202E-07,0.6231211,0.565055,5.672403E-07,0.3006796,0.4576769
