LineNo,UTC_Approx,TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
77445,2023-01-20 10:53:45.900256,346368058,27.964,27.62516,-1.298706,-0.959866,-1.166065,2.367968,2.337772,2.302023
77479,2023-01-20 10:53:46.000571,346468440,27.84739,27.51804,-1.066908,-0.7375544,-0.934837,2.333289,2.337676,2.245584
77512,2023-01-20 10:53:46.100180,346568041,27.75342,27.43668,-0.8388011,-0.5220628,-0.6998577,2.287256,2.268836,2.199071
77547,2023-01-20 10:53:46.200606,346668459,27.68166,27.37808,-0.616259,-0.3126751,-0.493141,2.217948,2.191329,2.138416
77581,2023-01-20 10:53:46.300191,346768030,27.63149,27.34383,-0.4012695,-0.1136133,-0.2548371,2.134796,2.065891,2.078893
77614,2023-01-20 10:53:46.400594,346868420,27.60211,27.33113,-0.1948353,0.07615097,-0.02452691,2.040085,1.909379,2.018644
77644,2023-01-20 10:53:46.500240,346968028,27.59264,27.33932,0.001199799,0.2545201,0.1655473,1.922086,1.786114,1.926628
77677,2023-01-20 10:53:46.600640,347068390,27.60194,27.36716,0.1847969,0.4195772,0.33173,1.789881,1.572314,1.831342
77710,2023-01-20 10:53:46.700288,347168089,27.62877,27.40584,0.3553049,0.5782346,0.524708,1.656612,1.411544,1.735233
77743,2023-01-20 10:53:46.800559,347268410,27.67184,27.46449,0.5126867,0.7200427,0.6695339,1.523288,1.248002,1.619118
77773,2023-01-20 10:53:46.900181,347368039,27.72985,27.53237,0.6568841,0.8543622,0.8413815,1.389954,1.122108,1.507503
77807,2023-01-20 10:53:47.000584,347468450,27.80144,27.61681,0.7878461,0.9724775,0.9867147,1.256657,0.9175829,1.374619
77839,2023-01-20 10:53:47.100227,347568024,27.88527,27.70806,0.9055202,1.08273,1.121248,1.123475,0.7535174,1.200452
77874,2023-01-20 10:53:47.200665,347668393,27.97995,27.81515,1.009895,1.1747,1.201656,0.9904709,0.5892534,1.019751
77904,2023-01-20 10:53:47.300269,347768047,28.08412,27.93121,1.100998,1.253908,1.3061,0.8576833,0.4042421,0.8238221
77937,2023-01-20 10:53:47.400572,347868399,28.1964,28.05947,1.178877,1.315799,1.375003,0.7251411,0.2905893,0.6335247
77968,2023-01-20 10:53:47.500267,347968054,28.31547,28.19249,1.243604,1.366582,1.432345,0.5928489,0.1467179,0.440977
78001,2023-01-20 10:53:47.600652,348068400,28.44003,28.33174,1.295252,1.403543,1.501378,0.4608037,0.0225077,0.2816681
78034,2023-01-20 10:53:47.700331,348168075,28.56878,28.46501,1.333899,1.437671,1.497444,0.3289892,0.007086143,0.1574972
78067,2023-01-20 10:53:47.800640,348268379,28.70045,28.603,1.359611,1.457057,1.477243,0.1974124,-0.03915451,0.07648144
78097,2023-01-20 10:53:47.900264,348368071,28.83378,28.72775,1.372766,1.478789,1.483117,0.07803732,-0.01052103,0.03509632
78131,2023-01-20 10:53:48.000559,348468433,28.96769,28.85829,1.376632,1.486031,1.440363,0.01222353,-0.05014531,-0.0114991
78163,2023-01-20 10:53:48.100212,348568072,29.10161,28.98382,1.376948,1.494736,1.424791,1.074627E-06,-0.005947478,-0.02939965
78198,2023-01-20 10:53:48.200541,348668440,29.23542,29.11059,1.376955,1.501784,1.416503,0.0001917404,0.03390001,-0.00762198
78228,2023-01-20 10:53:48.291195,348768046,29.36912,29.22465,1.376994,1.521466,1.387965,0.0006173062,0.2082646,0.05029686
78259,2023-01-20 10:53:48.382545,348868415,29.50274,29.34193,1.377069,1.53788,1.332322,0.0008858919,0.3106968,0.1350762
78292,2023-01-20 10:53:48.489276,348968026,29.63631,29.46731,1.377157,1.546151,1.334542,0.0009159565,0.3213671,0.2026144
78325,2023-01-20 10:53:48.600613,349068395,29.76986,29.59469,1.377248,1.552414,1.348513,0.0009446907,0.2727871,0.2419197
78358,2023-01-20 10:53:48.700294,349168112,29.90344,29.71146,1.377341,1.569316,1.298102,0.0009709549,0.4693403,0.2912336
78391,2023-01-20 10:53:48.800579,349268433,30.03707,29.83302,1.377436,1.581486,1.328924,0.0009973525,0.4639868,0.3658865
78423,2023-01-20 10:53:48.900208,349368069,30.17077,29.95034,1.377534,1.597964,1.313089,0.001023636,0.5390967,0.436315
78457,2023-01-20 10:53:49.000592,349468461,30.30456,30.07061,1.377635,1.611588,1.314199,0.001050301,0.5060836,0.4764535
78489,2023-01-20 10:53:49.100224,349568033,30.43849,30.19129,1.377738,1.624945,1.385969,0.001076775,0.393566,0.4812569
78524,2023-01-20 10:53:49.200658,349668408,30.57256,30.31859,1.377845,1.631814,1.376897,0.001103744,0.4032401,0.4476844
78554,2023-01-20 10:53:49.300236,349768052,30.70678,30.44346,1.377953,1.641279,1.382049,0.001130333,0.4162438,0.4111853
78587,2023-01-20 10:53:49.400522,349868454,30.84116,30.57599,1.378065,1.643229,1.417646,0.001157227,0.3539101,0.3852013
78618,2023-01-20 10:53:49.491179,349968030,30.97568,30.70662,1.378179,1.647242,1.416043,0.001183853,0.4573863,0.3811065
78649,2023-01-20 10:53:49.582511,350068348,31.11034,30.84133,1.378296,1.647303,1.44815,0.001210632,0.4724742,0.4122325
78684,2023-01-20 10:53:49.689345,350168089,31.24513,30.97139,1.378418,1.652161,1.421728,0.001435089,0.5366143,0.4580485
78717,2023-01-20 10:53:49.800529,350268409,31.38007,31.10642,1.378873,1.652518,1.446083,0.01102562,0.4992081,0.4796565
78747,2023-01-20 10:53:49.891227,350368094,31.51525,31.23915,1.381343,1.657442,1.445543,0.04324226,0.5701056,0.4905081
78784,2023-01-20 10:53:49.982484,350468394,31.65098,31.37754,1.387869,1.661307,1.45148,0.0909166,0.6028646,0.5232466
78818,2023-01-20 10:53:50.080430,350568086,31.78768,31.51865,1.399467,1.668495,1.47066,0.1484636,0.6664668,0.5723956
78851,2023-01-20 10:53:50.180723,350668392,31.92594,31.66209,1.41778,1.68163,1.517328,0.2284767,0.692637,0.6221069
78883,2023-01-20 10:53:50.280357,350768045,32.06651,31.80593,1.444912,1.705498,1.520342,0.3248762,0.8943043,0.7102346
78914,2023-01-20 10:53:50.380556,350868266,32.21032,31.95473,1.481692,1.737283,1.545711,0.4231836,1.002516,0.8222685
78947,2023-01-20 10:53:50.480347,350968041,32.35833,32.09775,1.528173,1.788751,1.591035,0.5215555,1.153092,0.947725
78978,2023-01-20 10:53:50.580594,351068263,32.51148,32.2498,1.584372,1.846056,1.665446,0.619991,1.268936,1.075928
79013,2023-01-20 10:53:50.680464,351168132,32.67074,32.40305,1.650304,1.918002,1.728992,0.7182788,1.427166,1.199064
79044,2023-01-20 10:53:50.780621,351268293,32.83705,32.56445,1.725635,1.998235,1.760556,0.806996,1.594549,1.325676
79077,2023-01-20 10:53:50.880333,351368071,33.01122,32.72437,1.808627,2.09548,1.841384,0.8727794,1.787998,1.48669
79109,2023-01-20 10:53:50.980417,351468235,33.19381,32.89506,1.897189,2.195942,1.932603,0.9232382,1.911673,1.651922
79191,2023-01-20 10:53:51.080243,351568034,33.38529,33.07035,1.99029,2.305228,2.004202,0.963465,2.105465,1.790331
79224,2023-01-20 10:53:51.180557,351668293,33.58599,33.25986,2.086219,2.412349,2.082632,0.9809543,2.169396,1.90976
79256,2023-01-20 10:53:51.280353,351768034,33.79606,33.46054,2.182888,2.518405,2.190026,0.9825514,2.115237,1.984849
79287,2023-01-20 10:53:51.380790,351868415,34.01554,33.67356,2.279541,2.621531,2.30523,0.9825242,1.998803,1.994643
79319,2023-01-20 10:53:51.480371,351968036,34.24451,33.90301,2.376179,2.717683,2.40764,0.9824993,1.993198,1.989391
79350,2023-01-20 10:53:51.580413,352068141,34.48301,34.14553,2.472763,2.810234,2.514082,0.9795958,2.049418,1.979864
79385,2023-01-20 10:53:51.680335,352168077,34.73105,34.3926,2.568314,2.906761,2.617025,0.9583893,2.079803,2.009282
79417,2023-01-20 10:53:51.780384,352268128,34.98846,34.65169,2.66068,2.99746,2.700166,0.9155571,2.194209,2.076996
79449,2023-01-20 10:53:51.880255,352368048,35.25484,34.91616,2.74842,3.087099,2.755477,0.8663374,2.234426,2.155689
79481,2023-01-20 10:53:51.980244,352468099,35.52971,35.18642,2.831335,3.174631,2.8293,0.8170828,2.217943,2.201152
79515,2023-01-20 10:53:52.080225,352568085,35.8126,35.46132,2.909423,3.260698,2.914622,0.7678123,2.289876,2.2436
79548,2023-01-20 10:53:52.180238,352668091,36.10306,35.74492,2.982685,3.340827,2.944383,0.7185219,2.243211,2.264539
79580,2023-01-20 10:53:52.280198,352768036,36.40066,36.03436,3.051121,3.417424,3.027871,0.6692063,2.213885,2.249111
79611,2023-01-20 10:53:52.380229,352868050,36.70493,36.33564,3.114724,3.484011,3.088037,0.6198656,2.200376,2.221757
79644,2023-01-20 10:53:52.480248,352968034,37.01537,36.6381,3.173485,3.550756,3.172046,0.5705019,2.165885,2.200077
79675,2023-01-20 10:53:52.580294,353068040,37.33152,36.94569,3.227394,3.613222,3.227932,0.521117,2.139572,2.190518
79710,2023-01-20 10:53:52.680333,353168119,37.65287,37.26427,3.276443,3.665045,3.314137,0.4717133,1.996833,2.162518
79742,2023-01-20 10:53:52.780203,353268048,37.9789,37.59201,3.320621,3.707515,3.37413,0.4222979,1.939555,2.079136
79774,2023-01-20 10:53:52.880188,353368048,38.30912,37.93404,3.359921,3.735007,3.451971,0.3728739,1.780625,1.984628
79806,2023-01-20 10:53:52.980168,353468031,38.64302,38.285,3.39434,3.752362,3.490924,0.3234447,1.717394,1.876286
79841,2023-01-20 10:53:53.080228,353568045,38.98014,38.63913,3.423877,3.764882,3.548789,0.2740064,1.558215,1.755347
79875,2023-01-20 10:53:53.180295,353668052,39.32003,38.9938,3.448531,3.774769,3.585736,0.2245538,1.4887,1.631849
79907,2023-01-20 10:53:53.280257,353768031,39.66226,39.35992,3.468302,3.770638,3.624905,0.1750821,1.30236,1.50563
79938,2023-01-20 10:53:53.380297,353868105,40.00634,39.72919,3.483183,3.760339,3.6905,0.1255897,1.163728,1.373279
79971,2023-01-20 10:53:53.480245,353968036,40.3518,40.09915,3.493167,3.745816,3.701041,0.07607748,1.013741,1.233611
80002,2023-01-20 10:53:53.580272,354068033,40.69813,40.4749,3.498348,3.721575,3.744434,0.03049573,0.8636863,1.102031
80037,2023-01-20 10:53:53.680344,354168088,41.04491,40.84928,3.499892,3.695522,3.713583,0.004842646,0.9481393,0.994261
80069,2023-01-20 10:53:53.780314,354268044,41.39188,41.21909,3.500021,3.672809,3.668886,4.558088E-07,0.9806296,0.9504313
80103,2023-01-20 10:53:53.880264,354368050,41.73897,41.59127,3.500021,3.647716,3.705185,0,0.9873638,0.9579593
80135,2023-01-20 10:53:53.980223,354468083,42.08617,41.96138,3.500021,3.624811,3.660048,0,0.9387255,0.9568638
80171,2023-01-20 10:53:54.080211,354568035,42.43349,42.32302,3.500021,3.610485,3.666577,0,0.9758019,0.9502767
80204,2023-01-20 10:53:54.180294,354668054,42.78091,42.68543,3.500021,3.595495,3.624022,0,1.099935,0.992298
80236,2023-01-20 10:53:54.280260,354768035,43.12842,43.03786,3.500021,3.590583,3.595929,0,1.170807,1.054795
80267,2023-01-20 10:53:54.380254,354868062,43.47605,43.38609,3.500021,3.589977,3.61385,0,1.047199,1.077048
80300,2023-01-20 10:53:54.480242,354968030,43.82376,43.7423,3.500021,3.581481,3.577392,0,1.08335,1.077637
80331,2023-01-20 10:53:54.580272,355068028,44.17156,44.10078,3.500021,3.570802,3.613517,0,0.9160663,1.014144
80366,2023-01-20 10:53:54.680329,355168118,44.51945,44.45064,3.500021,3.56883,3.623176,0,0.8664859,0.9488036
80398,2023-01-20 10:53:54.780201,355268039,44.86742,44.80676,3.500021,3.560685,3.613165,0,0.9319137,0.886709
80430,2023-01-20 10:53:54.880215,355368068,45.21547,45.16753,3.500021,3.547961,3.605965,0,0.8657314,0.851477
80462,2023-01-20 10:53:54.980183,355468042,45.56359,45.52481,3.500021,3.5388,3.604107,0,0.8541565,0.8204774
80497,2023-01-20 10:53:55.080214,355568031,45.9118,45.88161,3.500021,3.530202,3.618776,0,0.9174791,0.8284913
80530,2023-01-20 10:53:55.180301,355668064,46.26007,46.23731,3.500021,3.522775,3.593015,0,0.9456789,0.8696427
80563,2023-01-20 10:53:55.280331,355768128,46.6084,46.58624,3.500021,3.522184,3.519704,0,1.083354,0.9083781
80594,2023-01-20 10:53:55.380189,355868041,46.95681,46.93867,3.500021,3.518161,3.561493,0,0.9133252,0.9478382
80627,2023-01-20 10:53:55.480211,355968027,47.30528,47.28952,3.500021,3.515778,3.517368,0,1.024661,0.9227632
80658,2023-01-20 10:53:55.580270,356068027,47.65381,47.6365,3.500021,3.517326,3.506546,0,1.093522,0.9518036
80693,2023-01-20 10:53:55.680355,356168099,48.0024,47.97795,3.500021,3.524464,3.541757,0,1.147538,1.025835
80724,2023-01-20 10:53:55.780290,356268032,48.35104,48.31924,3.500021,3.531823,3.50396,0,1.201582,1.090543
80756,2023-01-20 10:53:55.880255,356368048,48.69973,48.65515,3.500021,3.544596,3.477923,0,1.280389,1.146132
80789,2023-01-20 10:53:55.980247,356468102,49.04847,48.99583,3.500021,3.552658,3.441107,0,1.327942,1.20833
80824,2023-01-20 10:53:56.080211,356568031,49.39727,49.33573,3.500021,3.561564,3.454684,0,1.349765,1.25449
80857,2023-01-20 10:53:56.180296,356668057,49.74611,49.6734,3.500021,3.572736,3.452814,0,1.376316,1.277272
80889,2023-01-20 10:53:56.280256,356768025,50.09499,50.01847,3.500021,3.576535,3.467099,0,1.396677,1.309232
80920,2023-01-20 10:53:56.380266,356868060,50.4439,50.3634,3.500021,3.580514,3.44501,0,1.428266,1.335455
80953,2023-01-20 10:53:56.480250,356968039,50.79291,50.69951,3.500021,3.593419,3.411338,0,1.526683,1.360579
80984,2023-01-20 10:53:56.580305,357068081,51.14191,51.04016,3.500021,3.601774,3.424267,0,1.474188,1.395359
81019,2023-01-20 10:53:56.680318,357168082,51.49092,51.36617,3.500021,3.624777,3.458081,0,1.562162,1.436373
81051,2023-01-20 10:53:56.780272,357268024,51.84005,51.6924,3.500021,3.647677,3.463714,0,1.564636,1.499951
81083,2023-01-20 10:53:56.880265,357368061,52.18919,52.02644,3.500021,3.662775,3.489677,0,1.577194,1.546587
81115,2023-01-20 10:53:56.980442,357468296,52.53834,52.36655,3.500021,3.671813,3.473113,0,1.464251,1.524016
81150,2023-01-20 10:53:57.080204,357568019,52.88748,52.71408,3.500021,3.673419,3.52132,0,1.406057,1.46563
81183,2023-01-20 10:53:57.180343,357668095,53.23676,53.06281,3.500021,3.673971,3.536641,0,1.38796,1.414781
81215,2023-01-20 10:53:57.280297,357768087,53.58603,53.41855,3.500021,3.667501,3.594343,0,1.280792,1.36354
81246,2023-01-20 10:53:57.380203,357868055,53.93531,53.77667,3.500021,3.658664,3.565137,0,1.293463,1.326379
81280,2023-01-20 10:53:57.480201,357968014,54.28458,54.12366,3.500021,3.660934,3.570588,0,1.322312,1.309891
81311,2023-01-20 10:53:57.580289,358068038,54.63391,54.47692,3.500021,3.657008,3.615641,0,1.327194,1.31117
81346,2023-01-20 10:53:57.680354,358168094,54.98332,54.82587,3.500021,3.657472,3.627077,0,1.343371,1.331216
81378,2023-01-20 10:53:57.780288,358268033,55.33273,55.17493,3.500021,3.657824,3.631888,0,1.307884,1.34626
81410,2023-01-20 10:53:57.880280,358368088,55.68214,55.5279,3.500021,3.654254,3.64709,0,1.28261,1.342242
81442,2023-01-20 10:53:57.980406,358468292,56.03155,55.88399,3.500021,3.647584,3.637761,0,1.243046,1.320708
81477,2023-01-20 10:53:58.080244,358568069,56.38095,56.23051,3.500021,3.650465,3.623294,0,1.255333,1.299715
81510,2023-01-20 10:53:58.180327,358668057,56.73047,56.58475,3.500021,3.645734,3.629863,0,1.200338,1.26455
81542,2023-01-20 10:53:58.273069,358768033,57.08001,56.94064,3.500021,3.639386,3.663224,0,1.178272,1.226769
81573,2023-01-20 10:53:58.364064,358868061,57.42955,57.29632,3.500021,3.633253,3.656024,0,1.174541,1.202819
81606,2023-01-20 10:53:58.460464,358968042,57.77909,57.6455,3.500021,3.633615,3.665745,0,1.254008,1.183992
81637,2023-01-20 10:53:58.560473,359068073,58.12864,57.99232,3.500021,3.636344,3.636444,0,1.358904,1.234012
81672,2023-01-20 10:53:58.667171,359168097,58.47818,58.33921,3.500021,3.638996,3.619142,0,1.309486,1.27986
81704,2023-01-20 10:53:58.778144,359268028,58.82772,58.69277,3.500021,3.634972,3.644569,0,1.254165,1.288541
81738,2023-01-20 10:53:58.873310,359368324,59.17732,59.04739,3.500021,3.629957,3.654207,0,1.257773,1.283058
81770,2023-01-20 10:53:58.964257,359468333,59.527,59.40243,3.500021,3.624591,3.650436,0,1.1675,1.259497
81805,2023-01-20 10:53:59.067058,359568027,59.87668,59.76304,3.500021,3.613659,3.654182,0,1.167122,1.21989
81838,2023-01-20 10:53:59.178211,359668127,60.22636,60.12488,3.500021,3.601501,3.60974,0,1.214263,1.200001
81870,2023-01-20 10:53:59.273041,359768061,60.57603,60.48299,3.500021,3.593063,3.591729,0,1.191903,1.188611
81901,2023-01-20 10:53:59.363993,359868067,60.9257,60.84513,3.500021,3.580602,3.600692,0,1.110258,1.164964
81934,2023-01-20 10:53:59.460396,359968038,61.27538,61.19785,3.500021,3.57755,3.589985,0,1.204563,1.160846
81966,2023-01-20 10:53:59.560417,360068033,61.62506,61.54461,3.500021,3.580465,3.605119,0,1.243963,1.205848
82001,2023-01-20 10:53:59.660447,360168091,61.97474,61.89455,3.500021,3.580207,3.609624,0,1.223235,1.229234
82033,2023-01-20 10:53:59.760331,360268039,62.32441,62.24517,3.500021,3.579259,3.60999,0,1.255493,1.254757
82065,2023-01-20 10:53:59.860319,360368095,62.6741,62.59375,3.500021,3.580363,3.595656,0,1.263185,1.279548
82097,2023-01-20 10:53:59.960519,360468366,63.02391,62.9483,3.500021,3.575631,3.612007,0,1.146345,1.265193
82132,2023-01-20 10:54:00.060187,360568023,63.37371,63.30467,3.500021,3.569069,3.581744,0,1.138359,1.216287
82165,2023-01-20 10:54:00.160301,360668073,63.72352,63.65905,3.500021,3.564494,3.609123,0,1.145315,1.194884
82197,2023-01-20 10:54:00.260290,360768036,64.07333,64.02168,3.500021,3.551671,3.596718,0,1.090807,1.164365
82228,2023-01-20 10:54:00.360322,360868067,64.42314,64.38609,3.500021,3.537072,3.601432,0,1.052047,1.120271
82261,2023-01-20 10:54:00.460323,360968096,64.77295,64.74085,3.500021,3.532121,3.596303,0,1.141784,1.108934
82292,2023-01-20 10:54:00.560235,361068055,65.12276,65.09669,3.500021,3.52609,3.603248,0,1.131677,1.121566
82327,2023-01-20 10:54:00.660270,361168103,65.47258,65.44836,3.500021,3.524235,3.555399,0,1.203987,1.13348
82359,2023-01-20 10:54:00.760222,361268045,65.82238,65.79539,3.500021,3.527018,3.547947,0,1.203798,1.161054
82391,2023-01-20 10:54:00.860215,361368051,66.17219,66.14401,3.500021,3.5282,3.522287,0,1.195604,1.154005
82424,2023-01-20 10:54:00.960462,361468325,66.522,66.49368,3.500021,3.528346,3.554504,0,1.113309,1.139312
82459,2023-01-20 10:54:01.060176,361568033,66.87182,66.83765,3.500021,3.534191,3.55097,0,1.094643,1.108742
82492,2023-01-20 10:54:01.160276,361668104,67.22162,67.18636,3.500021,3.53528,3.575832,0,1.053034,1.082669
82524,2023-01-20 10:54:01.260198,361768028,67.57143,67.53436,3.500021,3.537091,3.581865,0,1.067081,1.060785
82555,2023-01-20 10:54:01.360199,361868051,67.92124,67.88058,3.500021,3.54068,3.629863,0,1.05055,1.061824
82588,2023-01-20 10:54:01.460203,361968027,68.27105,68.22851,3.500021,3.54257,3.62869,0,1.070322,1.058327
82619,2023-01-20 10:54:01.560276,362068039,68.62086,68.57806,3.500021,3.542814,3.616883,0,1.08314,1.06957
82654,2023-01-20 10:54:01.660371,362168109,68.97067,68.92033,3.500021,3.550368,3.623281,0,1.144242,1.097825
82687,2023-01-20 10:54:01.760347,362268083,69.32059,69.26701,3.500021,3.55361,3.606312,0,1.097841,1.115201
82719,2023-01-20 10:54:01.860280,362368065,69.67054,69.60952,3.500021,3.561042,3.606757,0,1.132075,1.127881
82751,2023-01-20 10:54:01.960417,362468286,70.02048,69.94991,3.500021,3.570597,3.60577,0,1.168055,1.150734
82786,2023-01-20 10:54:02.060219,362568083,70.37043,70.29748,3.500021,3.572975,3.584854,0,1.152146,1.160757
82819,2023-01-20 10:54:02.160267,362668068,70.72037,70.64861,3.500021,3.571789,3.592678,0,1.101985,1.145826
82851,2023-01-20 10:54:02.260257,362768040,71.07031,70.99431,3.500021,3.576027,3.585599,0,1.149332,1.147438
82882,2023-01-20 10:54:02.360261,362868056,71.42026,71.34486,3.500021,3.575421,3.59769,0,1.103455,1.142717
82915,2023-01-20 10:54:02.460263,362968078,71.7702,71.69922,3.500021,3.571007,3.61724,0,1.097654,1.131682
82946,2023-01-20 10:54:02.560192,363068032,72.12015,72.05262,3.500021,3.567545,3.599478,0,1.088734,1.115403
82980,2023-01-20 10:54:02.660226,363168067,72.47009,72.40459,3.500021,3.565509,3.611814,0,1.106671,1.103871
83013,2023-01-20 10:54:02.760210,363268036,72.82003,72.75626,3.500021,3.563786,3.570668,0,1.117551,1.109167
83045,2023-01-20 10:54:02.860217,363368052,73.16998,73.10254,3.500021,3.567457,3.581267,0,1.135994,1.119766
83077,2023-01-20 10:54:02.960424,363468283,73.51991,73.45321,3.500021,3.56673,3.572857,0,1.150424,1.125867
83112,2023-01-20 10:54:03.060262,363568095,73.86987,73.79726,3.500021,3.572628,3.585166,0,1.164547,1.128278
83145,2023-01-20 10:54:03.160288,363668061,74.2198,74.13739,3.500021,3.582433,3.585301,0,1.213278,1.162192
83177,2023-01-20 10:54:03.260258,363768030,74.56975,74.47974,3.500021,3.590031,3.552915,0,1.247136,1.17777
83208,2023-01-20 10:54:03.360250,363868060,74.91969,74.82372,3.500021,3.595993,3.563745,0,1.23194,1.202755
83241,2023-01-20 10:54:03.460227,363968029,75.26963,75.16106,3.500021,3.60859,3.55311,0,1.28242,1.227906
83272,2023-01-20 10:54:03.560270,364068034,75.61958,75.50401,3.500021,3.615597,3.574531,0,1.274326,1.251923
83306,2023-01-20 10:54:03.660313,364168087,75.96952,75.84351,3.500021,3.626037,3.542376,0,1.315846,1.256465
83339,2023-01-20 10:54:03.760265,364268081,76.31947,76.18155,3.500021,3.637941,3.563269,0,1.313518,1.284479
83372,2023-01-20 10:54:03.860399,364368257,76.66941,76.52793,3.500021,3.6415,3.552758,0,1.281154,1.28284
83406,2023-01-20 10:54:03.960131,364468031,77.01935,76.87888,3.500021,3.640495,3.557169,0,1.240547,1.263697
83442,2023-01-20 10:54:04.060160,364568026,77.36929,77.23007,3.500021,3.639245,3.59572,0,1.203124,1.239807
83475,2023-01-20 10:54:04.160307,364668087,77.71924,77.58804,3.500021,3.631222,3.605704,0,1.138232,1.20923
83507,2023-01-20 10:54:04.260261,364768029,78.06928,77.94598,3.500021,3.623327,3.628276,0,1.128357,1.173537
