LineNo,UTC_Approx,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
4011,2023-01-20 10:50:01.964107,121966347,0,0.05,0,0.07,0.01,0,0.01064783,0.08909588,0.02049057,0,48,109375,0,0
4043,2023-01-20 10:50:02.064130,122066355,0,0.02,0,0.12,0.03,0,0.01071623,0.08909588,0.02049057,0,48,109375,0,0
4074,2023-01-20 10:50:02.164194,122166353,0,0.02,0,0.1,0.03,0,0.01079662,0.08909588,0.02049057,0,48,109375,0,0
4108,2023-01-20 10:50:02.264211,122266347,0,0.07,0,0.06,0.01,0,0.01087882,0.08909588,0.02049057,0,48,109375,0,0
4139,2023-01-20 10:50:02.364215,122366353,0,0.07,0,0.01,0.02,0,0.01095158,0.08909588,0.02049057,0,48,109375,0,0
4171,2023-01-20 10:50:02.463957,122466351,0,0.05,0.01,0,0.05,0,0.01102472,0.08909588,0.02049057,0,48,109375,0,0
4204,2023-01-20 10:50:02.563582,122566374,0,0.05,0.01,0.01,0.02,0,0.01111124,0.08909588,0.02049057,0,48,109375,0,0
4238,2023-01-20 10:50:02.663437,122666351,0,0.1,0,0,0.02,0,0.01117826,0.08909588,0.02049057,0,48,109375,0,0
4270,2023-01-20 10:50:02.763489,122766365,0,0.1,0,0.01,0.03,0,0.01125365,0.08909588,0.02049057,0,48,109375,0,0
4304,2023-01-20 10:50:02.863453,122866332,0,0.31,0,0,0.01,0,0.01132469,0.08909588,0.02049057,0,48,109375,0,0
4335,2023-01-20 10:50:02.963446,122966350,0,0.31,0,0.01,0.01,0,0.01140416,0.08909588,0.02049057,0,48,109375,0,0
4368,2023-01-20 10:50:03.063464,123066378,0,0.35,0.01,0.01,0.03,0,0.01148174,0.08909588,0.02049057,0,48,109375,0,0
4398,2023-01-20 10:50:03.163459,123166375,0,0.35,0.01,0.01,0.04,0,0.01156486,0.08909588,0.02049057,0,48,109375,0,0
4433,2023-01-20 10:50:03.263447,123266360,0,0.39,0.01,0.01,0.03,0,0.01164707,0.08909588,0.02049057,0,48,107327,0,0
4463,2023-01-20 10:50:03.363447,123366355,0,0.39,0.01,0.04,0.02,0,0.01173514,0.08909588,0.02049057,0,48,107327,0,0
4496,2023-01-20 10:50:03.463467,123466364,0,0.17,0.01,0.03,0,0,0.01182215,0.08909588,0.02049057,0,48,107327,0,0
4528,2023-01-20 10:50:03.563463,123566347,0,0.17,0.01,0.04,0.04,0,0.01191412,0.08909588,0.02049057,0,48,107327,0,0
4562,2023-01-20 10:50:03.663474,123666355,0,0.1,0.01,0.02,0.03,0,0.01199864,0.08909588,0.02049057,0,48,107327,0,0
4594,2023-01-20 10:50:03.763479,123766364,0,0.1,0.01,0.02,0.02,0,0.01206614,0.08909588,0.02049057,0,48,107327,0,0
4628,2023-01-20 10:50:03.863665,123866353,0,0.2,0.01,0.02,0.03,0,0.01212626,0.08909588,0.02049057,0,48,107327,0,0
4660,2023-01-20 10:50:03.963980,123966357,0,0.2,0.01,0.01,0,0,0.01218949,0.08909588,0.02049057,0,48,107327,0,0
4693,2023-01-20 10:50:04.064140,124066362,0,0.25,0,0.01,0.03,0,0.01224758,0.08909588,0.02049057,0,48,107327,0,0
4723,2023-01-20 10:50:04.164192,124166346,0,0.25,0,0.01,0.02,0,0.01230966,0.08909588,0.02049057,0,48,107327,0,0
4758,2023-01-20 10:50:04.264233,124266366,0,0.16,0,0,0.03,0,0.01237966,0.08909588,0.02049057,0,48,107327,0,0
4788,2023-01-20 10:50:04.364227,124366364,0,0.16,0,0.01,0.02,0,0.01249244,0.08909588,0.02049057,0,48,107327,0,0
4821,2023-01-20 10:50:04.464185,124466350,0,0.06,0,0.01,0.03,0,0.01260566,0.08909588,0.02049057,0,48,107327,0,0
4854,2023-01-20 10:50:04.564144,124566349,0,0.06,0,0.01,0.04,0,0.01271162,0.08909588,0.02049057,0,48,107327,0,0
4888,2023-01-20 10:50:04.664165,124666357,0,0.19,0,0,0.03,0,0.01274082,0.08909588,0.02049057,0,48,107327,0,0
4920,2023-01-20 10:50:04.764212,124766361,0,0.19,0,0,0.03,0,0.0127699,0.08909588,0.02049057,0,48,107327,0,0
4954,2023-01-20 10:50:04.864187,124866351,0,0.23,0,0,0.01,0,0.01281482,0.08909588,0.02049057,0,48,107327,0,0
4984,2023-01-20 10:50:04.964149,124966361,0,0.23,0,0,0.04,0,0.01288699,0.08909588,0.02049057,0,48,107327,0,0
5017,2023-01-20 10:50:05.064161,125066359,0,0.07,0,0,0.01,0,0.01295043,0.08909588,0.02049057,0,48,107327,0,0
5047,2023-01-20 10:50:05.164199,125166348,0,0.07,0,0,0.01,0,0.01303773,0.08909588,0.02049057,0,48,107327,0,0
5082,2023-01-20 10:50:05.264224,125266359,0,0.12,0,0,0.02,0,0.01310198,0.08909588,0.02049057,0,48,107327,0,0
5112,2023-01-20 10:50:05.364216,125366356,0,0.12,0,0,0.01,0,0.01317964,0.08909588,0.02049057,0,48,107327,0,0
5145,2023-01-20 10:50:05.464215,125466348,0,0.17,0,0,0.03,0,0.01323101,0.08909588,0.02049057,0,48,107327,0,0
5177,2023-01-20 10:50:05.564249,125566368,0,0.17,0,0,0.04,0,0.01330233,0.08909588,0.02049057,0,48,107327,0,0
5212,2023-01-20 10:50:05.664237,125666350,0,0.14,0,0,0.01,0,0.01335692,0.08909588,0.02049057,0,48,107327,0,0
5244,2023-01-20 10:50:05.764243,125766353,0,0.14,0,0,0.01,0,0.01344257,0.08909588,0.02049057,0,48,107327,0,0
5278,2023-01-20 10:50:05.858431,125866372,0,0.06,0.01,0.01,0.04,0,0.01350186,0.08909588,0.02049057,0,48,107327,0,0
5308,2023-01-20 10:50:05.949344,125966358,0,0.06,0.01,0.02,0.02,0,0.01359621,0.08909588,0.02049057,0,48,107327,0,0
5341,2023-01-20 10:50:06.044301,126066355,0,0.19,0,0.02,0.03,0,0.01365199,0.08909588,0.02049057,0,48,107327,0,0
5371,2023-01-20 10:50:06.144339,126166357,0,0.19,0,0.02,0.01,0,0.01372897,0.08909588,0.02049057,0,48,107327,0,0
5406,2023-01-20 10:50:06.243805,126266351,0,0.14,0,0.03,0.03,0,0.01378226,0.08909588,0.02049057,0,48,107327,0,0
5438,2023-01-20 10:50:06.342574,126366355,0,0.14,0,0.04,0,0,0.03045944,0.08909588,0.02049057,0,48,107327,0,0
5471,2023-01-20 10:50:06.441850,126466354,0,0.17,0,0.04,0.18,0,0.02924648,0.08909588,0.02049057,0,48,107327,0,0
5503,2023-01-20 10:50:06.541842,126566358,0,0.17,0,0.06,0.15,0,0.02929846,0.08909588,0.02049057,0,48,107327,0,0
5537,2023-01-20 10:50:06.641816,126666366,0,0.16,0,0.07,0.17,0,0.02996657,0.08909588,0.02049057,0,48,107327,0,0
5569,2023-01-20 10:50:06.741744,126766358,0,0.16,0,0.06,0.09,0,0.03023973,0.08909588,0.02049057,0,48,107327,0,0
5603,2023-01-20 10:50:06.841663,126866352,0,0.1,0,0.06,0.1,0,0.02976017,0.08909588,0.02049057,0,48,107327,0,0
5633,2023-01-20 10:50:06.941588,126966367,0,0.1,0,0.06,0.05,0,0.02901859,0.08909588,0.02049057,0,48,107327,0,0
5666,2023-01-20 10:50:07.041525,127066363,0,0.12,0,0.06,0.04,0,0.02834308,0.08909588,0.02049057,0,48,107327,0,0
5696,2023-01-20 10:50:07.141493,127166349,0,0.12,0,0.06,0.04,0,0.02833846,0.08909588,0.02049057,0,48,107327,0,0
5731,2023-01-20 10:50:07.241509,127266350,0,0.25,0,0.07,0.05,0,0.02792265,0.08909588,0.02049057,0,48,107327,0,0
5761,2023-01-20 10:50:07.341577,127366355,0,0.25,0,0.08,0.05,0,0.02794583,0.08909588,0.02049057,0,48,107327,0,0
5794,2023-01-20 10:50:07.441568,127466345,0,0.13,0,0.07,0.04,0,0.02747576,0.08909588,0.02049057,0,48,107327,0,0
5826,2023-01-20 10:50:07.541490,127566353,0,0.13,0,0.06,0.07,0,0.02748528,0.08909588,0.02049057,0,48,107327,0,0
5860,2023-01-20 10:50:07.646106,127666349,0,0.17,0,0.06,0.07,0,0.02681295,0.08909588,0.02049057,0,48,107327,0,0
5892,2023-01-20 10:50:07.757380,127766350,0,0.17,0,0.06,0.08,0,0.02682116,0.08909588,0.02049057,0,48,107327,0,0
5926,2023-01-20 10:50:07.856015,127866352,0,0.12,0,0.06,0.11,0,0.02612312,0.08909588,0.02049057,0,48,107327,0,0
5957,2023-01-20 10:50:07.946816,127966367,0,0.12,0,0.07,0.05,0,0.02607824,0.08909588,0.02049057,0,48,107327,0,0
5991,2023-01-20 10:50:08.041395,128066351,0,0.12,0,0.08,0.03,0,0.02540128,0.08909588,0.02049057,0,48,107327,0,0
6021,2023-01-20 10:50:08.141378,128166352,0,0.12,0,0.07,0.06,0,0.02549023,0.08909588,0.02049057,0,48,107327,0,0
6056,2023-01-20 10:50:08.241381,128266349,0,0.13,0,0.07,0.08,0,0.02470594,0.08909588,0.02049057,0,48,107327,0,0
6086,2023-01-20 10:50:08.341429,128366354,0,0.13,0,0.08,0.11,0,0.02479958,0.08909588,0.02049057,0,48,107327,0,0
6119,2023-01-20 10:50:08.441443,128466347,0,0.09,0,0.07,0.06,0,0.02461244,0.08909588,0.02049057,0,48,107327,0,0
6151,2023-01-20 10:50:08.541451,128566361,0,0.09,0,0.06,0.06,0,0.02502575,0.08909588,0.02049057,0,48,107327,0,0
6185,2023-01-20 10:50:08.641444,128666362,0,0.17,0,0.07,0.07,0,0.02417263,0.08909588,0.02049057,0,48,107327,0,0
6217,2023-01-20 10:50:08.741436,128766362,0,0.17,0,0.07,0.04,0,0.02379438,0.08909588,0.02049057,0,48,107327,0,0
6251,2023-01-20 10:50:08.841466,128866356,0,0.18,0,0.08,0.06,0,0.02271339,0.08909588,0.02049057,0,48,107327,0,0
6284,2023-01-20 10:50:08.941560,128966352,0,0.18,0,0.08,0.1,0,0.02243052,0.08909588,0.02049057,0,48,107327,0,0
6317,2023-01-20 10:50:09.041633,129066352,0,0.16,0,0.08,0.03,0,0.02159906,0.08909588,0.02049057,0,48,107327,0,0
6347,2023-01-20 10:50:09.141672,129166352,0,0.16,0,0.08,0.08,0,0.02168708,0.08909588,0.02049057,0,48,107327,0,0
6382,2023-01-20 10:50:09.241616,129266349,0,0.08,0,0.08,0.02,0,0.021252,0.08909588,0.02049057,0,48,107327,0,0
6412,2023-01-20 10:50:09.341455,129366368,0,0.08,0,0.09,0.06,0,0.02163034,0.08909588,0.02049057,0,48,107327,0,0
6445,2023-01-20 10:50:09.441128,129466653,0,0.12,0,0.09,0.04,0,0.02155897,0.08909588,0.02049057,0,48,107327,0,0
6477,2023-01-20 10:50:09.539901,129566645,0,0.12,0,0.1,0.06,0,0.0229854,0.08909588,0.02049057,0,48,107327,0,0
6511,2023-01-20 10:50:09.639155,129666642,0,0.14,0,0.11,0.11,0,0.02419155,0.08909588,0.02049057,0,48,107327,0,0
6543,2023-01-20 10:50:09.739153,129766641,0,0.14,0,0.11,0.05,0,0.02495451,0.08909588,0.02049057,0,48,107327,0,0
6577,2023-01-20 10:50:09.839145,129866643,0,0.12,0,0.11,0.15,0,0.02400558,0.08909588,0.02049057,0,48,107327,0,0
6608,2023-01-20 10:50:09.939125,129966645,0,0.12,0,0.11,0.09,0,0.02341201,0.08909588,0.02049057,0,48,107327,0,0
6641,2023-01-20 10:50:10.039118,130066641,0,0.14,0,0.12,0.1,0,0.0225611,0.08909588,0.02049057,0,48,107327,0,0
6671,2023-01-20 10:50:10.139156,130166654,0,0.14,0,0.13,0.09,0,0.02241754,0.08909588,0.02049057,0,48,107327,0,0
6706,2023-01-20 10:50:10.239059,130266643,0,0.13,0,0.13,0.07,0,0.02118304,0.08909588,0.02049057,0,48,107327,0,0
6736,2023-01-20 10:50:10.338820,130366663,0,0.13,0,0.13,0.06,0,0.02056218,0.08909588,0.02049057,0,48,107327,0,0
6769,2023-01-20 10:50:10.438985,130466996,0,0.23,0,0.13,0.1,0,0.01948085,0.08909588,0.02049057,0,48,107327,0,0
6801,2023-01-20 10:50:10.538961,130567000,0,0.23,0,0.13,0.06,0,0.01961126,0.08909588,0.02049057,0,48,107327,0,0
6835,2023-01-20 10:50:10.638947,130667009,0,0.18,0,0.12,0.03,0,0.01970251,0.08909588,0.02049057,0,48,107327,0,0
6867,2023-01-20 10:50:10.738916,130766996,0,0.18,0,0.13,0.04,0,0.02256265,0.08909588,0.02049057,0,48,107327,0,0
6901,2023-01-20 10:50:10.838875,130867000,0,0.16,0,0.13,0.01,0,0.0262736,0.08909588,0.02049057,0,48,107327,0,0
6931,2023-01-20 10:50:10.938795,130967009,0,0.16,0,0.12,0.04,0,0.02977978,0.08909588,0.02049057,0,48,107327,0,0
6964,2023-01-20 10:50:11.038765,131067000,0,0.17,0,0.12,0.05,0,0.02868382,0.08909588,0.02049057,0,48,107327,0,0
6994,2023-01-20 10:50:11.138863,131167011,0,0.17,0,0.13,0.03,0,0.02636108,0.08909588,0.02049057,0,48,107327,0,0
7030,2023-01-20 10:50:11.238911,131267009,0,0.19,0,0.14,0.01,0,0.02315487,0.08909588,0.02049057,0,48,107327,0,0
7060,2023-01-20 10:50:11.338917,131367022,0,0.19,0,0.16,0.01,0,0.02238697,0.08909588,0.02049057,0,48,107327,0,0
7093,2023-01-20 10:50:11.438890,131466996,0,0.19,0,0.15,0.02,0,0.02089521,0.08909588,0.02049057,0,48,107327,0,0
7124,2023-01-20 10:50:11.538900,131567001,0,0.19,0,0.14,0.01,0,0.02070404,0.08909588,0.02049057,0,48,107327,0,0
7158,2023-01-20 10:50:11.638903,131667000,0,0.23,0,0.15,0.04,0,0.0195857,0.08909588,0.02049057,0,48,107327,0,0
7190,2023-01-20 10:50:11.738897,131766995,0,0.23,0,0.15,0.05,0,0.01921108,0.08909588,0.02049057,0,48,107327,0,0
7224,2023-01-20 10:50:11.838873,131867000,0,0.25,0,0.13,0.05,0,0.01806871,0.08909588,0.02049057,0,48,107327,0,0
7254,2023-01-20 10:50:11.938798,131967000,0,0.25,0,0.14,0.07,0,0.0180904,0.08909588,0.02049057,0,48,107327,0,0
7287,2023-01-20 10:50:12.038782,132066999,0,0.25,0,0.14,0.08,0,0.01768129,0.08909588,0.02049057,0,48,107327,0,0
7317,2023-01-20 10:50:12.138860,132166996,0,0.25,0,0.14,0.06,0,0.01794219,0.08909588,0.02049057,0,48,107327,0,0
7352,2023-01-20 10:50:12.238930,132267017,0,0.25,0,0.15,0.08,0,0.01742029,0.08909588,0.02049057,0,48,107327,0,0
7382,2023-01-20 10:50:12.338937,132367028,0,0.25,0,0.16,0.05,0,0.01744481,0.08909588,0.02049057,0,48,107327,0,0
7415,2023-01-20 10:50:12.438899,132466995,0,0.22,0,0.15,0.06,0,0.01673753,0.08909588,0.02049057,0,48,107327,0,0
7447,2023-01-20 10:50:12.538897,132567000,0,0.22,0,0.13,0.04,0,0.01678126,0.08909588,0.02049057,0,48,107327,0,0
7481,2023-01-20 10:50:12.638896,132667000,0,0.23,0,0.13,0.03,0,0.01644182,0.08909588,0.02049057,0,48,107327,0,0
7513,2023-01-20 10:50:12.738907,132767000,0,0.23,0,0.12,0.05,0,0.01635714,0.08909588,0.02049057,0,48,107327,0,0
7547,2023-01-20 10:50:12.838894,132867010,0,0.23,0,0.13,0.04,0,0.01561564,0.08909588,0.02049057,0,48,107327,0,0
7577,2023-01-20 10:50:12.938811,132967000,0,0.23,0,0.15,0.06,0,0.01539229,0.08909588,0.02049057,0,48,107327,0,0
7611,2023-01-20 10:50:13.038794,133066999,0,0.19,0,0.14,0.03,0,0.01514154,0.08909588,0.02049057,0,48,107327,0,0
7641,2023-01-20 10:50:13.138870,133167001,0,0.19,0,0.14,0.02,0,0.01523859,0.08909588,0.02049057,0,48,107327,0,0
7676,2023-01-20 10:50:13.238913,133267000,0,0.23,0,0.15,0.03,0,0.0149021,0.08909588,0.02049057,0,48,107327,0,0
7706,2023-01-20 10:50:13.338930,133367020,0,0.23,0,0.14,0.07,0,0.0148938,0.08909588,0.02049057,0,48,107327,0,0
7739,2023-01-20 10:50:13.438904,133466996,0,0.23,0,0.14,0.04,0,0.01466355,0.08909588,0.02049057,0,48,107327,0,0
7771,2023-01-20 10:50:13.538909,133567000,0,0.23,0,0.14,0.02,0,0.01476489,0.08909588,0.02049057,0,48,107327,0,0
7805,2023-01-20 10:50:13.638903,133666995,0,0.26,0,0.1,0.07,0,0.01473139,0.08909588,0.02049057,0,48,107327,0,0
7837,2023-01-20 10:50:13.738905,133766998,0,0.26,0,0.07,0.07,0,0.01488142,0.08909588,0.02049057,0,48,107327,0,0
7871,2023-01-20 10:50:13.838880,133867006,0,0.26,0,0.07,0.04,0,0.01471859,0.08909588,0.02049057,0,48,107327,0,0
7903,2023-01-20 10:50:13.938794,133967003,0,0.26,0,0.08,0.05,0,0.01464512,0.08909588,0.02049057,0,48,107327,0,0
7936,2023-01-20 10:50:14.038783,134067014,0,0.23,0,0.08,0.09,0,0.0144544,0.08909588,0.02049057,0,48,107327,0,0
7966,2023-01-20 10:50:14.138845,134167003,0,0.23,0,0.05,0.04,0,0.01460548,0.08909588,0.02049057,0,48,107327,0,0
8001,2023-01-20 10:50:14.238890,134267000,0,0.15,0.01,0.08,0.06,0,0.01471492,0.08909588,0.02049057,0,48,107327,0,0
8031,2023-01-20 10:50:14.338900,134367002,0,0.15,0.01,0.1,0.09,0,0.01493971,0.08909588,0.02049057,0,48,107327,0,0
8064,2023-01-20 10:50:14.438902,134467000,0,0.22,0.01,0.11,0.09,0,0.01485557,0.08909588,0.02049057,0,48,107327,0,0
8097,2023-01-20 10:50:14.538904,134567002,0,0.22,0.01,0.11,0.11,0,0.01495026,0.08909588,0.02049057,0,48,107327,0,0
8131,2023-01-20 10:50:14.638898,134666996,0,0.22,0,0.13,0.16,0,0.01490252,0.08909588,0.02049057,0,48,107327,0,0
8163,2023-01-20 10:50:14.738902,134767000,0,0.22,0,0.12,0.08,0,0.01499999,0.08909588,0.02049057,0,48,107327,0,0
8197,2023-01-20 10:50:14.838871,134867002,0,0.18,0.01,0.15,0.16,0,0.01496616,0.08909588,0.02049057,0,48,107327,0,0
8227,2023-01-20 10:50:14.938800,134967015,0,0.18,0.01,0.12,0.12,0,0.01515242,0.08909588,0.02049057,0,48,107327,0,0
