LineNo,UTC_Approx,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
74030,2023-01-20 10:53:35.442543,335890387,0,0.09338807,-0.1112726,-0.02555215,0.3290311,0.1063455,-9.498974,0,0,32.31581,1,1,7973,996
74032,2023-01-20 10:53:35.482191,335930039,0,0.08280907,-0.1512811,-0.009746199,0.379622,0.05987818,-9.573206,0,0,32.31694,1,1,7973,996
74060,2023-01-20 10:53:35.522192,335970044,0,0.04102591,-0.1944985,0.006290143,0.4058405,0.04433917,-9.606271,0,0,32.31824,1,1,7973,996
74061,2023-01-20 10:53:35.562217,336010074,0,0.04513307,-0.1865118,0.01575522,0.368144,0.07827844,-9.67036,0,0,32.31949,1,1,7973,996
74065,2023-01-20 10:53:35.602214,336050074,0,0.04401965,-0.1644933,0.02637739,0.4123411,0.08291991,-9.606313,0,0,32.32085,1,1,7973,996
74093,2023-01-20 10:53:35.642534,336090377,0,0.0908071,-0.1502093,0.0333171,0.4392402,0.04460865,-9.654633,0,0,32.32206,1,1,7973,996
74096,2023-01-20 10:53:35.682222,336130047,0,0.05789135,-0.1537545,0.03241149,0.4492157,-0.02879209,-9.630246,0,0,32.32328,1,1,7973,996
74130,2023-01-20 10:53:35.722257,336170065,0,0.05913004,-0.1096588,0.02874092,0.4048736,0.05847492,-9.587384,0,0,32.3247,1,1,7973,996
74131,2023-01-20 10:53:35.762286,336210077,0,0.0807023,-0.04752139,0.02010895,0.3567402,0.08121619,-9.406128,0,0,32.32664,1,1,7973,996
74135,2023-01-20 10:53:35.802265,336250040,0,0.07562401,0.002112996,-0.001839011,0.3190256,0.04440092,-9.433764,0,0,32.32799,1,1,7973,996
74163,2023-01-20 10:53:35.842582,336290375,0,0.04742707,0.03146358,-0.008606057,0.2968474,0.04744019,-9.515069,0,0,32.32945,1,1,7973,996
74165,2023-01-20 10:53:35.882223,336330034,0,0.0673875,0.0804884,-0.02204846,0.219631,0.08351302,-9.73793,0,0,32.33181,1,1,7973,996
74194,2023-01-20 10:53:35.922264,336370093,0,0.08216461,0.04891624,-0.0117913,0.2574415,0.02929853,-9.698878,0,0,32.33469,1,1,7973,996
74195,2023-01-20 10:53:35.962213,336410060,0,0.06674531,0.03935094,-0.01806971,0.3136562,-0.03455319,-9.785337,0,0,32.33759,1,1,7973,996
74199,2023-01-20 10:53:36.002185,336450048,0,0.0443094,0.07964585,-0.01118938,0.2827037,-0.0451204,-9.693492,0,0,32.33932,1,1,7973,996
74227,2023-01-20 10:53:36.042882,336490727,0,0.0435986,0.1159362,-0.008166037,0.313001,-0.02175998,-9.605194,0,0,32.34041,1,1,7973,996
74229,2023-01-20 10:53:36.082204,336530031,0,0.05280051,0.1312508,-0.02701292,0.313974,-0.01097491,-9.619014,0,0,32.34101,1,1,7973,996
74259,2023-01-20 10:53:36.122232,336570041,0,0.01210366,0.1212355,-0.0302086,0.2820542,-0.02393304,-9.566858,0,0,32.34129,1,1,7973,996
74260,2023-01-20 10:53:36.162315,336610106,0,-0.005897944,0.1306289,-0.03541259,0.2225288,0.02194383,-9.683464,0,0,32.34132,1,1,7973,996
74264,2023-01-20 10:53:36.202286,336650060,0,-0.0006120564,0.1170278,-0.0232412,0.2894693,-0.0355124,-9.699311,0,0,32.3418,1,1,7973,996
74294,2023-01-20 10:53:36.242573,336690359,0,-0.08429081,-0.008256821,0.02000267,0.3882086,-0.1345372,-9.636893,0,0,32.34367,1,1,7973,996
74296,2023-01-20 10:53:36.282434,336730230,0,-0.1366808,-0.0974921,0.02199784,0.4729924,-0.1849554,-9.545938,0,0,32.34618,1,1,7973,996
74324,2023-01-20 10:53:36.322236,336770043,0,-0.1595114,-0.1038241,0.01518887,0.425092,-0.1307007,-9.422059,0,0,32.3497,1,1,7973,996
74325,2023-01-20 10:53:36.362239,336810057,0,-0.09786751,-0.04406598,0.01307259,0.3488288,-0.08525649,-9.325487,0,0,32.35426,1,1,7973,996
74329,2023-01-20 10:53:36.402259,336850086,0,-0.0359317,0.003236081,-0.01307063,0.3062159,-0.02945684,-9.424209,0,0,32.35859,1,1,7973,996
74358,2023-01-20 10:53:36.442580,336890397,0,-0.04810665,0.05151555,-0.02479506,0.2856308,-0.05369254,-9.556745,0,0,32.36229,1,1,7973,996
74360,2023-01-20 10:53:36.482251,336930057,0,-0.01373538,0.07622108,-0.02772742,0.3014714,0.01106777,-9.604621,0,0,32.36527,1,1,7973,996
74388,2023-01-20 10:53:36.522332,336970127,0,0.05523574,0.06381694,-0.01707217,0.368482,0.04082398,-9.539916,0,0,32.36797,1,1,7973,996
74389,2023-01-20 10:53:36.562276,337010060,0,0.04860702,0.0198961,-0.01583984,0.4264746,0.02881403,-9.474913,0,0,32.37081,1,1,7973,996
74393,2023-01-20 10:53:36.602258,337050032,0,0.04938444,0.03103308,-0.0230214,0.365406,0.06192278,-9.478646,0,0,32.37372,1,1,7973,996
74421,2023-01-20 10:53:36.642641,337090415,0,0.05411622,0.09638648,-0.01955195,0.2476483,0.08814634,-9.403913,0,0,32.37581,1,1,7973,996
74424,2023-01-20 10:53:36.682275,337130049,0,0.01891736,0.1092814,-0.01127033,0.2432533,0.05583517,-9.394683,0,0,32.37701,1,1,7973,996
74454,2023-01-20 10:53:36.722280,337170054,0,-0.01681541,0.06522418,-0.01088568,0.2480639,0.03578933,-9.440115,0,0,32.37822,1,1,7973,996
74455,2023-01-20 10:53:36.762316,337210090,0,-0.05178509,0.04121457,-0.009711639,0.1817228,0.02741953,-9.51516,0,0,32.3794,1,1,7973,996
74459,2023-01-20 10:53:36.802272,337250047,0,-0.05320847,0.01402022,-0.0004274535,0.3003495,0.06845015,-9.554945,0,0,32.38076,1,1,7973,996
74487,2023-01-20 10:53:36.842604,337290396,0,-0.06081843,-0.1008316,0.05105084,0.3458095,0.06354813,-9.404961,0,0,32.38229,1,1,7973,996
74489,2023-01-20 10:53:36.882305,337330113,0,-0.1146149,-0.1470113,0.06740545,0.4648451,-0.01676043,-9.581125,0,0,32.384,1,1,7973,996
74518,2023-01-20 10:53:36.922219,337370044,0,-0.1871816,-0.16603,0.07072861,0.4861799,-0.07571613,-9.565588,0,0,32.3861,1,1,7973,996
74519,2023-01-20 10:53:36.962201,337410042,0,-0.2047815,-0.1264857,0.06536895,0.4535713,-0.05881098,-9.715421,0,0,32.38823,1,1,7973,996
74523,2023-01-20 10:53:37.002232,337450088,0,-0.1730975,-0.09939703,0.06300732,0.513864,-0.08347148,-9.602306,0,0,32.39017,1,1,7973,996
74551,2023-01-20 10:53:37.042837,337490671,0,-0.1014182,-0.07936929,0.04559716,0.5253077,-0.06962112,-9.735707,0,0,32.39239,1,1,7973,996
74553,2023-01-20 10:53:37.082217,337530030,0,-0.1118013,-0.04801638,0.02675738,0.4161737,-0.141083,-9.880792,0,0,32.39472,1,1,7973,996
74583,2023-01-20 10:53:37.122235,337570026,0,-0.04339463,-0.00634118,-0.01472603,0.4116713,-0.06720063,-9.723965,0,0,32.39692,1,1,7973,996
74584,2023-01-20 10:53:37.162304,337610073,0,0.05147926,0.01270927,-0.02338974,0.3936877,0.0610298,-9.598055,0,0,32.39958,1,1,7973,996
74588,2023-01-20 10:53:37.202299,337650049,0,0.1329712,-0.02463351,-0.01913524,0.4524764,0.1278934,-9.482432,0,0,32.4022,1,1,7973,996
74618,2023-01-20 10:53:37.242611,337690377,0,0.1328176,-0.04284739,-0.0196937,0.4914682,0.0961934,-9.480085,0,0,32.40456,1,1,7973,996
74620,2023-01-20 10:53:37.282270,337730053,0,0.1623947,-0.009811242,-0.02399678,0.4604413,0.1592166,-9.442169,0,0,32.40671,1,1,7973,996
74648,2023-01-20 10:53:37.322254,337770053,0,0.1160483,-0.04128119,-0.02685308,0.4612433,0.137323,-9.433568,0,0,32.40921,1,1,7973,996
74649,2023-01-20 10:53:37.362250,337810065,0,0.01139011,-0.07142744,-0.02475149,0.4286486,0.05564285,-9.471144,0,0,32.41143,1,1,7973,996
74653,2023-01-20 10:53:37.402225,337850056,0,-0.05341205,-0.09701517,-0.03503781,0.4998094,-0.04287714,-9.466992,0,0,32.41315,1,1,7973,996
74682,2023-01-20 10:53:37.442558,337890395,0,0.02898106,-0.09069318,-0.04175273,0.4680052,0.02982696,-9.485288,0,0,32.41464,1,1,7973,996
74684,2023-01-20 10:53:37.482219,337930061,0,0.04206328,-0.05855941,-0.0221805,0.4455621,-0.02869917,-9.379333,0,0,32.41636,1,1,7973,996
74712,2023-01-20 10:53:37.522199,337970047,0,0.01776898,-0.09603764,-0.02068268,0.514167,-0.06017617,-9.421515,0,0,32.4187,1,1,7973,996
74713,2023-01-20 10:53:37.562206,338010060,0,0.05317361,-0.07294111,-0.01819524,0.4393135,0.07943446,-9.329106,0,0,32.42075,1,1,7973,996
74717,2023-01-20 10:53:37.602191,338050050,0,0.1099749,0.05731525,-0.02745657,0.3363301,0.1724216,-9.305947,0,0,32.42321,1,1,7973,996
74745,2023-01-20 10:53:37.642526,338090377,0,0.0655822,0.1501207,-0.02268665,0.2416824,0.1192432,-9.223409,0,0,32.42596,1,1,7973,996
74748,2023-01-20 10:53:37.682227,338130070,0,0.08770496,0.1657908,-0.0323524,0.2845684,0.123111,-9.581594,0,0,32.42775,1,1,7973,996
74778,2023-01-20 10:53:37.722242,338170077,0,0.1031861,0.06099521,-0.009982203,0.3309628,0.1092608,-9.58357,0,0,32.43,1,1,7973,996
74779,2023-01-20 10:53:37.762236,338210063,0,0.09632824,0.101515,0.007455973,0.299763,0.09162908,-9.620045,0,0,32.43196,1,1,7973,996
74783,2023-01-20 10:53:37.802223,338250043,0,0.05711787,0.1047019,0.0188203,0.4106799,0.07571724,-9.657743,0,0,32.4335,1,1,7973,996
74811,2023-01-20 10:53:37.842535,338290363,0,0.06447795,0.1661496,0.03452382,0.3927217,0.09627639,-9.590554,0,0,32.43562,1,1,7973,996
74813,2023-01-20 10:53:37.882216,338330052,0,0.01756001,0.2111899,0.0460232,0.3933964,0.02463128,-9.485587,0,0,32.43801,1,1,7973,996
74842,2023-01-20 10:53:37.922205,338370050,0,-0.02415728,0.1806618,0.0490661,0.4640681,-0.05272526,-9.377779,0,0,32.44016,1,1,7973,996
74843,2023-01-20 10:53:37.962195,338410048,0,-0.05116947,0.2019211,0.07164231,0.4460441,-0.07540565,-9.420897,0,0,32.4419,1,1,7973,996
74847,2023-01-20 10:53:38.002189,338450049,0,0.08747047,0.2324702,0.09470433,0.4320366,0.01772922,-9.387804,0,0,32.44394,1,1,7973,996
74876,2023-01-20 10:53:38.042850,338490692,0,0.1242856,0.2586108,0.1127495,0.4521663,0.1055995,-9.364675,0,0,32.44521,1,1,7973,996
74878,2023-01-20 10:53:38.082213,338530039,0,0.09910389,0.2734921,0.1201168,0.466134,0.07691403,-9.411369,0,0,32.4459,1,1,7973,996
74908,2023-01-20 10:53:38.122229,338570037,0,0.07462382,0.2986766,0.1151815,0.3933649,0.08382998,-9.313883,0,0,32.44662,1,1,7973,996
74909,2023-01-20 10:53:38.162274,338610065,0,0.08031587,0.3261975,0.119735,0.3568816,0.05400561,-9.61273,0,0,32.44732,1,1,7973,996
74913,2023-01-20 10:53:38.202277,338650053,0,0.1069954,0.3143128,0.1374794,0.4065163,-0.03578872,-9.634434,0,0,32.44835,1,1,7973,996
74943,2023-01-20 10:53:38.242585,338690373,0,0.1116543,0.2393385,0.1514888,0.5445626,-0.09901746,-9.735333,0,0,32.45017,1,1,7973,996
74944,2023-01-20 10:53:38.282316,338730115,0,0.05792278,0.1541632,0.1777483,0.5368904,-0.06071318,-9.675035,0,0,32.45235,1,1,7973,996
74973,2023-01-20 10:53:38.322221,338770032,0,0.07289665,0.1787536,0.2033231,0.5383483,0.008078462,-9.57097,0,0,32.45449,1,1,7973,996
74974,2023-01-20 10:53:38.362238,338810061,0,0.06092872,0.131528,0.2424942,0.5426171,0.04182322,-9.500913,0,0,32.45605,1,1,7973,996
74978,2023-01-20 10:53:38.402251,338850085,0,0.02408982,0.1413596,0.2682607,0.5017714,-0.02263088,-9.608053,0,0,32.45834,1,1,7973,996
75007,2023-01-20 10:53:38.442554,338890384,0,-0.007298922,0.1094519,0.3028775,0.5394921,-0.1343342,-9.744534,0,0,32.46087,1,1,7973,996
75008,2023-01-20 10:53:38.482223,338930050,0,0.01524862,0.0352518,0.3411767,0.6412728,-0.06928131,-9.61255,0,0,32.46402,1,1,7973,996
75037,2023-01-20 10:53:38.522260,338970084,0,0.006661976,0.006571968,0.3764776,0.66579,-0.04703748,-9.259344,0,0,32.46711,1,1,7973,996
75038,2023-01-20 10:53:38.562230,339010051,0,0.0207027,0.01119448,0.3949424,0.5944207,-0.06458596,-9.62701,0,0,32.47066,1,1,7973,996
75042,2023-01-20 10:53:38.602223,339050040,0,0.004321511,0.02068468,0.4031168,0.6168887,-0.1663931,-9.955381,0,0,32.4739,1,1,7973,996
75070,2023-01-20 10:53:38.642605,339090406,0,0.04771852,0.01074249,0.4316371,0.6394878,-0.1428697,-9.93767,0,0,32.47714,1,1,7973,996
75072,2023-01-20 10:53:38.682269,339130054,0,0.1046445,0.08660921,0.4590343,0.5634379,-0.06149395,-9.825317,0,0,32.47953,1,1,7973,996
75103,2023-01-20 10:53:38.722281,339170050,0,0.1776892,0.1915085,0.4726128,0.4346913,-0.0333035,-9.743078,0,0,32.48179,1,1,7973,996
75104,2023-01-20 10:53:38.762338,339210091,0,0.2196862,0.1462012,0.4931098,0.5537167,-0.1228356,-9.576719,0,0,32.48341,1,1,7973,996
75108,2023-01-20 10:53:38.802309,339250048,0,0.2070597,0.1339488,0.5443301,0.6199093,-0.08939018,-9.2655,0,0,32.48482,1,1,7973,996
75136,2023-01-20 10:53:38.842597,339290358,0,0.1449204,0.1213981,0.5735591,0.5759888,-0.1891499,-9.459752,0,0,32.4861,1,1,7973,996
75139,2023-01-20 10:53:38.882302,339330084,0,0.08996952,0.0623625,0.6237324,0.6676353,-0.3143179,-9.379426,0,0,32.48735,1,1,7973,996
75169,2023-01-20 10:53:38.922221,339370025,0,0.06902016,0.07675541,0.6527818,0.6652981,-0.284963,-9.657402,0,0,32.4882,1,1,7973,996
75170,2023-01-20 10:53:38.962231,339410057,0,0.1072623,0.1635371,0.6761202,0.5217566,-0.3168038,-9.772554,0,0,32.48921,1,1,7973,996
75174,2023-01-20 10:53:39.002241,339450087,0,0.1444728,0.04191085,0.7366192,0.7391994,-0.2914572,-9.712808,0,0,32.49044,1,1,7973,996
75202,2023-01-20 10:53:39.042825,339490665,0,0.09811321,-0.008386218,0.7761099,0.6867406,-0.2750779,-9.729033,0,0,32.4914,1,1,7973,996
75203,2023-01-20 10:53:39.082205,339530039,0,0.06994997,0.04576919,0.8261341,0.5581949,-0.4056921,-9.768764,0,0,32.49243,1,1,7973,996
75236,2023-01-20 10:53:39.122273,339570101,0,0.2175219,0.2000591,0.8705708,0.5263926,-0.2113368,-9.568845,0,0,32.49425,1,1,7973,996
75237,2023-01-20 10:53:39.162254,339610076,0,0.1155414,0.08168134,0.9110869,0.5575325,-0.4301251,-9.53375,0,0,32.49618,1,1,7973,996
75241,2023-01-20 10:53:39.202247,339650064,0,0.1450156,0.08113807,0.9737573,0.5138235,-0.4438981,-9.607712,0,0,32.49755,1,1,7973,996
75271,2023-01-20 10:53:39.242585,339690403,0,0.2283378,0.1143304,1.015214,0.5111972,-0.4948887,-9.629822,0,0,32.49907,1,1,7973,996
75272,2023-01-20 10:53:39.282252,339730071,0,0.1789582,-0.01359488,1.069448,0.6358133,-0.4182242,-9.577128,0,0,32.5013,1,1,7973,996
75301,2023-01-20 10:53:39.322229,339770050,0,0.2338199,0.02066479,1.084734,0.469753,-0.5430289,-9.52655,0,0,32.50352,1,1,7973,996
75305,2023-01-20 10:53:39.362287,339810109,0,0.227605,0.03624355,1.117132,0.4959668,-0.4569735,-9.611597,0,0,32.50565,1,1,7973,996
75309,2023-01-20 10:53:39.402208,339850031,0,0.1271891,0.03956848,1.119628,0.2942722,-0.6666859,-9.806884,0,0,32.50789,1,1,7973,996
75338,2023-01-20 10:53:39.442548,339890375,0,0.1668344,0.01371428,1.179212,0.4739359,-0.5886854,-9.652745,0,0,32.51,1,1,7973,996
75339,2023-01-20 10:53:39.482296,339930127,0,0.03936554,-0.03289378,1.18448,0.3591495,-0.7403606,-9.834942,0,0,32.51125,1,1,7973,996
75368,2023-01-20 10:53:39.522202,339970037,0,0.1067305,0.03788721,1.202312,0.302386,-0.7242808,-9.856272,0,0,32.51244,1,1,7973,996
75369,2023-01-20 10:53:39.562196,340010035,0,0.0244215,-0.09852321,1.231925,0.4735423,-0.7390532,-9.863384,0,0,32.51327,1,1,7973,996
75373,2023-01-20 10:53:39.602188,340050030,0,0.03230293,0.02521421,1.233892,0.2215792,-0.7993288,-9.76574,0,0,32.51412,1,1,7973,996
75401,2023-01-20 10:53:39.642533,340090349,0,-0.1116303,-0.1754881,1.252378,0.3283437,-0.9794064,-9.917773,0,0,32.51415,1,1,7973,996
75403,2023-01-20 10:53:39.682251,340130042,0,0.04516309,-0.1465894,1.285758,0.2659443,-0.8189223,-9.954597,0,0,32.51355,1,1,7973,996
75434,2023-01-20 10:53:39.722294,340170059,0,0.02836783,-0.3007148,1.300928,0.3033091,-0.8885761,-9.905373,0,0,32.51321,1,1,7973,996
75435,2023-01-20 10:53:39.762294,340210034,0,0.05684303,-0.2374188,1.288865,0.08100428,-0.8009508,-9.787744,0,0,32.51311,1,1,7973,996
75439,2023-01-20 10:53:39.802148,340250078,0,-0.05493467,-0.3010469,1.261739,0.0117067,-0.8499851,-9.931136,0,0,32.51305,1,1,7973,996
75467,2023-01-20 10:53:39.838784,340290356,0,-0.02491893,-0.1738478,1.208429,-0.08674134,-0.8142527,-9.974391,0,0,32.51322,1,1,7973,996
75468,2023-01-20 10:53:39.874871,340330032,0,-0.1527327,-0.2331956,1.165258,-0.06542477,-0.9830108,-10.17152,0,0,32.51287,1,1,7973,996
75498,2023-01-20 10:53:39.911266,340370045,0,-0.06057905,-0.1285028,1.098707,-0.2012797,-0.9576768,-9.988796,0,0,32.51129,1,1,7973,996
75499,2023-01-20 10:53:39.947666,340410065,0,-0.04852617,-0.2139839,1.020045,-0.3034236,-0.9136496,-9.880292,0,0,32.50859,1,1,7973,996
75501,2023-01-20 10:53:39.984014,340450026,0,-0.04209739,-0.04399018,0.9268149,-0.4150474,-0.9335764,-9.921101,0,0,32.5054,1,1,7973,996
75531,2023-01-20 10:53:40.022972,340490574,0,-0.1634929,-0.1631569,0.8239783,-0.3089304,-1.100813,-9.961487,0,0,32.50188,1,1,7973,996
75532,2023-01-20 10:53:40.062438,340530041,0,0.01942519,-0.1456483,0.7487495,-0.3527905,-0.8674148,-9.872399,0,0,32.49804,1,1,7973,996
75563,2023-01-20 10:53:40.102421,340570024,0,-0.05370178,-0.2517886,0.6500168,-0.3632861,-1.037663,-9.649516,0,0,32.49451,1,1,7973,996
75564,2023-01-20 10:53:40.142453,340610057,0,-0.1364491,-0.1152628,0.5851799,-0.7131926,-0.9932251,-9.978529,0,0,32.49026,1,1,7973,996
75566,2023-01-20 10:53:40.182446,340650051,0,-0.1453913,0.0748459,0.4955862,-0.8856332,-0.9819604,-9.798703,0,0,32.48531,1,1,7973,996
75598,2023-01-20 10:53:40.222759,340690360,0,-0.1113482,-0.2089848,0.459924,-0.4870369,-1.049501,-9.75316,0,0,32.47952,1,1,7973,996
75599,2023-01-20 10:53:40.262459,340730053,0,0.005926464,-0.1608798,0.3840286,-0.9217483,-0.8658298,-9.758981,0,0,32.47292,1,1,7973,996
75628,2023-01-20 10:53:40.302464,340770050,0,-0.134035,0.01735624,0.3337141,-0.9177969,-1.129241,-9.845426,0,0,32.46566,1,1,7973,996
75629,2023-01-20 10:53:40.342474,340810053,0,-0.1474728,-0.04811822,0.2866715,-0.846051,-1.12157,-9.93113,0,0,32.45755,1,1,7973,996
75631,2023-01-20 10:53:40.382466,340850038,0,-0.07642983,-0.1076956,0.2375295,-0.8127535,-0.9383079,-9.705457,0,0,32.44893,1,1,7973,996
75662,2023-01-20 10:53:40.422796,340890370,0,-0.145326,-0.1496782,0.2078858,-0.8764948,-1.151162,-9.859623,0,0,32.44027,1,1,7973,996
75663,2023-01-20 10:53:40.462472,340930055,0,-0.09583883,0.01839222,0.198006,-1.043174,-1.090411,-9.849456,0,0,32.43169,1,1,7973,996
75692,2023-01-20 10:53:40.502453,340970045,0,-0.08035032,-0.1583038,0.1524045,-0.8222626,-0.9206429,-9.552311,0,0,32.42297,1,1,7973,996
75693,2023-01-20 10:53:40.542444,341010045,0,-0.1380261,-0.09204453,0.08698615,-1.116354,-1.013511,-9.791111,0,0,32.41374,1,1,7973,996
75695,2023-01-20 10:53:40.582424,341050034,0,-0.0896668,0.1361201,0.09407943,-1.17565,-1.07639,-9.775043,0,0,32.40414,1,1,7973,996
75725,2023-01-20 10:53:40.622731,341090348,0,-0.1298908,-0.04633766,0.1110553,-0.9647219,-1.11783,-9.875683,0,0,32.39421,1,1,7973,996
75727,2023-01-20 10:53:40.662423,341130044,0,0.03536696,-0.104451,0.07824188,-0.9524287,-0.8417384,-9.741467,0,0,32.3844,1,1,7973,996
75758,2023-01-20 10:53:40.702406,341170032,0,-0.03404848,-0.2136342,0.05514709,-1.009833,-0.9411901,-9.562696,0,0,32.37495,1,1,7973,996
75759,2023-01-20 10:53:40.742425,341210056,0,-0.135811,-0.02318712,0.0802523,-1.247278,-1.120693,-9.693795,0,0,32.36566,1,1,7973,996
75761,2023-01-20 10:53:40.782439,341250074,0,0.003030257,-0.008265411,0.07715716,-1.12122,-0.8832872,-9.416759,0,0,32.35634,1,1,7973,996
75792,2023-01-20 10:53:40.825202,341290346,0,-0.04172555,-0.2236944,0.04230161,-1.123238,-0.8795529,-9.23912,0,0,32.34688,1,1,7973,996
75793,2023-01-20 10:53:40.869240,341330027,0,-0.04875284,0.06724012,0.02948741,-1.522934,-0.9903542,-9.517884,0,0,32.33727,1,1,7973,996
75823,2023-01-20 10:53:40.913646,341370041,0,-0.1926141,0.07949083,0.04120887,-1.210375,-1.156166,-9.572174,0,0,32.32769,1,1,7973,996
75824,2023-01-20 10:53:40.958065,341410065,0,-0.1598859,-0.07343373,0.006976345,-1.174708,-0.9944881,-9.62418,0,0,32.31772,1,1,7973,996
75828,2023-01-20 10:53:41.002038,341450092,0,-0.1246287,0.008845975,-0.03438278,-1.390579,-0.941386,-9.590997,0,0,32.30791,1,1,7973,996
75856,2023-01-20 10:53:41.038877,341490581,0,-0.1800599,0.1026356,-0.01573625,-1.356949,-1.13492,-9.903245,0,0,32.29794,1,1,7973,996
75857,2023-01-20 10:53:41.074785,341530046,0,-0.01466474,0.1731823,-0.006503964,-1.282165,-0.9550045,-9.712008,0,0,32.28741,1,1,7973,996
75889,2023-01-20 10:53:41.111216,341570087,0,-0.01090603,-0.06412354,-0.02982827,-1.140793,-0.9935482,-9.513833,0,0,32.27672,1,1,7973,996
75890,2023-01-20 10:53:41.147595,341610070,0,0.01439417,0.2202501,-0.03570069,-1.446782,-1.108699,-9.767265,0,0,32.26648,1,1,7973,996
75891,2023-01-20 10:53:41.184027,341650112,0,0.03093065,0.07734024,0.0005366084,-1.150975,-0.964257,-9.636943,0,0,32.25688,1,1,7973,996
75924,2023-01-20 10:53:41.222716,341690389,0,0.1369496,0.001243353,-0.04511747,-1.228842,-0.8736567,-9.504503,0,0,32.24755,1,1,7973,996
75925,2023-01-20 10:53:41.262367,341730050,0,0.07655653,0.1092662,-0.06057733,-1.438359,-1.041705,-9.573653,0,0,32.23854,1,1,7973,996
75954,2023-01-20 10:53:41.302327,341770021,0,-0.04145489,0.154178,-0.04441737,-1.314974,-1.18557,-9.76873,0,0,32.22959,1,1,7973,996
75955,2023-01-20 10:53:41.342408,341810112,0,0.1561765,0.01908968,-0.06945898,-1.191832,-0.8479256,-9.208565,0,0,32.22029,1,1,7973,996
75956,2023-01-20 10:53:41.382395,341850109,0,0.07407378,0.08393079,-0.09587646,-1.529626,-1.026975,-9.757719,0,0,32.21064,1,1,7973,996
75987,2023-01-20 10:53:41.422632,341890354,0,0.005823371,0.2324464,-0.03822533,-1.390971,-1.114018,-9.821288,0,0,32.2009,1,1,7973,996
75988,2023-01-20 10:53:41.462361,341930088,0,0.0062364,0.04200912,-0.08073326,-1.257713,-1.078542,-9.696204,0,0,32.19131,1,1,7973,996
76017,2023-01-20 10:53:41.502309,341970041,0,-0.09599649,0.1415891,-0.04549088,-1.385735,-1.227203,-9.968317,0,0,32.18171,1,1,7973,996
76018,2023-01-20 10:53:41.542302,342010040,0,-0.1344565,0.2284112,-0.02076579,-1.487474,-1.199874,-10.19828,0,0,32.17231,1,1,7973,996
76019,2023-01-20 10:53:41.582478,342050221,0,-0.08479828,0.08349736,-0.03532459,-1.274603,-1.022842,-9.794312,0,0,32.16283,1,1,7973,996
76050,2023-01-20 10:53:41.622598,342090342,0,-0.05620251,0.05100054,-0.0293353,-1.426515,-1.131685,-9.997237,0,0,32.15329,1,1,7973,996
76052,2023-01-20 10:53:41.662321,342130062,0,-0.04953654,0.1633845,0.03149251,-1.347399,-1.048253,-9.983708,0,0,32.14434,1,1,7973,996
76083,2023-01-20 10:53:41.702346,342170085,0,0.05685037,0.008015122,-0.002177462,-1.312332,-0.9290733,-9.684507,0,0,32.13609,1,1,7973,996
76085,2023-01-20 10:53:41.742310,342210046,0,0.02598212,-0.02468762,-0.02196076,-1.330961,-1.089229,-9.61697,0,0,32.12892,1,1,7973,996
76086,2023-01-20 10:53:41.782380,342250114,0,0.02378962,0.2109189,0.02477585,-1.572661,-1.124171,-9.758087,0,0,32.12259,1,1,7973,996
76117,2023-01-20 10:53:41.822647,342290394,0,0.07554325,0.03166546,0.01496336,-1.389967,-0.9439732,-9.652692,0,0,32.11723,1,1,7973,996
76118,2023-01-20 10:53:41.862288,342330060,0,-0.00783591,-0.07932382,-0.006389023,-1.335251,-1.063085,-9.520291,0,0,32.11256,1,1,7973,996
