LineNo,UTC_Approx,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
298693,2023-01-20 11:04:56.812505,1018670860,-1.06,2.93,215.4,741.45,39.8043858,32.3788047,-0.3041691,-0.02160127,-0.01665779,0.9522274
298724,2023-01-20 11:04:56.912442,1018770830,-0.38,2.48,214.97,741.53,39.8043858,32.3788045,-0.3004767,-0.01968759,-0.009691627,0.9535367
298757,2023-01-20 11:04:57.012467,1018870879,-0.97,2.46,215.4,741.55,39.8043854,32.3788045,-0.3041554,-0.01789541,-0.01461725,0.9523422
298787,2023-01-20 11:04:57.112440,1018970821,-1.35,2.74,216.55,741.31,39.8043853,32.3788044,-0.3138159,-0.0190219,-0.01877151,0.9491076
298820,2023-01-20 11:04:57.212472,1019070827,-2.62,2.83,217.94,741.31,39.804384,32.3788037,-0.3254838,-0.01592826,-0.02967121,0.9449477
298853,2023-01-20 11:04:57.312553,1019170924,-2.89,2.8,219.03,741.2,39.8043835,32.3788034,-0.3344831,-0.01462794,-0.03193438,0.9417469
298886,2023-01-20 11:04:57.412437,1019270820,-3.33,2.72,219.58,741.17,39.8043842,32.3788034,-0.3390516,-0.01255641,-0.03541235,0.9400172
298916,2023-01-20 11:04:57.512474,1019370840,-3.15,3.1,219.68,741.06,39.8043842,32.3788032,-0.3398817,-0.01610009,-0.03504869,0.939677
298949,2023-01-20 11:04:57.611304,1019470774,-3,3.57,219.6,741.16,39.8043839,32.3788034,-0.339313,-0.02045695,-0.0351912,0.9397924
298981,2023-01-20 11:04:57.702340,1019570823,-2.37,3.77,219.65,741.04,39.8043839,32.3788034,-0.3395741,-0.02390729,-0.03067209,0.939775
299014,2023-01-20 11:04:57.793364,1019670859,-1.74,3.98,220.14,741.06,39.8043838,32.3788033,-0.3435059,-0.02744217,-0.0261924,0.9383841
299047,2023-01-20 11:04:57.892639,1019770828,-1.9,4,220.91,740.97,39.8043834,32.3788035,-0.3498444,-0.02692941,-0.02778409,0.9360084
299078,2023-01-20 11:04:57.992655,1019870884,-2.28,3.36,221.76,740.91,39.8043832,32.3788035,-0.3568314,-0.02031671,-0.02905502,0.9334958
299110,2023-01-20 11:04:58.092670,1019970827,-2.52,2.78,222.55,740.82,39.8043823,32.3788027,-0.3632159,-0.01467483,-0.02934761,0.9311271
299141,2023-01-20 11:04:58.192749,1020070824,-2.77,3.12,223.01,740.68,39.8043821,32.3788023,-0.3670212,-0.01652697,-0.03252172,0.929497
299176,2023-01-20 11:04:58.292810,1020170914,-2.74,3.36,222.92,740.57,39.8043818,32.3788028,-0.3663427,-0.01851089,-0.03304182,0.9297088
299207,2023-01-20 11:04:58.392632,1020270774,-2.44,3.2,222.35,740.45,39.8043817,32.3788027,-0.3616257,-0.01838769,-0.0299862,0.9316596
299239,2023-01-20 11:04:58.492706,1020370845,-1.88,2.95,221.52,740.58,39.804381,32.3788032,-0.3547803,-0.01826263,-0.02450846,0.93445
299270,2023-01-20 11:04:58.592916,1020471050,-1.28,2.95,220.74,740.49,39.8043809,32.3788032,-0.3482413,-0.02026512,-0.01952029,0.9369825
299304,2023-01-20 11:04:58.692686,1020570827,-1.24,3.24,220.32,740.53,39.8043805,32.3788032,-0.3448564,-0.02284556,-0.01995981,0.938165
299337,2023-01-20 11:04:58.792703,1020670852,-1.27,2.9,220.33,740.38,39.8043804,32.3788033,-0.3449318,-0.01993527,-0.01919754,0.9382196
299372,2023-01-20 11:04:58.892636,1020770834,-1.95,2.3,220.45,740.27,39.8043775,32.3788051,-0.3459481,-0.01296794,-0.02298887,0.9378823
299403,2023-01-20 11:04:58.992588,1020870837,-1.79,2.27,220.65,740.27,39.8043766,32.3788057,-0.3475939,-0.01320784,-0.02157406,0.9373039
299435,2023-01-20 11:04:59.092584,1020970827,-1.45,2.86,220.91,740.09,39.8043766,32.3788045,-0.3496915,-0.01894581,-0.02063783,0.936446
299466,2023-01-20 11:04:59.192599,1021070832,-1.08,3.26,221.2,739.91,39.8043761,32.3788045,-0.35202,-0.02337661,-0.01888751,0.9355099
299501,2023-01-20 11:04:59.292663,1021170909,-0.77,3.69,221.5,739.93,39.8043777,32.3788047,-0.3543956,-0.02771628,-0.0177439,0.9345163
299532,2023-01-20 11:04:59.392560,1021270822,-0.66,3.42,221.7,739.85,39.8043779,32.3788049,-0.3559591,-0.02585518,-0.01604347,0.934006
299564,2023-01-20 11:04:59.492660,1021370852,-0.78,2.51,221.84,739.91,39.8043789,32.3788045,-0.3571814,-0.01804977,-0.01423625,0.9337521
299596,2023-01-20 11:04:59.592937,1021471051,-0.89,1.59,222.01,739.85,39.8043793,32.3788045,-0.3585257,-0.01019216,-0.01227714,0.9333835
299630,2023-01-20 11:04:59.692629,1021570830,-1.36,1.07,222.07,739.7,39.8043799,32.3788038,-0.359047,-0.004505031,-0.0144483,0.9331968
299663,2023-01-20 11:04:59.792556,1021670856,-2.05,0.64,222.12,739.62,39.8043803,32.3788036,-0.3594621,0.00116793,-0.01876711,0.9329702
299696,2023-01-20 11:04:59.892478,1021770826,-2.45,0.84,222.19,739.58,39.8043802,32.3788033,-0.3600157,0.0007970148,-0.022622,0.9326716
299727,2023-01-20 11:04:59.992448,1021870841,-2.89,1.22,222.51,739.5,39.8043804,32.3788031,-0.3627315,-0.0008186159,-0.02745279,0.9314889
299759,2023-01-20 11:05:00.092462,1021970828,-3.21,1.97,222.75,739.3,39.8043806,32.3788038,-0.3647621,-0.005842764,-0.03239853,0.9305186
299790,2023-01-20 11:05:00.192489,1022070822,-3.19,2.17,222.46,739.37,39.8043809,32.3788039,-0.3624251,-0.007585977,-0.03283583,0.9314035
299825,2023-01-20 11:05:00.292582,1022170913,-2.93,1.27,221.65,739.46,39.8043817,32.3788033,-0.3556796,-0.001270981,-0.02785699,0.9341918
299856,2023-01-20 11:05:00.392496,1022270827,-2.86,0.71,220.77,739.23,39.8043822,32.3788032,-0.3484409,0.002847895,-0.02557162,0.9369775
299888,2023-01-20 11:05:00.492518,1022370858,-2.81,0.37,219.84,739.06,39.8043835,32.3788038,-0.340777,0.005327614,-0.02418076,0.939818
299919,2023-01-20 11:05:00.592739,1022471089,-2.96,-0.11,218.95,739.05,39.8043841,32.3788039,-0.3332952,0.009547644,-0.02410479,0.942466
299953,2023-01-20 11:05:00.692484,1022570825,-3.02,-0.48,218.33,738.94,39.8043847,32.3788043,-0.3281597,0.01266358,-0.02355084,0.9442438
299986,2023-01-20 11:05:00.792529,1022670859,-3.16,-0.94,217.92,738.84,39.8043852,32.3788046,-0.3246167,0.01674439,-0.02340609,0.9454077
300019,2023-01-20 11:05:00.892486,1022770845,-3.25,-1.21,217.31,738.57,39.8043847,32.3788052,-0.3194919,0.0191284,-0.02347258,0.9471051
300050,2023-01-20 11:05:00.992452,1022870844,-3.19,-1.2,216.55,738.41,39.8043849,32.3788054,-0.3131867,0.01871947,-0.02313833,0.9492251
300082,2023-01-20 11:05:01.092472,1022970829,-2.99,-1.08,215.92,738.24,39.8043851,32.3788056,-0.308048,0.01705715,-0.02191029,0.9509655
300113,2023-01-20 11:05:01.192512,1023070829,-2.96,-1.09,215.15,738.07,39.8043853,32.3788058,-0.301642,0.01692145,-0.0217774,0.9530223
300149,2023-01-20 11:05:01.292570,1023170919,-2.01,1.26,214.66,737.92,39.8043853,32.3788048,-0.2980669,-0.00534702,-0.02004327,0.9543195
300180,2023-01-20 11:05:01.392449,1023270835,-5.38,-1.39,210.18,737.27,39.8043854,32.3788046,-0.2595308,0.02399779,-0.04217103,0.9645151
300212,2023-01-20 11:05:01.492492,1023370863,-1.55,0.87,209.8,737.62,39.8043862,32.3788049,-0.2572787,-0.003876264,-0.01506689,0.966212
300243,2023-01-20 11:05:01.592756,1023471107,-1.6,0.82,209.57,737.74,39.8043866,32.3788048,-0.2553137,-0.003384593,-0.01536525,0.9667302
300277,2023-01-20 11:05:01.692489,1023570825,-1.81,0.52,209.54,737.75,39.8043863,32.3788045,-0.2550639,-0.000372996,-0.0164459,0.9667842
300311,2023-01-20 11:05:01.792537,1023670857,-1.9,0.3,209.53,737.73,39.8043865,32.3788043,-0.2549151,0.001664497,-0.01678543,0.9668163
300344,2023-01-20 11:05:01.892462,1023770820,-1.83,0.3,209.49,737.76,39.8043864,32.3788039,-0.2546257,0.001532443,-0.01612156,0.966904
300375,2023-01-20 11:05:01.992441,1023870840,-1.88,0.15,209.47,737.85,39.8043866,32.3788036,-0.2543788,0.002920198,-0.01626333,0.9669635
300407,2023-01-20 11:05:02.092458,1023970827,-1.91,0.24,209.43,737.84,39.8043872,32.3788039,-0.2540617,0.002213819,-0.01668246,0.9670416
300438,2023-01-20 11:05:02.192415,1024070749,-1.91,0.37,209.37,737.82,39.8043874,32.3788038,-0.2535869,0.001097753,-0.01699202,0.9671627
300473,2023-01-20 11:05:02.292531,1024170875,-1.93,0.34,209.36,737.86,39.8043875,32.3788037,-0.2534997,0.001337799,-0.01713129,0.9671828
300504,2023-01-20 11:05:02.392400,1024270757,-1.95,0.33,209.34,737.85,39.8043878,32.3788035,-0.253302,0.001475092,-0.01725851,0.9672322
300536,2023-01-20 11:05:02.492520,1024370845,-1.94,0.39,209.27,737.86,39.8043881,32.3788036,-0.2527774,0.0009773598,-0.01724599,0.9673702
300567,2023-01-20 11:05:02.592784,1024471074,-1.91,0.45,209.25,737.8,39.8043885,32.3788035,-0.2526057,0.0003593157,-0.0172203,0.967416
300602,2023-01-20 11:05:02.692425,1024570706,-1.89,0.45,209.23,737.85,39.8043878,32.3788038,-0.2523798,0.0002986832,-0.0170196,0.9674785
300635,2023-01-20 11:05:02.792466,1024670740,-1.66,0.67,209.18,737.96,39.8043881,32.3788037,-0.2520551,-0.002054761,-0.01555674,0.9675857
300668,2023-01-20 11:05:02.892454,1024770746,-1.84,0.6,209.17,738,39.8043878,32.3788042,-0.2519649,-0.001017886,-0.01689858,0.9675882
300699,2023-01-20 11:05:02.992548,1024870860,-1.88,0.65,209.16,737.92,39.804388,32.3788043,-0.2518103,-0.001387791,-0.01739875,0.9676192
300731,2023-01-20 11:05:03.092519,1024970713,-1.81,0.71,209.14,737.9,39.8043883,32.3788045,-0.2517061,-0.002030649,-0.01684991,0.9676549
300764,2023-01-20 11:05:03.192478,1025070543,-1.84,0.65,209.12,737.99,39.8043886,32.3788044,-0.2515168,-0.001449098,-0.01704897,0.9677017
300794,2023-01-20 11:05:03.292524,1025170598,-1.84,0.65,209.11,737.89,39.8043881,32.3788048,-0.2514282,-0.001467794,-0.01699409,0.9677256
300820,2023-01-20 11:05:03.392488,1025270583,-1.77,0.72,209.07,737.9,39.8043882,32.3788048,-0.2510697,-0.002239083,-0.01656261,0.9678248
300847,2023-01-20 11:05:03.492477,1025370570,-1.8,0.68,209.02,737.92,39.804388,32.378805,-0.2506581,-0.001864879,-0.01675229,0.9679289
300873,2023-01-20 11:05:03.592653,1025470741,-1.83,0.66,208.98,737.92,39.8043882,32.3788049,-0.2502975,-0.001579092,-0.01690627,0.9680201
300902,2023-01-20 11:05:03.692502,1025570572,-1.79,0.69,208.95,737.94,39.8043877,32.3788052,-0.2500473,-0.001946122,-0.01667975,0.968088
300930,2023-01-20 11:05:03.792603,1025670653,-1.78,0.7,208.92,737.96,39.8043877,32.3788052,-0.2498347,-0.00204216,-0.01661976,0.9681437
300960,2023-01-20 11:05:03.892521,1025770613,-1.81,0.67,208.88,737.96,39.8043881,32.3788052,-0.2494899,-0.001756109,-0.01678159,0.9682304
300986,2023-01-20 11:05:03.992481,1025870619,-1.78,0.7,208.83,737.95,39.8043883,32.3788051,-0.2490793,-0.002049991,-0.01661319,0.9683384
301013,2023-01-20 11:05:04.092439,1025970548,-1.78,0.7,208.78,737.91,39.8043874,32.3788054,-0.2486291,-0.002070182,-0.0165942,0.9684544
301039,2023-01-20 11:05:04.192552,1026070626,-1.8,0.68,208.74,737.95,39.8043875,32.3788053,-0.2482668,-0.001875153,-0.01670474,0.9685458
301069,2023-01-20 11:05:04.292546,1026170611,-1.76,0.71,208.7,737.94,39.8043865,32.3788046,-0.247938,-0.00223059,-0.01649905,0.9686328
301095,2023-01-20 11:05:04.392559,1026270618,-1.78,0.69,208.66,737.92,39.8043863,32.3788043,-0.2476272,-0.002008067,-0.01661828,0.9687108
301122,2023-01-20 11:05:04.492526,1026370585,-1.76,0.71,208.62,737.92,39.8043856,32.3788052,-0.2472938,-0.002216211,-0.01650143,0.9687974
301148,2023-01-20 11:05:04.592608,1026470667,-1.78,0.7,208.58,737.9,39.8043854,32.3788052,-0.2469495,-0.002089267,-0.01656758,0.9688845
301177,2023-01-20 11:05:04.692508,1026570572,-1.76,0.71,208.54,737.92,39.8043845,32.3788044,-0.2466038,-0.002240295,-0.01645523,0.9689741
301205,2023-01-20 11:05:04.792580,1026670649,-1.77,0.7,208.5,737.87,39.8043842,32.3788041,-0.2462435,-0.00216722,-0.01649834,0.9690652
301233,2023-01-20 11:05:04.892499,1026770597,-1.77,0.7,208.45,737.87,39.8043845,32.3788058,-0.2458675,-0.002169203,-0.0164879,0.9691608
301259,2023-01-20 11:05:04.992497,1026870627,-1.76,0.7,208.41,737.85,39.8043846,32.378806,-0.2455396,-0.00220868,-0.01645393,0.9692444
301286,2023-01-20 11:05:05.092475,1026970571,-1.76,0.7,208.37,737.86,39.8043851,32.3788057,-0.2452165,-0.002223493,-0.01644054,0.9693264
301312,2023-01-20 11:05:05.192609,1027070666,-1.76,0.7,208.34,737.85,39.8043855,32.3788056,-0.2448957,-0.002201158,-0.01643389,0.9694076
301342,2023-01-20 11:05:05.292559,1027170613,-1.76,0.7,208.3,737.87,39.8043852,32.3788069,-0.2445985,-0.002192472,-0.01644357,0.9694825
301368,2023-01-20 11:05:05.392550,1027270605,-1.76,0.7,208.27,737.81,39.8043854,32.3788073,-0.2442926,-0.002177349,-0.01643858,0.9695598
301395,2023-01-20 11:05:05.492493,1027370563,-1.76,0.7,208.23,737.86,39.8043848,32.3788066,-0.2439691,-0.002184506,-0.01644538,0.9696411
301421,2023-01-20 11:05:05.592583,1027470670,-1.76,0.7,208.19,737.82,39.8043848,32.3788066,-0.2436719,-0.002199102,-0.01644697,0.9697158
301450,2023-01-20 11:05:05.692504,1027570577,-1.76,0.7,208.16,737.83,39.8043841,32.3788059,-0.2433652,-0.002208755,-0.01644167,0.9697928
301478,2023-01-20 11:05:05.792590,1027670646,-1.76,0.7,208.12,737.83,39.804384,32.3788056,-0.2430996,-0.00219726,-0.01643625,0.9698595
301506,2023-01-20 11:05:05.892535,1027770608,-1.76,0.69,208.09,737.86,39.8043835,32.3788065,-0.2427988,-0.002168465,-0.01643682,0.9699349
301532,2023-01-20 11:05:05.992474,1027870566,-1.76,0.69,208.05,737.83,39.8043834,32.3788065,-0.2425078,-0.002176091,-0.01642579,0.970008
301559,2023-01-20 11:05:06.092487,1027970560,-1.76,0.69,208.02,737.82,39.8043843,32.3788066,-0.2422235,-0.002195304,-0.01641389,0.9700791
301585,2023-01-20 11:05:06.192561,1028070612,-1.76,0.69,207.99,737.82,39.8043846,32.3788066,-0.2419401,-0.002190929,-0.01641524,0.9701498
301615,2023-01-20 11:05:06.292574,1028170612,-1.76,0.69,207.96,737.85,39.804383,32.3788067,-0.2416664,-0.002192186,-0.0164028,0.9702182
301642,2023-01-20 11:05:06.392561,1028270587,-1.76,0.69,207.92,737.82,39.8043827,32.3788067,-0.2413795,-0.002181294,-0.01637536,0.9702901
301669,2023-01-20 11:05:06.484195,1028370580,-1.75,0.69,207.89,737.86,39.8043829,32.3788068,-0.2411019,-0.002172982,-0.01635762,0.9703595
301695,2023-01-20 11:05:06.575140,1028470556,-1.76,0.69,207.86,737.86,39.8043829,32.3788067,-0.2408376,-0.002165271,-0.01636141,0.9704251
301724,2023-01-20 11:05:06.680668,1028570548,-1.75,0.69,207.83,737.83,39.8043825,32.3788071,-0.2405606,-0.002166974,-0.01634946,0.970494
301752,2023-01-20 11:05:06.791727,1028670586,-1.75,0.68,207.79,737.83,39.8043825,32.3788071,-0.2402778,-0.002153608,-0.01634093,0.9705642
301780,2023-01-20 11:05:06.892491,1028770581,-1.75,0.69,207.76,737.81,39.8043829,32.3788066,-0.2400313,-0.002168678,-0.01633019,0.9706253
301806,2023-01-20 11:05:06.992436,1028870582,-1.75,0.68,207.73,737.79,39.804383,32.3788063,-0.2397486,-0.002161824,-0.01632368,0.9706953
301833,2023-01-20 11:05:07.092480,1028970572,-1.75,0.69,207.69,737.81,39.8043825,32.378807,-0.239458,-0.002187377,-0.01632,0.9707671
301859,2023-01-20 11:05:07.192568,1029070597,-1.75,0.69,207.66,737.8,39.8043824,32.378807,-0.239177,-0.00220777,-0.01631653,0.9708363
301889,2023-01-20 11:05:07.292548,1029170594,-1.75,0.69,207.63,737.82,39.8043821,32.3788075,-0.238893,-0.002210756,-0.01633466,0.970906
301915,2023-01-20 11:05:07.392553,1029270622,-1.75,0.69,207.59,737.8,39.804382,32.3788075,-0.2385854,-0.002207761,-0.01634788,0.9709814
301942,2023-01-20 11:05:07.484163,1029370583,-1.75,0.69,207.55,737.82,39.8043815,32.3788075,-0.2382698,-0.002222654,-0.01635612,0.9710587
301968,2023-01-20 11:05:07.575125,1029470569,-1.75,0.69,207.52,737.81,39.8043813,32.3788074,-0.2379606,-0.002231975,-0.01635218,0.9711346
301997,2023-01-20 11:05:07.672649,1029570567,-1.75,0.69,207.46,737.85,39.8043817,32.3788076,-0.2374762,-0.002275459,-0.01634734,0.9712531
302025,2023-01-20 11:05:07.772677,1029670603,-1.78,0.66,207.46,737.82,39.8043817,32.3788075,-0.2374972,-0.001959375,-0.01654572,0.9712453
302053,2023-01-20 11:05:07.872624,1029770568,-1.79,0.66,207.45,737.86,39.8043822,32.3788081,-0.2373782,-0.001938771,-0.01657759,0.9712739
302079,2023-01-20 11:05:07.972597,1029870564,-1.75,0.71,207.43,737.88,39.8043824,32.3788082,-0.2372017,-0.002404507,-0.01633193,0.9713202
302106,2023-01-20 11:05:08.072614,1029970568,-1.78,0.68,207.41,737.86,39.8043822,32.3788085,-0.2370247,-0.002092032,-0.01651329,0.971361
302132,2023-01-20 11:05:08.172675,1030070603,-1.74,0.71,207.4,737.87,39.8043822,32.3788085,-0.2369331,-0.002451727,-0.01629334,0.9713863
302162,2023-01-20 11:05:08.272690,1030170619,-1.77,0.69,207.39,737.87,39.804383,32.378809,-0.2368547,-0.002197431,-0.016444,0.9714034
302188,2023-01-20 11:05:08.372613,1030270554,-1.74,0.71,207.37,737.84,39.8043833,32.378809,-0.2367477,-0.002444815,-0.0162909,0.9714314
302215,2023-01-20 11:05:08.472642,1030370605,-1.76,0.69,207.36,737.84,39.8043825,32.3788089,-0.2366543,-0.002246708,-0.01641703,0.9714526
302241,2023-01-20 11:05:08.572576,1030470564,-1.74,0.71,207.35,737.84,39.8043824,32.3788087,-0.2365424,-0.002460051,-0.01630456,0.9714813
302270,2023-01-20 11:05:08.672560,1030570568,-1.76,0.69,207.34,737.83,39.8043832,32.3788092,-0.2364415,-0.002281808,-0.01641839,0.9715043
302298,2023-01-20 11:05:08.772568,1030670594,-1.75,0.71,207.33,737.85,39.8043834,32.3788093,-0.2363373,-0.002424432,-0.01635903,0.9715303
302327,2023-01-20 11:05:08.872512,1030770571,-1.75,0.71,207.32,737.9,39.8043841,32.37881,-0.236258,-0.002434687,-0.01636413,0.9715495
302354,2023-01-20 11:05:08.972486,1030870582,-1.76,0.71,207.31,737.94,39.8043844,32.3788103,-0.2361727,-0.002388574,-0.01642033,0.9715694
302381,2023-01-20 11:05:09.072479,1030970563,-1.76,0.71,207.29,737.9,39.804384,32.3788102,-0.236068,-0.002407985,-0.01643478,0.9715946
302407,2023-01-20 11:05:09.172548,1031070601,-1.76,0.71,207.28,737.94,39.804384,32.3788103,-0.2359674,-0.002446163,-0.01641542,0.9716192
302437,2023-01-20 11:05:09.272550,1031170596,-1.76,0.71,207.27,737.94,39.8043841,32.3788107,-0.2358477,-0.002476172,-0.01641977,0.9716482
302463,2023-01-20 11:05:09.372492,1031270540,-1.76,0.71,207.26,737.99,39.804384,32.3788108,-0.2357387,-0.002468706,-0.01642786,0.9716745
302490,2023-01-20 11:05:09.472569,1031370625,-1.76,0.71,207.24,737.94,39.8043842,32.3788106,-0.23563,-0.00247157,-0.01644328,0.9717005
302516,2023-01-20 11:05:09.572527,1031470593,-1.76,0.71,207.23,737.94,39.8043842,32.3788106,-0.2355331,-0.002469486,-0.01644946,0.971724
302545,2023-01-20 11:05:09.672503,1031570565,-1.76,0.71,207.22,737.94,39.8043845,32.3788109,-0.2354673,-0.002472494,-0.01646482,0.9717396
302573,2023-01-20 11:05:09.772539,1031670590,-1.76,0.72,207.22,737.97,39.8043845,32.3788109,-0.2354071,-0.002482846,-0.01646537,0.9717541
302600,2023-01-20 11:05:09.872477,1031770553,-1.76,0.72,207.21,737.99,39.8043845,32.3788111,-0.2353163,-0.002478104,-0.01647778,0.971776
302627,2023-01-20 11:05:09.972435,1031870549,-1.76,0.72,207.2,737.96,39.8043846,32.3788111,-0.2352364,-0.002475079,-0.01648791,0.9717952
302654,2023-01-20 11:05:10.072480,1031970578,-1.77,0.72,207.19,738,39.8043846,32.3788114,-0.2351579,-0.002501264,-0.01649724,0.9718139
302680,2023-01-20 11:05:10.172511,1032070572,-1.77,0.72,207.18,737.97,39.8043846,32.3788114,-0.235057,-0.002499224,-0.01651172,0.9718381
302710,2023-01-20 11:05:10.272548,1032170606,-1.77,0.72,207.17,737.96,39.8043848,32.3788113,-0.2349767,-0.002504367,-0.01652445,0.9718574
302736,2023-01-20 11:05:10.372511,1032270577,-1.77,0.72,207.15,737.96,39.8043848,32.3788112,-0.2348754,-0.002502908,-0.01653685,0.9718816
302763,2023-01-20 11:05:10.472544,1032370608,-1.77,0.72,207.15,737.96,39.8043849,32.3788113,-0.2348085,-0.002507693,-0.01652594,0.9718979
302789,2023-01-20 11:05:10.572495,1032470551,-1.77,0.72,207.14,737.97,39.8043849,32.3788113,-0.2347727,-0.002511615,-0.01652877,0.9719065
302818,2023-01-20 11:05:10.672521,1032570576,-1.77,0.72,207.13,737.99,39.804385,32.3788115,-0.2346808,-0.002499934,-0.01650635,0.9719291
302846,2023-01-20 11:05:10.772586,1032670642,-1.77,0.72,207.12,737.94,39.804385,32.3788114,-0.2345909,-0.002497892,-0.01650683,0.9719508
302873,2023-01-20 11:05:10.872479,1032770568,-1.77,0.72,207.11,737.98,39.8043855,32.3788116,-0.2344999,-0.002506514,-0.01650239,0.9719728
302900,2023-01-20 11:05:10.972427,1032870561,-1.77,0.72,207.1,737.98,39.8043856,32.3788116,-0.2344155,-0.002510774,-0.01649739,0.9719932
302927,2023-01-20 11:05:11.072438,1032970557,-1.77,0.72,207.09,738,39.8043857,32.3788114,-0.2343525,-0.002528711,-0.01649873,0.9720084
302953,2023-01-20 11:05:11.172489,1033070569,-1.77,0.72,207.08,738.02,39.8043857,32.3788113,-0.2342597,-0.002518132,-0.0165177,0.9720305
302983,2023-01-20 11:05:11.272549,1033170613,-1.77,0.72,207.07,738.01,39.8043859,32.3788116,-0.2341828,-0.002532155,-0.01651219,0.972049
303009,2023-01-20 11:05:11.372515,1033270571,-1.77,0.72,207.06,738.02,39.804386,32.3788114,-0.2340845,-0.002542924,-0.01652777,0.9720724
303037,2023-01-20 11:05:11.472586,1033370642,-1.77,0.72,207.05,738.03,39.8043861,32.3788115,-0.233991,-0.002557432,-0.01652683,0.9720949
303063,2023-01-20 11:05:11.572500,1033470559,-1.77,0.72,207.04,738.04,39.8043862,32.3788114,-0.2339236,-0.00256089,-0.01652152,0.9721112
303092,2023-01-20 11:05:11.672507,1033570561,-1.77,0.72,207.03,738.03,39.8043886,32.3788112,-0.2338584,-0.002540422,-0.01651853,0.972127
303120,2023-01-20 11:05:11.772607,1033670653,-1.77,0.72,207.02,738.01,39.8043892,32.3788113,-0.2337594,-0.00255491,-0.01652147,0.9721507
303147,2023-01-20 11:05:11.872462,1033770568,-1.77,0.72,207.01,737.97,39.8043883,32.3788115,-0.233698,-0.002564894,-0.01652186,0.9721654
303174,2023-01-20 11:05:11.972391,1033870582,-1.77,0.72,207.01,737.99,39.8043884,32.3788114,-0.233655,-0.002567485,-0.0165305,0.9721756
303201,2023-01-20 11:05:12.072411,1033970570,-1.77,0.72,207,738.03,39.8043885,32.3788118,-0.233586,-0.002567746,-0.01652709,0.9721923
