LineNo,UTC_Approx,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
202407,2023-01-20 11:00:04.312236,725570537,-1.709301,-10.24354,0.09323699,-6.890266,5.460703,-0.1653289,-4.753431,-3.070071,-0.08178093,-6.33748,8.642578,0.349952
202440,2023-01-20 11:00:04.413184,725671486,0.159783,-6.557373,0.07218032,-7.084148,-4.584275,-0.1109032,-3.245945,-4.38723,-0.07444752,-12.66458,18.37702,0.3451242
202473,2023-01-20 11:00:04.512372,725770706,1.784354,1.835172,-0.004398417,-5.16044,-6.863382,-0.09656321,-1.848774,-3.712439,-0.07044008,-14.42217,-20.76778,0.3447097
202506,2023-01-20 11:00:04.613127,725871484,3.28429,2.669581,0.0405999,-1.919895,-6.88513,-0.06478032,-1.695871,0.1623756,-0.07293182,-14.4854,-18.57367,0.3429012
202536,2023-01-20 11:00:04.712196,725970518,3.863776,-5.771293,0.1070497,-3.014518,6.907876,-0.2010802,-2.349273,2.500894,-0.07851233,-14.60943,13.54055,0.3435677
202571,2023-01-20 11:00:04.813145,726071439,2.934726,6.538426,-0.002690904,-1.5209,4.941445,-0.1772991,-3.571277,3.163779,-0.08458861,-11.57481,0.3158569,0.3445657
202602,2023-01-20 11:00:04.912223,726170540,0.8381308,7.863736,-0.01617371,0.566365,-6.678484,-0.0528887,-4.95487,3.944316,-0.09081252,-5.926183,-31.37875,0.3483225
202637,2023-01-20 11:00:05.013111,726271448,-1.270386,5.354047,0.004964374,3.166734,-4.297123,-0.06253624,-6.369249,3.162335,-0.09620933,-1.705435,-14.46371,0.3502432
202668,2023-01-20 11:00:05.112246,726370577,-1.601159,-2.163733,0.05198796,4.104941,-5.270292,-0.04530544,-7.660427,1.603903,-0.1000656,4.120527,-14.69574,0.3557586
202702,2023-01-20 11:00:05.213154,726471476,-4.356853,-1.907675,0.04724078,2.699648,-0.113549,-0.09358655,-8.269611,-1.131129,-0.1006424,7.493642,6.729698,0.3558033
202734,2023-01-20 11:00:05.312212,726570516,-4.185619,-2.550817,0.03472419,1.288354,1.082138,-0.1158873,-8.023031,-2.617789,-0.09657988,-0.5283169,14.99939,0.3468176
202767,2023-01-20 11:00:05.413156,726671444,-6.033633,4.139765,-0.02841404,1.343235,0.7264342,-0.1163038,-6.635173,-3.245453,-0.08819827,-4.642441,-0.6690979,0.3439964
202800,2023-01-20 11:00:05.512376,726770673,-7.873201,-4.493828,-0.006204417,2.82089,4.745676,-0.1486919,-4.16645,-4.865266,-0.07659058,-1.825326,-22.64423,0.3467906
202833,2023-01-20 11:00:05.613163,726871468,1.293727,-9.461984,0.06960228,3.286065,0.4693563,-0.1454521,-1.207019,-6.230844,-0.06368469,8.802784,-12.36496,0.3562934
202863,2023-01-20 11:00:05.712259,726970564,5.803042,-6.496859,0.08400351,5.310043,-5.345326,-0.06101415,1.211208,-4.844223,-0.05731083,13.76925,-0.6072998,0.3595384
202898,2023-01-20 11:00:05.813146,727071454,6.026633,4.058185,0.03623788,6.669541,5.79828,-0.1359518,1.712049,1.252491,-0.0615881,13.23923,14.74485,0.3568982
202928,2023-01-20 11:00:05.912187,727170521,2.372199,0.8415131,0.08658488,-0.3044706,3.358507,-0.1562686,0.4176823,2.807715,-0.07170858,6.402147,10.82201,0.3526193
202963,2023-01-20 11:00:06.013086,727271440,-3.353136,4.832123,-0.005575946,-1.118683,-2.238149,-0.09984262,-0.02113262,0.2774615,-0.07381009,4.753891,4.601574,0.3535661
202994,2023-01-20 11:00:06.112226,727370554,-6.41715,1.670977,-0.01697444,-4.822165,-9.428664,-0.06702749,0.4690074,-1.985921,-0.06939986,9.411775,-13.59758,0.359503
203028,2023-01-20 11:00:06.213181,727471486,-5.010817,-2.496375,0.02604965,-1.496658,-11.26147,-0.05160525,1.540839,-3.719737,-0.06372332,11.54582,-14.57806,0.3607672
203061,2023-01-20 11:00:06.312223,727570521,-2.8733,-7.959767,0.06078086,3.691269,0.4746322,-0.1409139,3.380986,-4.467247,-0.05450713,9.843946,20.66069,0.3600152
203094,2023-01-20 11:00:06.413193,727671490,1.240506,-6.672159,0.08468787,5.563417,9.901533,-0.1955601,5.254639,-3.181359,-0.04708206,4.445004,13.58471,0.3572182
203127,2023-01-20 11:00:06.512381,727770719,0.07882838,3.14214,-0.002162898,3.993558,-9.01528,-0.02042385,6.345272,-1.958394,-0.04633657,-0.5536171,-2.175522,0.3548474
203160,2023-01-20 11:00:06.613109,727871479,-0.4957439,3.354356,0.00194991,8.077278,3.121659,-0.1106022,6.708791,0.8297321,-0.04694523,-0.6832048,-7.39851,0.3561219
203190,2023-01-20 11:00:06.712208,727970540,3.023453,-6.87875,0.09751679,9.986885,3.943397,-0.09733392,6.586072,0.8103843,-0.0486853,-3.171156,31.42443,0.353894
203225,2023-01-20 11:00:06.813136,728071440,2.700332,2.650206,0.02977277,8.10938,7.470054,-0.1349389,5.963171,1.26333,-0.05350093,-3.392842,-11.22417,0.3511386
203255,2023-01-20 11:00:06.912185,728170523,2.325905,-1.05495,0.05964692,6.703789,10.01336,-0.1548509,4.201008,4.973094,-0.06185628,-1.869801,13.7187,0.3539735
203291,2023-01-20 11:00:07.013081,728271451,-2.383816,8.401318,-0.0045769,4.897068,-3.880426,-0.0538574,2.461521,4.386593,-0.06892792,-0.4673291,-5.092621,0.3545781
203322,2023-01-20 11:00:07.112212,728370593,-4.886005,2.374559,0.002148339,4.3646,-3.282878,-0.05250719,1.643608,-0.8730559,-0.06890893,5.58393,-10.56499,0.3587087
203356,2023-01-20 11:00:07.213074,728471458,-8.27786,-1.114218,0.006407402,4.633437,7.022545,-0.1429358,2.079455,-2.417404,-0.06370952,7.329043,3.93486,0.3582829
203388,2023-01-20 11:00:07.312196,728570532,-7.673435,-10.91216,0.07781032,4.115889,8.734956,-0.1693723,3.726971,-3.868096,-0.05294031,8.731108,2.622986,0.360905
203421,2023-01-20 11:00:07.413138,728671432,-4.185903,-7.637132,0.0581806,-1.542713,6.17263,-0.1695685,6.077546,-5.527781,-0.04197804,11.47295,9.850979,0.363127
203454,2023-01-20 11:00:07.512243,728770548,-4.355528,2.91169,-0.02831441,-1.352222,-9.010189,-0.04181705,8.554394,-5.384181,-0.03277854,13.36532,-10.52284,0.3638475
203487,2023-01-20 11:00:07.613167,728871486,-4.161789,-4.900855,0.05767949,-0.1136861,-1.003404,-0.1111936,10.25944,-3.635271,-0.02955841,12.34753,6.23436,0.3628464
203517,2023-01-20 11:00:07.712209,728970568,-1.643265,-5.260874,0.04547942,-0.5811512,6.312328,-0.1744947,11.47421,-2.63518,-0.02664145,12.5675,-3.644943,0.3644545
203552,2023-01-20 11:00:07.811888,729071439,-0.4677421,3.456723,-0.01890391,2.07146,-8.630826,-0.04114908,12.86171,-3.195158,-0.02211105,10.58236,5.935955,0.364555
203582,2023-01-20 11:00:07.902194,729170533,1.707667,-7.875573,0.09181361,5.270469,5.605315,-0.1349688,13.60606,-1.126531,-0.02135859,2.77424,14.43806,0.3592971
203615,2023-01-20 11:00:07.993327,729270536,0.2264904,10.45283,-0.04157278,0.4920714,0.159145,-0.09620782,13.50073,0.4390651,-0.02425229,0.2897184,-17.02442,0.3594689
203648,2023-01-20 11:00:08.092746,729370548,-2.867163,-3.697243,0.05928816,0.2729068,-2.638006,-0.1002218,12.24103,4.453104,-0.03161107,-0.1445063,2.647305,0.3610196
203680,2023-01-20 11:00:08.192801,729470541,-3.285838,2.873441,-0.005000526,-0.7056443,0.3846833,-0.1389959,10.5224,2.447898,-0.03955696,-4.568645,15.61661,0.3585258
203713,2023-01-20 11:00:08.302779,729570525,-2.073259,2.08595,-0.003827704,1.807073,-13.43765,-0.000542365,9.761006,1.403352,-0.03943622,-9.748842,-14.36691,0.3542219
203746,2023-01-20 11:00:08.412014,729671484,-1.857938,-4.92346,0.06660818,1.909965,2.440321,-0.139156,9.512057,1.775145,-0.0379513,-9.24866,12.13856,0.3568774
203779,2023-01-20 11:00:08.502270,729770554,-2.868805,4.351152,-0.0209297,3.551607,-2.516876,-0.07574534,9.230585,0.4707763,-0.03859324,-8.600853,-4.819393,0.3577994
203810,2023-01-20 11:00:08.593375,729870555,-2.188889,-3.448459,0.04003586,3.528851,0.7062744,-0.08809241,9.447825,1.266249,-0.03507673,-10.28986,5.592155,0.3553177
203842,2023-01-20 11:00:08.692699,729970523,-1.642038,-5.102163,0.05088098,-2.292162,-3.18431,-0.09396363,9.604818,-0.790926,-0.03469982,-12.0447,2.65522,0.3532766
203875,2023-01-20 11:00:08.792734,730070554,-0.1648928,2.617095,-0.0001806682,0.4291728,-0.3396578,-0.1247491,9.575412,0.3030081,-0.03421237,-7.000118,-32.78484,0.3558949
203909,2023-01-20 11:00:08.892697,730170562,0.9265964,-3.876043,0.05461927,-0.8598279,-8.301745,-0.05337162,9.827308,-2.061398,-0.03247045,-0.8824318,-7.387733,0.3614457
203942,2023-01-20 11:00:08.992655,730270569,3.24978,-0.4714678,0.03577708,1.140058,5.041539,-0.1652202,10.70586,-3.051682,-0.02767511,1.192037,-0.2521515,0.3607737
203975,2023-01-20 11:00:09.092644,730370561,4.302833,0.1651998,0.03579258,-0.9094804,-8.599146,-0.04675249,11.04856,-0.3171477,-0.02733058,-1.23953,4.851818,0.3593641
204008,2023-01-20 11:00:09.192630,730470546,4.975672,9.500249,-0.03310898,2.948152,2.162551,-0.1172691,10.70876,1.795779,-0.03010707,-3.68854,-10.02808,0.3571242
204042,2023-01-20 11:00:09.292626,730570532,-0.9457278,1.482096,0.0369839,1.276847,-10.40234,-0.0248313,9.848669,2.728278,-0.0357273,-8.570667,-4.399681,0.3558348
204073,2023-01-20 11:00:09.392643,730670538,-0.4249577,-3.540329,0.04965942,0.9655406,8.209573,-0.1651993,8.70634,3.812836,-0.04015427,-8.890267,12.39901,0.3580405
204108,2023-01-20 11:00:09.492657,730770545,-0.38821,6.378309,-0.02972212,-0.8360226,-6.760662,-0.03995519,7.282901,3.387363,-0.04503246,-8.183476,-10.97965,0.360596
204139,2023-01-20 11:00:09.592661,730870542,-0.3381377,-3.071713,0.08160309,0.6511083,0.3582203,-0.1234628,6.05087,1.930645,-0.0482435,-13.053,-4.408741,0.354366
204171,2023-01-20 11:00:09.692677,730970578,-2.393965,-3.737263,0.05436128,-3.381807,0.6078162,-0.1202376,5.464828,-0.03941084,-0.04837121,-16.10586,3.319645,0.3540748
204204,2023-01-20 11:00:09.792603,731070527,-2.891886,9.596634,-0.06886131,0.6576746,-2.909329,-0.0703945,5.532845,-0.6608467,-0.04605316,-11.40938,-44.92359,0.3572206
204236,2023-01-20 11:00:09.892575,731170530,-3.152552,-4.208831,0.05974292,-3.509543,7.965134,-0.1654521,6.11794,-1.909548,-0.0411803,-8.593026,-3.142643,0.3602421
204269,2023-01-20 11:00:09.992553,731270539,-2.393882,1.998718,-0.001156726,-4.422638,-0.2512925,-0.101635,7.54601,-3.199987,-0.03277933,-9.868859,13.98525,0.3573267
204302,2023-01-20 11:00:10.092556,731370537,-1.030171,-2.527287,0.02585585,0.6748784,-2.906782,-0.06508602,8.963925,-2.623009,-0.02750006,-7.691373,-17.77687,0.3566972
204334,2023-01-20 11:00:10.192562,731470535,0.6376632,-1.112753,0.04228403,-2.81628,6.366506,-0.1551983,9.652581,-1.257818,-0.02678188,-6.609032,13.6342,0.3567837
204368,2023-01-20 11:00:10.292628,731570579,-1.444429,9.216008,-0.02474482,3.862427,0.01384783,-0.07265745,9.650108,-0.896044,-0.02919421,0.8991808,-28.48005,0.361047
204399,2023-01-20 11:00:10.392603,731670531,-5.027697,0.7544202,0.02483106,2.2326,5.108641,-0.09733867,9.552973,0.2638705,-0.03041234,4.755359,4.00362,0.3605509
204434,2023-01-20 11:00:10.492586,731770538,-3.993838,-4.019131,0.03660282,1.784502,12.93557,-0.2010072,9.800599,-1.936618,-0.02797677,6.575354,-3.056335,0.3591986
204465,2023-01-20 11:00:10.592579,731870559,-3.560332,1.387527,-0.01286741,2.526405,-5.713868,-0.03630845,10.23064,-0.4254801,-0.02620139,10.40257,-1.438332,0.3628334
204497,2023-01-20 11:00:10.692567,731970535,-5.771776,-3.723212,0.03094783,3.544815,-1.164196,-0.1003951,10.24394,0.118034,-0.02716253,14.34386,10.39829,0.3638382
204530,2023-01-20 11:00:10.792569,732070521,-5.988258,1.610893,-0.02065024,2.198436,4.612829,-0.1464213,9.944883,1.772117,-0.0288297,16.56709,14.34259,0.3654293
204562,2023-01-20 11:00:10.892656,732170556,-7.109696,-0.7577388,-0.001726516,6.082662,-10.21738,0.006273009,9.527485,1.500833,-0.03097994,18.11545,2.319622,0.3677678
204595,2023-01-20 11:00:10.992729,732270573,-11.88009,-0.1709364,0.003545885,5.972222,7.569779,-0.1301448,9.021403,1.256531,-0.03305099,23.61367,5.04179,0.3735401
204628,2023-01-20 11:00:11.092643,732370542,-14.86913,-3.481163,-0.02940427,0.6680774,11.5369,-0.2015659,9.445388,-2.173724,-0.0278988,21.59146,17.48476,0.3715412
204660,2023-01-20 11:00:11.192594,732470557,-11.15058,-12.05535,0.04032761,3.685023,0.1758668,-0.09992316,11.39558,-5.743523,-0.01602432,22.01697,8.610344,0.3748213
204694,2023-01-20 11:00:11.292556,732570518,-8.843025,0.7189209,-0.0523187,0.473576,-7.906381,-0.02025015,14.28604,-6.852884,-0.002599891,14.89868,5.785084,0.3708187
204727,2023-01-20 11:00:11.392573,732670529,-5.620742,-7.018387,0.03777181,0.8686011,4.566589,-0.1394901,17.1506,-5.285107,0.008528206,6.135103,19.68403,0.3672519
204762,2023-01-20 11:00:11.492600,732770557,-2.522171,0.2017342,-0.007502485,4.645169,-4.127454,-0.045695,19.43469,-4.795351,0.01440801,-1.557394,15.30895,0.3636994
204793,2023-01-20 11:00:11.592628,732870586,-0.3417246,-0.2809568,0.003867018,6.275728,7.065063,-0.117669,20.71919,-1.490036,0.01640636,-6.087892,1.577377,0.3616312
204825,2023-01-20 11:00:11.692576,732970530,0.5175089,1.307622,-0.0138719,1.492837,-0.08167232,-0.08028641,21.42079,-1.290697,0.01672001,-6.149287,7.049942,0.3612371
204858,2023-01-20 11:00:11.792590,733070539,3.058787,-5.297877,0.06318065,3.356351,1.148885,-0.09738854,21.82642,-0.9767507,0.01676136,-6.610823,2.897739,0.36012
204890,2023-01-20 11:00:11.892567,733170536,1.811953,4.016151,-0.009759079,2.685067,5.62382,-0.1342724,21.66377,1.371654,0.01494072,-3.4656,5.742836,0.3606374
204923,2023-01-20 11:00:11.992530,733270521,1.787631,5.50657,-0.0159449,1.017835,-6.46986,-0.03548642,21.20348,1.728947,0.01237028,1.729663,-10.79855,0.3630862
204956,2023-01-20 11:00:12.092581,733370560,2.50579,3.130886,-0.004460332,5.898571,7.980752,-0.1593741,20.93105,0.3351691,0.01196513,4.8368,21.66109,0.3633792
204988,2023-01-20 11:00:12.192584,733470547,-0.8533202,0.5142196,0.01970307,7.058084,-1.902195,-0.03493125,20.03235,2.494815,0.007808775,8.889688,8.584595,0.3636823
205022,2023-01-20 11:00:12.292616,733570572,0.7135085,4.021968,-0.03118933,4.912193,5.964119,-0.1128383,19.09152,1.818711,0.005662911,11.27962,5.238724,0.3638689
205053,2023-01-20 11:00:12.392602,733670551,0.9560453,-6.000545,0.0602992,4.966755,2.011972,-0.08570652,18.48892,1.7329,0.004635621,14.56042,25.10796,0.3661048
205088,2023-01-20 11:00:12.492563,733770538,1.204759,2.157481,-0.0361729,3.035242,-0.9248518,-0.07155575,18.05404,0.8693749,0.004636962,13.57834,0.1155853,0.3628497
205119,2023-01-20 11:00:12.592540,733870543,4.114375,-5.369644,0.0643387,0.4872652,-0.9643784,-0.08747648,16.69073,5.017466,-0.001213387,12.72583,26.5398,0.3645337
205151,2023-01-20 11:00:12.692563,733970539,2.750987,4.98462,-0.02251339,4.163502,4.400743,-0.1235189,14.82865,4.656207,-0.009748265,15.92307,0.02498627,0.3659733
205184,2023-01-20 11:00:12.792579,734070524,5.172025,-0.05755168,0.03391776,3.207164,-2.066358,-0.04552907,12.69429,4.091111,-0.01672423,16.59884,7.486439,0.3681502
205216,2023-01-20 11:00:12.892610,734170581,1.260738,5.31899,-0.02213997,1.134858,5.220726,-0.12587,10.29582,6.591061,-0.02490195,19.93812,26.47018,0.3702671
205249,2023-01-20 11:00:12.992539,734270540,0.08442055,-1.619946,0.03730043,0.7039768,-2.856783,-0.08519117,8.090649,4.122849,-0.03236858,21.30758,14.00318,0.3705982
205282,2023-01-20 11:00:13.092567,734370571,-3.060825,0.4120429,0.003870914,0.2310062,-8.361261,-0.01749054,6.440557,2.887879,-0.0356597,19.31094,14.99271,0.36904
205314,2023-01-20 11:00:13.192539,734470545,-4.317393,-0.06005068,-0.01070948,0.9604116,1.349902,-0.110841,5.833989,0.059868,-0.03318665,13.96439,14.33067,0.3660956
205349,2023-01-20 11:00:13.292568,734570547,-2.989973,-2.676799,0.01443279,2.24109,0.4663021,-0.1098632,6.469833,-2.437954,-0.02678491,10.98498,21.31624,0.3663472
205380,2023-01-20 11:00:13.392586,734670536,-3.245083,2.600568,-0.03301538,5.227544,-0.6128404,-0.0626279,7.478683,-1.684526,-0.02118819,6.582137,-0.025177,0.3642188
205416,2023-01-20 11:00:13.492586,734770541,-0.4805546,-3.290623,0.03043539,4.824208,-1.872596,-0.05540195,8.425439,-2.229325,-0.01652604,3.130857,4.423141,0.3655903
205447,2023-01-20 11:00:13.592643,734870606,-1.30016,-6.28819,0.0549746,4.336058,0.9963481,-0.07765139,9.881491,-2.387393,-0.01104047,-1.316468,14.60896,0.3618126
205479,2023-01-20 11:00:13.692565,734970524,0.9403033,4.587763,-0.04351604,4.008787,1.772573,-0.08134481,10.99206,-1.541082,-0.007470779,-4.199367,5.0107,0.361203
205512,2023-01-20 11:00:13.792576,735070528,2.528741,-5.312039,0.06797288,4.339076,4.904064,-0.1056399,11.27404,-0.4222686,-0.008654334,-8.086117,2.03371,0.3576994
205546,2023-01-20 11:00:13.892566,735170541,0.7977733,1.337792,-0.004245682,-0.1356392,-7.209462,-0.01984131,10.97451,1.381698,-0.01131034,-7.588422,1.377201,0.3588526
205579,2023-01-20 11:00:13.992615,735270614,2.254115,-1.971271,0.02669734,0.1030864,3.941668,-0.1349,10.73774,0.5508012,-0.01255945,-6.013083,10.95762,0.3597092
205612,2023-01-20 11:00:14.092563,735370545,0.9723538,2.255386,-0.008779372,1.453724,-6.258153,-0.03374115,10.17323,1.930227,-0.01496597,-7.249343,-3.512096,0.356139
205693,2023-01-20 11:00:14.192636,735470597,0.923367,-1.718722,0.03683328,0.8056552,-8.938156,-0.01386527,9.806104,-0.232953,-0.0154411,-7.47956,-7.813168,0.3552476
205727,2023-01-20 11:00:14.292573,735570525,-1.22112,-5.343166,0.03040104,1.201415,0.4013329,-0.08698781,9.781328,0.161757,-0.01417836,-3.311856,10.11133,0.3590484
205758,2023-01-20 11:00:14.392658,735670602,-0.4368244,-1.510706,0.009124637,3.41538,2.343819,-0.09121082,10.13538,-0.633892,-0.01206521,-1.394348,2.0998,0.35785
205793,2023-01-20 11:00:14.492595,735770549,1.85543,0.7731955,-0.009491449,-1.495569,-7.870891,-0.01267182,10.3334,0.2946836,-0.01043317,-2.073562,1.471043,0.3586927
205824,2023-01-20 11:00:14.592591,735870556,4.032142,-2.487,0.03224612,-0.6956792,3.099785,-0.1188032,10.29769,0.2504587,-0.01099696,-5.44903,13.35268,0.3542943
205856,2023-01-20 11:00:14.692575,735970535,3.257597,6.733427,-0.02520919,-1.909464,2.69828,-0.1135939,9.637388,1.249789,-0.01497809,-5.320768,-25.91677,0.3549123
205889,2023-01-20 11:00:14.792608,736070561,4.002808,0.7179839,0.02344255,-2.12017,-6.309285,-0.03819306,8.900005,0.4214569,-0.01718678,-5.941795,-10.71825,0.3541548
205921,2023-01-20 11:00:14.892598,736170573,-1.398995,-3.49252,0.04852054,-6.296409,2.591364,-0.1301492,8.393347,1.746847,-0.01896024,-5.324372,18.04695,0.3551931
205954,2023-01-20 11:00:14.992605,736270604,-1.295962,3.936168,-0.03542873,-3.114712,-5.366662,-0.0578883,8.02857,1.263296,-0.01951087,-4.04037,-6.443691,0.3551757
205987,2023-01-20 11:00:15.092554,736370557,1.615992,-0.4100284,0.01188464,-4.400081,1.153493,-0.1131511,7.871498,0.7012376,-0.01848672,-4.901441,12.3951,0.3534429
206019,2023-01-20 11:00:15.192615,736470621,1.731037,-0.9361789,0.02729894,0.2984293,-7.86792,-0.01595741,8.190569,0.9746863,-0.0161092,-4.784504,-2.490997,0.352198
206053,2023-01-20 11:00:15.292546,736570522,3.856655,3.424497,0.007141252,-2.744031,4.356226,-0.1142388,7.985325,0.4157498,-0.01718883,-4.833266,3.158379,0.3527506
206084,2023-01-20 11:00:15.392658,736670601,1.626361,8.439569,-0.03609309,-2.149441,3.663297,-0.1284834,6.975886,2.42404,-0.02244156,-1.629342,-11.98721,0.3535193
206119,2023-01-20 11:00:15.492641,736770595,-0.5151033,-0.1262389,0.01503018,-1.901432,-6.834015,-0.02582216,5.932498,1.655787,-0.02685997,0.05184209,-18.94903,0.3555003
206150,2023-01-20 11:00:15.592653,736870620,-0.04189312,-4.91588,0.03200325,-2.341891,2.367936,-0.1164091,5.426582,0.7061275,-0.02712198,7.297914,-7.08952,0.3608879
206183,2023-01-20 11:00:15.692555,736970536,2.84015,1.511971,-0.0006136112,-4.262551,-1.145522,-0.09180189,4.898527,-0.320209,-0.02809568,9.366003,-10.5545,0.3622005
206216,2023-01-20 11:00:15.792612,737070607,3.373878,-2.274106,0.04472644,-2.192393,1.260862,-0.1052931,4.38156,1.496993,-0.02902977,6.024778,2.336884,0.3585635
206248,2023-01-20 11:00:15.892529,737170524,-0.06660133,3.127538,-0.002608863,-4.716327,-4.211069,-0.06625886,4.032915,0.364648,-0.02978202,2.256292,8.023739,0.3579328
206281,2023-01-20 11:00:15.992705,737270698,-1.549093,0.4138134,0.009761286,-4.427732,5.401259,-0.1602367,3.622808,1.144386,-0.03137308,2.450924,-8.359814,0.3594788
206314,2023-01-20 11:00:16.092567,737370546,-0.8318161,-1.147416,0.01234262,-2.505624,-4.522577,-0.05719033,3.060363,1.532157,-0.03320923,2.07142,2.618408,0.3606989
206346,2023-01-20 11:00:16.192704,737470668,-0.02142429,-4.276493,0.0559288,-0.1334365,-2.236554,-0.05405301,2.76777,1.186406,-0.03368511,-0.5421827,10.15873,0.3577268
206380,2023-01-20 11:00:16.292576,737570537,-3.314293,1.900129,-0.0005386336,-3.019303,4.531588,-0.1387957,2.854053,0.2466726,-0.03169595,-5.83279,17.73853,0.3563552
206411,2023-01-20 11:00:16.392639,737670598,-3.357532,-0.1481908,-0.01294525,1.44891,0.07784906,-0.08048083,4.037984,-3.371587,-0.02464236,-9.294582,-0.2642632,0.3535969
206447,2023-01-20 11:00:16.492589,737770544,-0.5218583,-0.3026929,0.0107184,0.8772737,2.987907,-0.1108001,5.47533,-2.928545,-0.01759904,-14.51828,10.54831,0.3512806
206478,2023-01-20 11:00:16.592651,737870602,0.387203,-1.794184,0.02954827,1.24763,-6.737901,-0.0223158,7.083594,-2.975178,-0.01117244,-18.68554,-2.815056,0.3474306
206510,2023-01-20 11:00:16.692583,737970533,1.186421,4.136693,-0.01923912,3.152692,-4.014924,-0.03485871,8.506988,-2.545767,-0.006951265,-18.07703,-11.15608,0.3490152
206543,2023-01-20 11:00:16.792681,738070629,1.336646,2.300577,0.01430343,2.786818,13.61479,-0.1622362,9.367689,-1.764867,-0.005604461,-14.57763,-14.78863,0.3491478
206575,2023-01-20 11:00:16.892571,738170533,1.835627,-1.425375,0.02884711,1.282784,-1.750576,-0.04568344,9.691675,-1.048642,-0.005895853,-10.60812,-21.21048,0.3505546
