LineNo,UTC_Approx,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
2693,2023-01-20 11:08:49.637949,163896065,0,0,0,0,0,0.75,0.19,0,0,0.5,8.081434E-05,0.01210807,0.02206907
2731,2023-01-20 11:08:49.728987,163996078,0,0,0,0,0,0.75,0.19,0,0,0.5,6.057074E-05,0.006540558,0.009466966
2774,2023-01-20 11:08:49.821975,164096071,0,0,0,0,0,0.75,0.19,0,0,0.5,5.491225E-05,0.01310719,0.01653503
2812,2023-01-20 11:08:49.921949,164196069,0,0,0,0,0,0.75,0.19,0,0,0.5,4.233569E-05,0.009047785,0.01181529
2854,2023-01-20 11:08:50.021935,164296065,0,0,0,0,0,0.75,0.19,0,0,0.5,6.548584E-05,0.02805218,0.03184379
2893,2023-01-20 11:08:50.121980,164396072,0,0,0,0,0,0.75,0.19,0,0,0.5,8.238199E-05,0.02106075,0.03245277
2936,2023-01-20 11:08:50.221993,164496065,0,0,0,0,0,0.74,0.19,0,0,0.5,5.838491E-05,0.0296199,0.03802679
2974,2023-01-20 11:08:50.321958,164596070,0,0,0,0,0,0.74,0.19,0,0,0.5,3.126704E-05,0.02116137,0.03587927
3014,2023-01-20 11:08:50.421912,164696066,0,0,0,0,0,0.73,0.19,0,0,0.5,3.151167E-05,0.01878355,0.03179383
3056,2023-01-20 11:08:50.521868,164796070,0,0,0,0,0,0.72,0.19,0,0,0.5,4.742746E-05,0.01310575,0.02858558
3096,2023-01-20 11:08:50.621843,164896069,0,0,0,0,0,0.71,0.19,0,0,0.5,8.195553E-05,0.00686826,0.02126025
3134,2023-01-20 11:08:50.721915,164996083,0,0,0,0,0,0.71,0.19,0,0,0.5,5.275697E-05,0.004516448,0.01679609
3175,2023-01-20 11:08:50.821937,165096074,0,0,0,0,0,0.69,0.19,0,0,0.5,9.197413E-05,0.01166751,0.02923432
3213,2023-01-20 11:08:50.921874,165196076,0,0,0,0,0,0.69,0.19,0,0,0.5,0.0001466259,0.007385946,0.01755244
3255,2023-01-20 11:08:51.021836,165296085,0,0,0,0,0,0.65,0.19,0,0,0.5,0.0001357443,0.02665466,0.05487567
3293,2023-01-20 11:08:51.121840,165396074,0,0,0,0,0,0.65,0.19,0,0,0.5,0.0001314171,0.01716222,0.0326396
3336,2023-01-20 11:08:51.221846,165496079,0,0,0,0,0,0.62,0.19,0,0,0.5,0.0001062247,0.02227625,0.05195096
3374,2023-01-20 11:08:51.321810,165596086,0,0,0,0,0,0.61,0.19,0,0,0.5,5.42745E-05,0.01368321,0.03085416
3414,2023-01-20 11:08:51.421759,165696074,0,0,0,0,0,0.58,0.19,0,0,0.5,9.258113E-05,0.02216979,0.05365057
3454,2023-01-20 11:08:51.521744,165796075,0,0,0,0,0,0.57,0.19,0,0,0.5,0.00010741,0.01403723,0.03323756
3495,2023-01-20 11:08:51.621735,165896078,0,0,0,0,0,0.54,0.19,0,0,0.5,8.875746E-05,0.03310135,0.06016443
3532,2023-01-20 11:08:51.721737,165996073,0,0,0,0,0,0.54,0.19,0,0,0.5,0.0001130501,0.0232332,0.0455174
3575,2023-01-20 11:08:51.821756,166096087,0,0,0,0,0,0.5,0.19,0,0,0.5,7.202025E-05,0.01738526,0.04268366
3613,2023-01-20 11:08:51.921747,166196081,0,0,0,0,0,0.5,0.19,0,0,0.5,7.545784E-05,0.01138287,0.03064034
3655,2023-01-20 11:08:52.021742,166296076,0,0,0,0,0,0.48,0.19,0,0,0.5,8.919774E-05,0.0133779,0.03129904
3691,2023-01-20 11:08:52.121747,166396074,0,0,0,0,0,0.47,0.19,0,0,0.5,8.264277E-05,0.008623525,0.02205498
3726,2023-01-20 11:08:52.221760,166496082,0,0,0,0,0,0.45,0.19,0,0,0.5,5.807049E-05,0.02516691,0.04713319
3756,2023-01-20 11:08:52.321747,166596072,0,0,0,0,0,0.44,0.19,0,0,0.5,5.579144E-05,0.01689646,0.03734533
3789,2023-01-20 11:08:52.421755,166696087,0,0,0,0,0,0.44,0.19,0,0,0.5,0.0001015325,0.02753807,0.0529348
3821,2023-01-20 11:08:52.521746,166796104,0,0,0,0,0,0.43,0.19,0,0,0.5,0.0001031821,0.0183445,0.04366883
3854,2023-01-20 11:08:52.621713,166896084,0,0,0,0,0,0.42,0.19,0,0,0.5,9.389852E-05,0.02417974,0.05003662
3884,2023-01-20 11:08:52.721736,166996074,0,0,0,0,0,0.42,0.19,0,0,0.5,9.842262E-05,0.01572117,0.04156512
3919,2023-01-20 11:08:52.821776,167096088,0,0,0,0,0,0.41,0.19,0,0,0.5,9.373748E-05,0.00693349,0.02427721
3949,2023-01-20 11:08:52.921760,167196070,0,0,0,0,0,0.41,0.19,0,0,0.5,0.0001331371,0.005133749,0.02518126
3984,2023-01-20 11:08:53.021775,167296091,0,0,0,0,0,0.39,0.19,0,0,0.5,9.75105E-05,0.00928542,0.01490991
4014,2023-01-20 11:08:53.121735,167396082,0,0,0,0,0,0.39,0.19,0,0,0.5,0.0001000484,0.008088681,0.01860873
4049,2023-01-20 11:08:53.221700,167496069,0,0,0,0,0,0.38,0.19,0,0,0.5,0.0001285262,0.0204012,0.04185251
4079,2023-01-20 11:08:53.321721,167596080,0,0,0,0,0,0.38,0.19,0,0,0.5,0.0001032601,0.01308365,0.03485006
4112,2023-01-20 11:08:53.421714,167696074,0,0,0,0,0,0.36,0.19,0,0,0.5,0.0001049433,0.02204462,0.04626928
4144,2023-01-20 11:08:53.521678,167796078,0,0,0,0,0,0.36,0.19,0,0,0.5,0.0002558815,0.01339092,0.03563743
4177,2023-01-20 11:08:53.621652,167896077,0,0,0,0,0,0.34,0.19,0,0,0.5,0.0004742261,0.009702234,0.02305738
4207,2023-01-20 11:08:53.721680,167996073,0,0,0,0,0,0.34,0.19,0,0,0.5,0.0007853056,0.005214212,0.01927882
4242,2023-01-20 11:08:53.821712,168096084,0,0,0,0,0,0.32,0.19,0,0,0.5,0.0008786868,0.01871775,0.03121991
4272,2023-01-20 11:08:53.921691,168196079,0,0,0,0,0,0.32,0.19,0,0,0.5,0.001016023,0.01443693,0.02246449
4308,2023-01-20 11:08:54.021678,168296082,0,0,0,0,0,0.31,0.19,0,0,0.5,0.001094429,0.007080293,0.01588076
4339,2023-01-20 11:08:54.121670,168396087,0,0,0,0,0,0.3,0.19,0,0,0.5,0.00107775,0.004302947,0.01101634
4374,2023-01-20 11:08:54.221652,168496074,0,0,0,0,0,0.29,0.19,0,0,0.5,0.001159541,0.0287171,0.05932122
4404,2023-01-20 11:08:54.321685,168596082,0,0,0,0,0,0.33,0.19,0,0,0.5,0.001104955,0.01766659,0.04130376
4437,2023-01-20 11:08:54.421693,168696079,0,0,0,0,0,0.39,0.19,0,0,0.5,0.001078587,0.02266295,0.0529831
4469,2023-01-20 11:08:54.521650,168796074,0,0,0,0,0,0.45,0.19,0,0,0.5,0.0009569704,0.01446088,0.04492773
4502,2023-01-20 11:08:54.621624,168896073,0,0,0,0,0,0.52,0.19,0,0,0.5,0.0008644504,0.01441347,0.04572995
4532,2023-01-20 11:08:54.721641,168996074,0,0,0,0,0,0.58,0.19,0,0,0.5,0.0009559108,0.01332943,0.04885315
4567,2023-01-20 11:08:54.821676,169096094,0,0,0,0,0,0.65,0.19,0,0,0.5,0.0009694209,0.02031323,0.06731001
4597,2023-01-20 11:08:54.921667,169196074,0,0,0,0,0,0.72,0.19,0,0,0.5,0.001102341,0.01733202,0.06389112
4632,2023-01-20 11:08:55.021681,169296077,0,0,0,0,0,0.77,0.19,0,0,0.5,0.001102046,0.02357442,0.07262604
4662,2023-01-20 11:08:55.121703,169396089,0,0,0,0,0,0.83,0.19,0,0,0.5,0.001175526,0.01869569,0.06400848
4697,2023-01-20 11:08:55.221693,169496072,0,0,0,0,0,0.98,0.19,0,0,0.5,0.001280095,0.03093737,0.1384221
4727,2023-01-20 11:08:55.321687,169596072,0,0,0,0,0,1.09,0.19,0,0,0.5,0.001260571,0.02849922,0.1503709
4760,2023-01-20 11:08:55.421686,169696081,0,0,0,0,0,1.21,0.19,0,0,0.5,0.001244977,0.0306185,0.1637509
4794,2023-01-20 11:08:55.521647,169796070,0,0,0,0,0,1.31,0.19,0,0,0.5,0.001290326,0.02772842,0.1579265
4827,2023-01-20 11:08:55.621640,169896078,0,0,0,0,0,1.42,0.19,0,0,0.5,0.001318356,0.02833991,0.1589844
4857,2023-01-20 11:08:55.721683,169996092,0,0,0,0,0,1.5,0.19,0,0,0.5,0.001369725,0.0235606,0.1356527
4892,2023-01-20 11:08:55.821690,170096077,0,0,0,0,0,1.59,0.19,0,0,0.5,0.001480744,0.02862492,0.1312236
4922,2023-01-20 11:08:55.921693,170196083,0,0,0,0,0,1.66,0.19,0,0,0.5,0.00139624,0.02153516,0.09974418
4957,2023-01-20 11:08:56.021701,170296092,0,0,0,0,0,1.73,0.19,0,0,0.5,0.001316806,0.0221792,0.08867464
4987,2023-01-20 11:08:56.121684,170396068,0,0,0,0,0,1.8,0.19,0,0,0.5,0.001191957,0.01629891,0.06515387
5022,2023-01-20 11:08:56.221691,170496070,0,0,0,0,0,1.88,0.19,0,0,0.5,0.001146521,0.01135471,0.05359993
5052,2023-01-20 11:08:56.321708,170596089,0,0,0,0,0,1.94,0.19,0,0,0.5,0.001241166,0.00790171,0.03898966
5085,2023-01-20 11:08:56.421682,170696072,0,0,0,0,0,1.99,0.19,0,0,0.5,0.001384005,0.02935897,0.07341222
5117,2023-01-20 11:08:56.521656,170796078,0,0,0,0,0,2.05,0.19,0,0,0.5,0.001438958,0.02063154,0.04874661
5150,2023-01-20 11:08:56.621642,170896082,0,0,0,0,0,2.12,0.19,0,0,0.5,0.001395045,0.02077391,0.05180282
5180,2023-01-20 11:08:56.721666,170996072,0,0,0,0,0,2.19,0.19,0,0,0.5,0.001232436,0.01394598,0.03268538
5215,2023-01-20 11:08:56.821700,171096081,0,0,0,0,0,2.27,0.19,0,0,0.5,0.00109078,0.008726873,0.02294513
5245,2023-01-20 11:08:56.921704,171196093,0,0,0,0,0,2.35,0.19,0,0,0.5,0.001049072,0.005212224,0.01135286
5280,2023-01-20 11:08:57.021684,171296077,0,0,0,0,0,2.43,0.19,0,0,0.5,0.00106681,0.03174347,0.07670745
5311,2023-01-20 11:08:57.121683,171396068,0,0,0,0,0,2.51,0.19,0,0,0.5,0.001057398,0.02132711,0.04970275
5346,2023-01-20 11:08:57.221694,171496072,0,0,0,0,0,2.59,0.19,0,0,0.5,0.001304238,0.05470096,0.1334865
5376,2023-01-20 11:08:57.321696,171596072,0,0,0,0,0,2.66,0.19,0,0,0.5,0.001255915,0.03592654,0.08794568
5409,2023-01-20 11:08:57.421693,171696076,0,0,0,0,0,2.74,0.19,0,0,0.5,0.00127352,0.05548457,0.1386578
5441,2023-01-20 11:08:57.521654,171796073,0,0,0,0,0,2.82,0.19,0,0,0.5,0.001053724,0.03519974,0.08867003
5474,2023-01-20 11:08:57.621639,171896079,0,0,0,0,0,2.9,0.19,0,0,0.5,0.0008985683,0.03796741,0.100004
5504,2023-01-20 11:08:57.721665,171996072,0,0,0,0,0,2.99,0.19,0,0,0.5,0.0007589277,0.02239938,0.05908624
5539,2023-01-20 11:08:57.821714,172096096,0,0,0,0,0,3.09,0.19,0,0,0.5,0.0007308623,0.03661344,0.09572603
5569,2023-01-20 11:08:57.921687,172196074,0,0,0,0,0,3.2,0.19,0,0,0.5,0.0006193469,0.02101506,0.05420223
5606,2023-01-20 11:08:58.021684,172296074,0,0,0,0,0,3.32,0.19,0,0,0.5,0.002408036,0.0224308,0.06031465
5636,2023-01-20 11:08:58.121681,172396068,0,0,0,0,0,3.44,0.19,0,0,0.5,0.002619354,0.01139071,0.03118375
5671,2023-01-20 11:08:58.221691,172496076,0,0,0,0,0,3.57,0.19,0,0,0.5,0.008800291,0.02476516,0.0524141
5701,2023-01-20 11:08:58.321694,172596080,0,0,0,0,0,3.7,0.19,0,0,0.5,0.007373169,0.01938764,0.04520196
5734,2023-01-20 11:08:58.421675,172696069,0,0,0,0,0,3.83,0.19,0,0,0.5,0.01298193,0.03233417,0.06469543
5766,2023-01-20 11:08:58.521661,172796090,0,0,0,0,0,3.94,0.19,0,0,0.5,0.009688683,0.02427159,0.05469892
5799,2023-01-20 11:08:58.621648,172896096,0,0,0,0,0,4.04,0.19,0,0,0.5,0.005506103,0.0287211,0.05800147
5829,2023-01-20 11:08:58.721670,172996082,0,0,0,0,0,4.15,0.19,0,0,0.5,0.002159702,0.02244474,0.05554558
5864,2023-01-20 11:08:58.821701,173096087,0,0,0,0,0,4.24,0.19,0,0,0.5,0.01046822,0.0387623,0.07037365
5894,2023-01-20 11:08:58.921696,173196099,0,0,0,0,0,4.33,0.19,0,0,0.5,0.009930799,0.03060176,0.0663785
5929,2023-01-20 11:08:59.019695,173296082,0,0,0,0,0,4.42,0.19,0,0,0.5,0.05681631,0.1272366,0.1492996
5961,2023-01-20 11:08:59.110593,173396083,0,0,0,0,0,4.52,0.19,0,0,0.5,0.04932566,0.09383065,0.1227098
5996,2023-01-20 11:08:59.201665,173496109,0,0,0,0,0,4.61,0.19,0,0,0.5,0.02144875,0.06533165,0.1004111
6026,2023-01-20 11:08:59.301649,173596090,0,0,0,0,0,4.7,0.19,0,0,0.5,0.02370576,0.1227348,0.1694565
6059,2023-01-20 11:08:59.401838,173696092,0,0,0,0,0,4.78,0.19,0,0,0.5,0.007970986,0.0813764,0.1296618
6090,2023-01-20 11:08:59.512945,173796083,0,0,0,0,0,4.87,0.19,0,0,0.5,0.01777845,0.1209604,0.171569
6123,2023-01-20 11:08:59.619687,173896085,0,0,0,0,0,4.96,0.19,0,0,0.5,0.01519574,0.1332239,0.1822523
6153,2023-01-20 11:08:59.710580,173996073,0,0,0,0,0,5.04,0.19,0,0,0.5,0.007673643,0.08505249,0.1325087
6189,2023-01-20 11:08:59.801677,174096118,0,0,0,0,0,5.11,0.19,0,0,0.5,0.001575252,0.05030061,0.09383848
6219,2023-01-20 11:08:59.901607,174196077,0,0,0,0,0,5.19,0.19,0,0,0.5,0.0174678,0.04462096,0.07123069
6254,2023-01-20 11:09:00.001602,174296103,0,0,0,0,0,5.26,0.19,0,0,0.5,0.008981046,0.02624466,0.0456873
6284,2023-01-20 11:09:00.101506,174396081,0,0,0,0,0,5.34,0.19,0,0,0.5,0.02439992,0.0778935,0.101781
6319,2023-01-20 11:09:00.201455,174496101,0,0,0,0,0,5.4,0.19,0,0,0.5,0.0115315,0.04482641,0.06727277
6349,2023-01-20 11:09:00.301482,174596077,0,0,0,0,0,5.47,0.19,0,0,0.5,0.02387584,0.08120733,0.1024593
6382,2023-01-20 11:09:00.401565,174696110,0,0,0,0,0,5.53,0.19,0,0,0.5,0.01066758,0.04608029,0.06748553
6416,2023-01-20 11:09:00.501498,174796097,0,0,0,0,0,5.6,0.19,0,0,0.5,0.04605102,0.1407855,0.1433845
6449,2023-01-20 11:09:00.601453,174896106,0,0,0,0,0,5.65,0.19,0,0,0.5,0.02334955,0.09064425,0.1020497
6479,2023-01-20 11:09:00.701460,174996080,0,0,0,0,0,5.72,0.19,0,0,0.5,0.02843974,0.123556,0.1352245
6515,2023-01-20 11:09:00.801516,175096104,0,0,0,0,0,5.78,0.19,0,0,0.5,0.0108666,0.0772413,0.09473576
6545,2023-01-20 11:09:00.901477,175196089,0,0,0,0,0,5.87,0.19,0,0,0.5,0.02097345,0.1157343,0.1309002
6580,2023-01-20 11:09:01.001495,175296130,0,0,0,0,0,5.95,0.19,0,0,0.5,0.009152139,0.07431639,0.09259523
6610,2023-01-20 11:09:01.101535,175396094,0,0,0,0,0,6.05,0.19,0,0,0.5,0.01776316,0.09898399,0.126704
6645,2023-01-20 11:09:01.201645,175496131,0,0,0,0,0,6.14,0.19,0,0,0.5,0.007974299,0.06001578,0.08627906
6675,2023-01-20 11:09:01.301523,175596077,0,0,0,0,0,6.24,0.19,0,0,0.5,0.008012537,0.06306771,0.09341761
6708,2023-01-20 11:09:01.401499,175696120,0,0,0,0,0,6.33,0.19,0,0,0.5,0.002812419,0.04221388,0.06500944
6740,2023-01-20 11:09:01.501437,175796085,0,0,0,0,0,6.42,0.19,0,0,0.5,0.006208527,0.06667537,0.09367034
6773,2023-01-20 11:09:01.601440,175896115,0,0,0,0,0,6.5,0.19,0,0,0.5,0.002861362,0.05258198,0.07243575
6804,2023-01-20 11:09:01.701401,175996071,0,0,0,0,0,6.58,0.19,0,0,0.5,0.008078587,0.08489893,0.124167
6839,2023-01-20 11:09:01.801424,176096088,0,0,0,0,0,6.65,0.19,0,0,0.5,0.003946228,0.06211646,0.09253091
6869,2023-01-20 11:09:01.901423,176196083,0,0,0,0,0,6.74,0.19,0,0,0.5,0.004484443,0.07676277,0.1140016
6904,2023-01-20 11:09:02.001454,176296110,0,0,0,0,0,6.82,0.19,0,0,0.5,0.00170828,0.05890217,0.08676086
6934,2023-01-20 11:09:02.101428,176396072,0,0,0,0,0,6.9,0.19,0,0,0.5,0.002885359,0.06706012,0.09988725
6969,2023-01-20 11:09:02.201466,176496098,0,0,0,0,0,6.98,0.19,0,0,0.5,0.001244796,0.05417917,0.07881265
6999,2023-01-20 11:09:02.301454,176596082,0,0,0,0,0,7.07,0.19,0,0,0.5,0.008210032,0.08540039,0.1222411
7032,2023-01-20 11:09:02.401486,176696112,0,0,0,0,0,7.15,0.19,0,0,0.5,0.00435303,0.06584487,0.09458479
7064,2023-01-20 11:09:02.501407,176796082,0,0,0,0,0,7.24,0.19,0,0,0.5,0.004833364,0.07316471,0.1093629
7097,2023-01-20 11:09:02.601376,176896098,0,0,0,0,0,7.32,0.19,0,0,0.5,0.001789943,0.05532287,0.08239306
7127,2023-01-20 11:09:02.701395,176996072,0,0,0,0,0,7.42,0.19,0,0,0.5,0.01473461,0.09745301,0.1248559
7162,2023-01-20 11:09:02.801462,177096095,0,0,0,0,0,7.51,0.19,0,0,0.5,0.007862635,0.07397442,0.09904266
7192,2023-01-20 11:09:02.901450,177196088,0,0,0,0,0,7.61,0.19,0,0,0.5,0.0115483,0.09022217,0.1170509
7227,2023-01-20 11:09:03.001489,177296131,0,0,0,0,0,7.7,0.19,0,0,0.5,0.004819244,0.06652741,0.09290561
7257,2023-01-20 11:09:03.101441,177396095,0,0,0,0,0,7.81,0.19,0,0,0.5,0.01708634,0.1053945,0.1386839
7292,2023-01-20 11:09:03.201441,177496106,0,0,0,0,0,7.91,0.19,0,0,0.5,0.0084842,0.07360594,0.1045069
7322,2023-01-20 11:09:03.301418,177596087,0,0,0,0,0,8.04,0.19,0,0,0.5,0.01036861,0.08319708,0.1189151
7355,2023-01-20 11:09:03.401444,177696118,0,0,0,0,0,8.14,0.19,0,0,0.5,0.003947672,0.05622085,0.08697271
7387,2023-01-20 11:09:03.501422,177796095,0,0,0,0,0,8.27,0.19,0,0,0.5,0.006982038,0.06734972,0.1029171
7420,2023-01-20 11:09:03.601435,177896107,0,0,0,0,0,8.37,0.19,0,0,0.5,0.002943823,0.04648944,0.07696947
7451,2023-01-20 11:09:03.701428,177996087,0,0,0,0,0,8.49,0.19,0,0,0.5,0.001782374,0.03959797,0.06764966
7486,2023-01-20 11:09:03.801439,178096086,0,0,0,0,0,8.59,0.19,0,0,0.5,0.0004482141,0.02512678,0.0477308
7516,2023-01-20 11:09:03.901412,178196072,0,0,0,0,0,8.72,0.19,0,0,0.5,0.0008323535,0.0250554,0.04603156
7551,2023-01-20 11:09:04.001448,178296120,0,0,0,0,0,8.81,0.19,0,0,0.5,0.0005423264,0.01327732,0.02860676
7581,2023-01-20 11:09:04.101391,178396072,0,0,0,0,0,8.93,0.19,0,0,0.5,0.002058076,0.02022352,0.03713635
7617,2023-01-20 11:09:04.201395,178496084,0,0,0,0,0,9.03,0.19,0,0,0.5,0.001137053,0.01210704,0.02497339
7647,2023-01-20 11:09:04.301415,178596080,0,0,0,0,0,9.15,0.19,0,0,0.5,0.0003151312,0.007992444,0.01573005
7680,2023-01-20 11:09:04.401466,178696108,0,0,0,0,0,9.26,0.19,0,0,0.5,0.0003735911,0.006905456,0.01660797
7712,2023-01-20 11:09:04.501419,178796077,0,0,0,0,0,9.37,0.19,0,0,0.5,0.004254163,0.03246843,0.05990766
7745,2023-01-20 11:09:04.601443,178896117,0,0,0,0,0,9.47,0.19,0,0,0.5,0.00234407,0.02284343,0.04754021
7775,2023-01-20 11:09:04.701423,178996072,0,0,0,0,0,9.59,0.19,0,0,0.5,0.0004611198,0.01308222,0.02745291
7810,2023-01-20 11:09:04.801461,179096086,0,0,0,0,0,9.7,0.19,0,0,0.5,0.0005359986,0.01005119,0.02469414
7840,2023-01-20 11:09:04.901417,179196079,0,0,0,0,0,9.83,0.19,0,0,0.5,0.001344992,0.002584745,0.006782829
7875,2023-01-20 11:09:05.001420,179296118,0,0,0,0,0,9.94,0.19,0,0,0.5,0.0008065228,0.007173794,0.01734119
7905,2023-01-20 11:09:05.101397,179396072,0,0,0,0,0,10.06,0.19,0,0,0.5,0.001141429,0.008633433,0.01762216
7940,2023-01-20 11:09:05.201442,179496094,0,0,0,0,0,10.16,0.19,0,0,0.5,0.0005961958,0.008759113,0.02233006
7970,2023-01-20 11:09:05.301434,179596072,0,0,0,0,0,10.28,0.19,0,0,0.5,0.0007856881,0.01062061,0.02142905
8004,2023-01-20 11:09:05.401499,179696124,0,0,0,0,0,10.38,0.19,0,0,0.5,0.0004631292,0.009964989,0.02208685
8038,2023-01-20 11:09:05.501438,179796119,0,0,0,0,0,10.48,0.19,0,0,0.5,0.001667917,0.02984511,0.06271715
8071,2023-01-20 11:09:05.601379,179896114,0,0,0,0,0,10.56,0.19,0,0,0.5,0.0009551792,0.02085112,0.04646594
8101,2023-01-20 11:09:05.701420,179996095,0,0,0,0,0,10.64,0.19,0,0,0.5,0.0004362877,0.01118794,0.0284046
8136,2023-01-20 11:09:05.801478,180096094,0,0,0,0,0,10.7,0.19,0,0,0.5,0.006563037,0.009235058,0.02811417
8166,2023-01-20 11:09:05.901415,180196071,0,0,0,0,0,10.76,0.19,0,0,0.5,0.009270019,0.01396589,0.03343793
8201,2023-01-20 11:09:06.001418,180296113,0,0,0,0,0,10.81,0.19,0,0,0.5,0.02019789,0.01538561,0.03158993
8231,2023-01-20 11:09:06.101398,180396084,0,0,0,0,0,10.84,0.19,0,0,0.5,0.02929503,0.01710252,0.03556878
8266,2023-01-20 11:09:06.201419,180496096,0,0,0,0,0,10.86,0.19,0,0,0.5,0.03664939,0.02009143,0.03880138
8296,2023-01-20 11:09:06.301393,180596072,0,0,0,0,0,10.86,0.19,0,0,0.5,0.04510361,0.04634817,0.08347423
8329,2023-01-20 11:09:06.401425,180696107,0,0,0,0,0,10.87,0.19,0,0,0.5,0.04812102,0.0400694,0.07235124
8361,2023-01-20 11:09:06.501396,180796070,0,0,0,0,0,10.88,0.19,0,0,0.5,0.05299147,0.0280415,0.05211734
8394,2023-01-20 11:09:06.601442,180896108,0,0,0,0,0,10.88,0.19,0,0,0.5,0.06224064,0.03003847,0.04985054
8424,2023-01-20 11:09:06.701402,180996072,0,0,0,0,0,10.89,0.19,0,0,0.5,0.06538147,0.02340016,0.03425104
8459,2023-01-20 11:09:06.801415,181096089,0,0,0,0,0,10.89,0.19,0,0,0.5,0.06326878,0.02992346,0.03314707
8489,2023-01-20 11:09:06.901413,181196074,0,0,0,0,0,10.9,0.19,0,0,0.5,0.05802152,0.03593791,0.02552396
8524,2023-01-20 11:09:07.001460,181296109,0,0,0,0,0,10.89,0.19,0,0,0.5,0.04940054,0.03793507,0.02746427
8554,2023-01-20 11:09:07.101421,181396067,0,0,0,0,0,10.89,0.19,0,0,0.5,0.04560295,0.04916291,0.04101202
8589,2023-01-20 11:09:07.201456,181496100,0,0,0,0,0,10.87,0.19,0,0,0.5,0.04731821,0.04978999,0.0444486
8619,2023-01-20 11:09:07.301445,181596087,0,0,0,0,0,10.86,0.19,0,0,0.5,0.02429354,0.03834298,0.0440459
8653,2023-01-20 11:09:07.401486,181696127,0,0,0,0,0,10.85,0.19,0,0,0.5,0.005015446,0.02163059,0.04014909
8685,2023-01-20 11:09:07.501444,181796097,0,0,0,0,0,10.86,0.19,0,0,0.5,0.002323182,0.01087934,0.03169666
8718,2023-01-20 11:09:07.601455,181896120,0,0,0,0,0,10.86,0.19,0,0,0.5,0.00295123,0.006716206,0.02828896
8748,2023-01-20 11:09:07.701441,181996085,0,0,0,0,0,10.9,0.19,0,0,0.5,0.001436958,0.006297316,0.01811328
8783,2023-01-20 11:09:07.801466,182096090,0,0,0,0,0,10.93,0.19,0,0,0.5,0.0004530329,0.01081182,0.01657437
8813,2023-01-20 11:09:07.901447,182196083,0,0,0,0,0,10.99,0.19,0,0,0.5,0.02383173,0.01432624,0.01226772
8848,2023-01-20 11:09:08.001463,182296111,0,0,0,0,0,11.03,0.19,0,0,0.5,0.01800754,0.01360708,0.01793947
8878,2023-01-20 11:09:08.101411,182396077,0,0,0,0,0,11.07,0.19,0,0,0.5,0.03771393,0.01719854,0.03467837
8913,2023-01-20 11:09:08.201428,182496112,0,0,0,0,0,11.12,0.19,0,0,0.5,0.04584212,0.02010081,0.03026139
8943,2023-01-20 11:09:08.301411,182596072,0,0,0,0,0,11.18,0.19,0,0,0.5,0.04890294,0.02606055,0.03038882
8976,2023-01-20 11:09:08.401476,182696114,0,0,0,0,0,11.24,0.19,0,0,0.5,0.04904937,0.02388605,0.02270011
9008,2023-01-20 11:09:08.501407,182796077,0,0,0,0,0,11.3,0.19,0,0,0.5,0.02346105,0.01332203,0.01657549
9041,2023-01-20 11:09:08.601410,182896111,0,0,0,0,0,11.37,0.19,0,0,0.5,0.02467764,0.01539117,0.01947698
9071,2023-01-20 11:09:08.701413,182996081,0,0,0,0,0,11.45,0.19,0,0,0.5,0.03349422,0.01749204,0.01822594
9106,2023-01-20 11:09:08.801449,183096085,0,0,0,0,0,11.53,0.19,0,0,0.5,0.04065099,0.0184832,0.01977613
9138,2023-01-20 11:09:08.901434,183196083,0,0,0,0,0,11.63,0.19,0,0,0.5,0.03569552,0.01904291,0.02576912
9173,2023-01-20 11:09:09.001328,183296120,0,0,0,0,0,11.71,0.19,0,0,0.5,0.03013998,0.0165187,0.02534544
9203,2023-01-20 11:09:09.092374,183396067,0,0,0,0,0,11.81,0.19,0,0,0.5,0.02933628,0.02210049,0.04048776
9235,2023-01-20 11:09:09.183498,183496100,0,0,0,0,0,11.89,0.19,0,0,0.5,0.03286209,0.01905417,0.03540504
9269,2023-01-20 11:09:09.281855,183596081,0,0,0,0,0,11.99,0.19,0,0,0.5,0.03262181,0.02100604,0.04025681
9300,2023-01-20 11:09:09.381877,183696116,0,0,0,0,0,12.08,0.19,0,0,0.5,0.03067825,0.01680845,0.03535284
9334,2023-01-20 11:09:09.481846,183796083,0,0,0,0,0,12.17,0.19,0,0,0.5,0.02641976,0.01903362,0.043561
9365,2023-01-20 11:09:09.581874,183896107,0,0,0,0,0,12.27,0.19,0,0,0.5,0.02425754,0.01652805,0.03702828
9398,2023-01-20 11:09:09.681851,183996067,0,0,0,0,0,12.38,0.19,0,0,0.5,0.02558837,0.01663474,0.03588175
9432,2023-01-20 11:09:09.781874,184096071,0,0,0,0,0,12.49,0.19,0,0,0.5,0.02542101,0.0156846,0.02853846
9464,2023-01-20 11:09:09.881870,184196082,0,0,0,0,0,12.61,0.19,0,0,0.5,0.025087,0.01084765,0.02508287
9497,2023-01-20 11:09:09.981883,184296119,0,0,0,0,0,12.72,0.19,0,0,0.5,0.02309754,0.01085007,0.0181618
9529,2023-01-20 11:09:10.081833,184396077,0,0,0,0,0,12.86,0.19,0,0,0.5,0.02110326,0.009527857,0.03662058
