LineNo,UTC_Approx,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
6473,2023-01-20 11:09:00.701460,174996080,0,0.15,0,0.09,1.43,0,0.02870047,3.144728,-0.9072883,0,48,107327,0,0
6509,2023-01-20 11:09:00.801516,175096104,0,0.15,0,0.09,1.42,0,0.02887667,3.144728,-0.9072883,0,48,107327,0,0
6539,2023-01-20 11:09:00.901477,175196089,0,0.18,0,0.1,1.45,0,0.02807167,3.144728,-0.9072883,0,48,107327,0,0
6574,2023-01-20 11:09:01.001495,175296130,0,0.18,0,0.11,1.37,0,0.0276954,3.144728,-0.9072883,0,48,107327,0,0
6604,2023-01-20 11:09:01.101535,175396094,0,0.16,0,0.13,1.35,0,0.02580199,3.144728,-0.9072883,0,48,107327,0,0
6639,2023-01-20 11:09:01.201645,175496131,0,0.16,0,0.11,1.29,0,0.02608865,3.144728,-0.9072883,0,48,107327,0,0
6669,2023-01-20 11:09:01.301523,175596077,0,0.14,0,0.1,1.26,0,0.02682374,3.144728,-0.9072883,0,48,107327,0,0
6702,2023-01-20 11:09:01.401499,175696120,0,0.14,0,0.13,1.33,0,0.02791263,3.144728,-0.9072883,0,48,107327,0,0
6734,2023-01-20 11:09:01.501437,175796085,0,0.09,0,0.11,1.31,0,0.02817798,3.144728,-0.9072883,0,48,107327,0,0
6767,2023-01-20 11:09:01.601440,175896115,0,0.09,0,0.09,1.24,0,0.02921568,3.144728,-0.9072883,0,48,107327,0,0
6798,2023-01-20 11:09:01.701401,175996071,0,0.21,0,0.09,1.38,0,0.02982006,3.144728,-0.9072883,0,48,107327,0,0
6833,2023-01-20 11:09:01.801424,176096088,0,0.21,0,0.1,1.36,0,0.0298545,3.144728,-0.9072883,0,48,107327,0,0
6863,2023-01-20 11:09:01.901423,176196083,0,0.12,0,0.11,1.46,0,0.02908013,3.144728,-0.9072883,0,48,107327,0,0
6898,2023-01-20 11:09:02.001454,176296110,0,0.12,0,0.12,1.43,0,0.02817382,3.144728,-0.9072883,0,48,107327,0,0
6928,2023-01-20 11:09:02.101428,176396072,0,0.07,0,0.11,1.4,0,0.02678207,3.144728,-0.9072883,0,48,107327,0,0
6963,2023-01-20 11:09:02.201466,176496098,0,0.07,0,0.11,1.38,0,0.02605245,3.144728,-0.9072883,0,48,107327,0,0
6993,2023-01-20 11:09:02.301454,176596082,0,0.13,0,0.13,1.44,0,0.02469513,3.144728,-0.9072883,0,48,107327,0,0
7026,2023-01-20 11:09:02.401486,176696112,0,0.13,0,0.12,1.4,0,0.02419548,3.144728,-0.9072883,0,48,107327,0,0
7058,2023-01-20 11:09:02.501407,176796082,0,0.12,0,0.1,1.51,0,0.02328287,3.144728,-0.9072883,0,48,107327,0,0
7091,2023-01-20 11:09:02.601376,176896098,0,0.12,0,0.11,1.52,0,0.02312138,3.144728,-0.9072883,0,48,107327,0,0
7121,2023-01-20 11:09:02.701395,176996072,0,0.21,0,0.09,1.49,0,0.02214922,3.144728,-0.9072883,0,48,107327,0,0
7156,2023-01-20 11:09:02.801462,177096095,0,0.21,0,0.1,1.43,0,0.02107988,3.144728,-0.9072883,0,48,107327,0,0
7186,2023-01-20 11:09:02.901450,177196088,0,0.14,0,0.09,1.59,0,0.01898755,3.144728,-0.9072883,0,48,107327,0,0
7221,2023-01-20 11:09:03.001489,177296131,0,0.14,0,0.09,1.5,0,0.01834078,3.144728,-0.9072883,0,48,107327,0,0
7251,2023-01-20 11:09:03.101441,177396095,0,0.21,0,0.09,1.51,0,0.01652714,3.144728,-0.9072883,0,48,107327,8,0
7286,2023-01-20 11:09:03.201441,177496106,0,0.21,0,0.11,1.35,0,0.01618423,3.144728,-0.9072883,0,48,107327,8,0
7316,2023-01-20 11:09:03.301418,177596087,0,0.18,0,0.1,1.22,0,0.01609527,3.144728,-0.9072883,0,48,107327,0,0
7349,2023-01-20 11:09:03.401444,177696118,0,0.18,0,0.11,1.34,0,0.01609926,3.144728,-0.9072883,0,48,107327,0,0
7381,2023-01-20 11:09:03.501422,177796095,0,0.21,0,0.11,1.29,0,0.01571333,3.144728,-0.9072883,0,48,107327,0,0
7414,2023-01-20 11:09:03.601435,177896107,0,0.21,0,0.09,1.14,0,0.01535081,3.144728,-0.9072883,0,48,107327,0,0
7445,2023-01-20 11:09:03.701428,177996087,0,0.2,0,0.08,1.17,0,0.01500353,3.144728,-0.9072883,0,48,107327,0,0
7480,2023-01-20 11:09:03.801439,178096086,0,0.2,0,0.09,1.2,0,0.01499473,3.144728,-0.9072883,0,48,107327,0,0
7510,2023-01-20 11:09:03.901412,178196072,0,0.21,0,0.09,1.18,0,0.01498805,3.144728,-0.9072883,0,48,107327,0,0
7545,2023-01-20 11:09:04.001448,178296120,0,0.21,0,0.09,1.33,0,0.01534846,3.144728,-0.9072883,0,48,107327,0,0
7575,2023-01-20 11:09:04.101391,178396072,0,0.14,0,0.1,1.41,0,0.01514659,3.144728,-0.9072883,0,48,107327,0,0
7611,2023-01-20 11:09:04.201395,178496084,0,0.14,0,0.12,1.33,0,0.01510256,3.144728,-0.9072883,0,48,107327,0,0
7641,2023-01-20 11:09:04.301415,178596080,0,0.13,0,0.12,1.34,0,0.01481588,3.144728,-0.9072883,0,48,107327,0,0
7674,2023-01-20 11:09:04.401466,178696108,0,0.13,0,0.1,1.34,0,0.01488111,3.144728,-0.9072883,0,48,107327,0,0
7706,2023-01-20 11:09:04.501419,178796077,0,0.15,0,0.1,1.4,0,0.01490516,3.144728,-0.9072883,0,48,107327,0,0
7739,2023-01-20 11:09:04.601443,178896117,0,0.15,0,0.1,1.35,0,0.01506838,3.144728,-0.9072883,0,48,107327,0,0
7769,2023-01-20 11:09:04.701423,178996072,0,0.16,0,0.1,1.41,0,0.01492284,3.144728,-0.9072883,0,48,107327,0,0
7804,2023-01-20 11:09:04.801461,179096086,0,0.16,0,0.11,1.46,0,0.01495517,3.144728,-0.9072883,0,48,107327,0,0
7834,2023-01-20 11:09:04.901417,179196079,0,0.16,0,0.11,1.46,0,0.01500016,3.144728,-0.9072883,0,48,107327,8,0
7869,2023-01-20 11:09:05.001420,179296118,0,0.16,0,0.1,1.31,0,0.01620066,3.144728,-0.9072883,0,48,107327,8,0
7899,2023-01-20 11:09:05.101397,179396072,0,0.11,0,0.09,1.26,0,0.01782021,3.144728,-0.9072883,0,48,107327,0,0
7934,2023-01-20 11:09:05.201442,179496094,0,0.11,0,0.1,1.14,0,0.0182375,3.144728,-0.9072883,0,48,107327,0,0
7964,2023-01-20 11:09:05.301434,179596072,0,0.21,0,0.11,1.22,0,0.01582355,3.144728,-0.9072883,0,48,107327,0,0
7998,2023-01-20 11:09:05.401499,179696124,0,0.21,0,0.11,1.25,0,0.01491296,3.144728,-0.9072883,0,48,107327,0,0
8032,2023-01-20 11:09:05.501438,179796119,0,0.17,0,0.11,1.19,0,0.01498328,3.144728,-0.9072883,0,48,107327,0,0
8065,2023-01-20 11:09:05.601379,179896114,0,0.17,0,0.11,1.11,0,0.015257,3.144728,-0.9072883,0,48,107327,0,0
8095,2023-01-20 11:09:05.701420,179996095,0,0.07,0,0.1,1.01,0,0.015039,3.144728,-0.9072883,0,48,107327,0,0
8130,2023-01-20 11:09:05.801478,180096094,0,0.07,0,0.1,0.98,0,0.01482767,3.144728,-0.9072883,0,48,107327,0,0
8160,2023-01-20 11:09:05.901415,180196071,0,0.08,0,0.12,0.63,0,0.01477248,3.144728,-0.9072883,0,48,107327,0,0
8195,2023-01-20 11:09:06.001418,180296113,0,0.08,0,0.12,0.71,0,0.01486063,3.144728,-0.9072883,0,48,107327,0,0
8225,2023-01-20 11:09:06.101398,180396084,0,0.12,0,0.1,0.73,0,0.01490988,3.144728,-0.9072883,0,48,107327,0,0
8260,2023-01-20 11:09:06.201419,180496096,0,0.12,0,0.1,0.64,0,0.01520024,3.144728,-0.9072883,0,48,107327,0,0
8290,2023-01-20 11:09:06.301393,180596072,0,0.17,0,0.09,0.65,0,0.01527887,3.144728,-0.9072883,0,48,107327,0,0
8323,2023-01-20 11:09:06.401425,180696107,0,0.17,0,0.1,0.57,0,0.01586475,3.144728,-0.9072883,0,48,107327,0,0
8355,2023-01-20 11:09:06.501396,180796070,0,0.12,0,0.1,0.71,0,0.01679713,3.144728,-0.9072883,0,48,107327,0,0
8388,2023-01-20 11:09:06.601442,180896108,0,0.12,0,0.11,0.82,0,0.01748107,3.144728,-0.9072883,0,48,107327,0,0
8418,2023-01-20 11:09:06.701402,180996072,0,0.18,0,0.11,0.77,0,0.01806559,3.144728,-0.9072883,0,48,107327,0,0
8453,2023-01-20 11:09:06.801415,181096089,0,0.18,0,0.11,0.73,0,0.01824615,3.144728,-0.9072883,0,48,107327,0,0
8483,2023-01-20 11:09:06.901413,181196074,0,0.14,0,0.11,0.73,0,0.01843295,3.144728,-0.9072883,0,48,107327,0,0
8518,2023-01-20 11:09:07.001460,181296109,0,0.14,0,0.1,0.63,0,0.01871733,3.144728,-0.9072883,0,48,107327,0,0
8548,2023-01-20 11:09:07.101421,181396067,0,0.09,0,0.1,0.64,0,0.0188057,3.144728,-0.9072883,0,48,107327,0,0
8583,2023-01-20 11:09:07.201456,181496100,0,0.09,0,0.07,0.82,0,0.01913279,3.144728,-0.9072883,0,48,107327,0,0
8613,2023-01-20 11:09:07.301445,181596087,0,0.08,0,0.09,1,0,0.01901132,3.144728,-0.9072883,0,48,107327,0,0
8647,2023-01-20 11:09:07.401486,181696127,0,0.08,0,0.08,1.27,0,0.01830091,3.144728,-0.9072883,0,48,107327,0,0
8679,2023-01-20 11:09:07.501444,181796097,0,0.12,0,0.09,1.26,0,0.01776707,3.144728,-0.9072883,0,48,107327,0,0
8712,2023-01-20 11:09:07.601455,181896120,0,0.12,0,0.1,1.21,0,0.01730794,3.144728,-0.9072883,0,48,107327,0,0
8742,2023-01-20 11:09:07.701441,181996085,0,0.1,0,0.1,1.21,0,0.01631994,3.144728,-0.9072883,0,48,107327,0,0
8777,2023-01-20 11:09:07.801466,182096090,0,0.1,0,0.12,1.11,0,0.01580509,3.144728,-0.9072883,0,48,107327,0,0
8807,2023-01-20 11:09:07.901447,182196083,0,0.14,0,0.11,0.96,0,0.01522963,3.144728,-0.9072883,0,48,107327,0,0
8842,2023-01-20 11:09:08.001463,182296111,0,0.14,0,0.1,1.05,0,0.01498207,3.144728,-0.9072883,0,48,107327,0,0
8872,2023-01-20 11:09:08.101411,182396077,0,0.08,0,0.09,0.98,0,0.0147574,3.144728,-0.9072883,0,48,107327,0,0
8907,2023-01-20 11:09:08.201428,182496112,0,0.08,0,0.09,0.78,0,0.01508187,3.144728,-0.9072883,0,48,107327,0,0
8937,2023-01-20 11:09:08.301411,182596072,0,0.04,0,0.12,0.8,0,0.01501209,3.144728,-0.9072883,0,48,107327,0,0
8970,2023-01-20 11:09:08.401476,182696114,0,0.04,0,0.12,0.88,0,0.01478442,3.144728,-0.9072883,0,48,107327,0,0
9002,2023-01-20 11:09:08.501407,182796077,0,0.01,0,0.11,1.03,0,0.01435603,3.144728,-0.9072883,0,48,107327,0,0
9035,2023-01-20 11:09:08.601410,182896111,0,0.01,0,0.1,0.82,0,0.01440444,3.144728,-0.9072883,0,48,107327,0,0
9065,2023-01-20 11:09:08.701413,182996081,0,0.06,0,0.11,0.94,0,0.01422945,3.144728,-0.9072883,0,48,107327,0,0
9100,2023-01-20 11:09:08.801449,183096085,0,0.06,0,0.11,0.98,0,0.01435094,3.144728,-0.9072883,0,48,107327,0,0
9132,2023-01-20 11:09:08.901434,183196083,0,0.08,0,0.1,0.78,0,0.01415957,3.144728,-0.9072883,0,48,107327,0,0
9167,2023-01-20 11:09:09.001328,183296120,0,0.08,0,0.1,0.72,0,0.01431228,3.144728,-0.9072883,0,48,107327,0,0
9197,2023-01-20 11:09:09.092374,183396067,0,0.13,0,0.08,0.82,0,0.01437041,3.144728,-0.9072883,0,48,107327,0,0
9229,2023-01-20 11:09:09.183498,183496100,0,0.13,0,0.09,0.88,0,0.0146588,3.144728,-0.9072883,0,48,107327,0,0
9263,2023-01-20 11:09:09.281855,183596081,0,0.05,0,0.1,0.75,0,0.01456776,3.144728,-0.9072883,0,48,107327,0,0
9294,2023-01-20 11:09:09.381877,183696116,0,0.05,0,0.1,0.83,0,0.01463758,3.144728,-0.9072883,0,48,107327,0,0
9328,2023-01-20 11:09:09.481846,183796083,0,0.04,0,0.1,0.72,0,0.01432152,3.144728,-0.9072883,0,48,107327,0,0
9359,2023-01-20 11:09:09.581874,183896107,0,0.04,0,0.1,0.74,0,0.01419427,3.144728,-0.9072883,0,48,107327,0,0
9392,2023-01-20 11:09:09.681851,183996067,0,0.09,0,0.1,0.87,0,0.01381652,3.144728,-0.9072883,0,48,107327,0,0
9426,2023-01-20 11:09:09.781874,184096071,0,0.09,0,0.1,0.83,0,0.01370225,3.144728,-0.9072883,0,48,107327,0,0
9458,2023-01-20 11:09:09.881870,184196082,0,0.07,0,0.11,0.85,0,0.01333385,3.144728,-0.9072883,0,48,107327,0,0
9491,2023-01-20 11:09:09.981883,184296119,0,0.07,0,0.11,0.79,0,0.01328933,3.144728,-0.9072883,0,48,107327,0,0
9523,2023-01-20 11:09:10.081833,184396077,0,0.1,0,0.12,0.84,0,0.01298343,3.144728,-0.9072883,0,48,107327,0,0
9555,2023-01-20 11:09:10.181868,184496116,0,0.1,0,0.11,0.88,0,0.01308379,3.144728,-0.9072883,0,48,107327,0,0
9588,2023-01-20 11:09:10.281826,184596075,0,0.08,0,0.12,0.81,0,0.01285003,3.144728,-0.9072883,0,48,107327,0,0
9619,2023-01-20 11:09:10.381842,184696092,0,0.08,0,0.12,0.78,0,0.01288028,3.144728,-0.9072883,0,48,107327,0,0
9653,2023-01-20 11:09:10.481742,184796083,0,0.05,0,0.12,0.62,0,0.01270189,3.144728,-0.9072883,0,48,107327,0,0
9686,2023-01-20 11:09:10.581646,184896098,0,0.05,0,0.11,0.71,0,0.01274594,3.144728,-0.9072883,0,48,107327,0,0
9718,2023-01-20 11:09:10.681649,184996067,0,0.16,0,0.11,0.81,0,0.01257648,3.144728,-0.9072883,0,48,107327,0,0
9751,2023-01-20 11:09:10.781770,185096121,0,0.16,0,0.13,0.68,0,0.0126336,3.144728,-0.9072883,0,48,107327,0,0
9783,2023-01-20 11:09:10.881716,185196074,0,0.13,0,0.13,0.57,0,0.01248163,3.144728,-0.9072883,0,48,107327,0,0
9816,2023-01-20 11:09:10.981713,185296093,0,0.13,0,0.13,0.64,0,0.01259352,3.144728,-0.9072883,0,48,107327,0,0
9849,2023-01-20 11:09:11.081682,185396072,0,0.11,0,0.14,0.54,0,0.01252566,3.144728,-0.9072883,0,48,107327,0,0
9881,2023-01-20 11:09:11.181698,185496096,0,0.11,0,0.13,0.58,0,0.01268342,3.144728,-0.9072883,0,48,107327,0,0
9914,2023-01-20 11:09:11.281667,185596077,0,0.15,0,0.12,0.58,0,0.01262004,3.144728,-0.9072883,0,48,107327,0,0
9945,2023-01-20 11:09:11.381681,185696105,0,0.15,0,0.13,0.64,0,0.01264844,3.144728,-0.9072883,0,48,107327,0,0
9978,2023-01-20 11:09:11.481650,185796074,0,0.15,0,0.14,0.79,0,0.01250963,3.144728,-0.9072883,0,48,107327,0,0
10009,2023-01-20 11:09:11.581676,185896096,0,0.15,0,0.12,0.62,0,0.01268301,3.144728,-0.9072883,0,48,107327,0,0
10041,2023-01-20 11:09:11.681665,185996068,0,0.17,0,0.12,0.58,0,0.01246932,3.144728,-0.9072883,0,48,107327,0,0
10074,2023-01-20 11:09:11.781723,186096106,0,0.17,0,0.12,0.54,0,0.01244325,3.144728,-0.9072883,0,48,107327,0,0
10106,2023-01-20 11:09:11.881695,186196078,0,0.21,0,0.12,0.58,0,0.01223415,3.144728,-0.9072883,0,48,107327,0,0
10139,2023-01-20 11:09:11.981697,186296086,0,0.21,0,0.13,0.54,0,0.01226922,3.144728,-0.9072883,0,48,107327,0,0
10171,2023-01-20 11:09:12.081661,186396076,0,0.18,0,0.13,0.55,0,0.01213629,3.144728,-0.9072883,0,48,107327,0,0
10203,2023-01-20 11:09:12.181666,186496110,0,0.18,0,0.14,0.49,0,0.01219201,3.144728,-0.9072883,0,48,107327,0,0
10236,2023-01-20 11:09:12.281644,186596067,0,0.23,0,0.14,0.64,0,0.01208744,3.144728,-0.9072883,0,48,107327,0,0
10268,2023-01-20 11:09:12.381693,186696083,0,0.23,0,0.13,0.5,0,0.01216709,3.144728,-0.9072883,0,48,107327,0,0
10302,2023-01-20 11:09:12.481684,186796087,0,0.28,0,0.14,0.66,0,0.01203848,3.144728,-0.9072883,0,48,107327,0,0
10333,2023-01-20 11:09:12.581661,186896088,0,0.28,0,0.15,0.52,0,0.0120608,3.144728,-0.9072883,0,48,107327,0,0
10365,2023-01-20 11:09:12.681662,186996068,0,0.27,0,0.14,0.42,0,0.01198526,3.144728,-0.9072883,0,48,107327,0,0
10398,2023-01-20 11:09:12.781733,187096108,0,0.27,0,0.15,0.36,0,0.01197897,3.144728,-0.9072883,0,48,107327,0,0
10430,2023-01-20 11:09:12.881701,187196075,0,0.28,0,0.15,0.29,0,0.01185035,3.144728,-0.9072883,0,48,107327,0,0
10463,2023-01-20 11:09:12.981693,187296074,0,0.28,0,0.15,0.44,0,0.01189578,3.144728,-0.9072883,0,48,107327,0,0
10495,2023-01-20 11:09:13.081693,187396081,0,0.29,0,0.14,0.57,0,0.01183492,3.144728,-0.9072883,0,48,107327,0,0
10527,2023-01-20 11:09:13.181680,187496075,0,0.29,0,0.15,0.82,0,0.01193662,3.144728,-0.9072883,0,48,107327,0,0
10560,2023-01-20 11:09:13.281682,187596068,0,0.24,0,0.15,0.73,0,0.01185059,3.144728,-0.9072883,0,48,107327,0,0
10591,2023-01-20 11:09:13.381709,187696083,0,0.24,0,0.17,0.69,0,0.01185631,3.144728,-0.9072883,0,48,107327,0,0
10625,2023-01-20 11:09:13.481678,187796074,0,0.17,0,0.19,0.67,0,0.01172623,3.144728,-0.9072883,0,48,107327,0,0
10656,2023-01-20 11:09:13.581642,187896067,0,0.17,0,0.19,0.71,0,0.01178384,3.144728,-0.9072883,0,48,107327,0,0
10688,2023-01-20 11:09:13.681668,187996078,0,0.18,0,0.2,0.68,0,0.01169802,3.144728,-0.9072883,0,48,107327,0,0
10721,2023-01-20 11:09:13.781690,188096076,0,0.18,0,0.23,0.56,0,0.01170437,3.144728,-0.9072883,0,48,107327,0,0
10753,2023-01-20 11:09:13.881692,188196070,0,0.16,0,0.23,0.56,0,0.01153446,3.144728,-0.9072883,0,48,107327,0,0
10786,2023-01-20 11:09:13.981708,188296082,0,0.16,0,0.22,0.53,0,0.01141553,3.144728,-0.9072883,0,48,107327,0,0
10818,2023-01-20 11:09:14.081689,188396071,0,0.15,0,0.23,0.45,0,0.01124288,3.144728,-0.9072883,0,48,107327,0,0
10850,2023-01-20 11:09:14.181683,188496075,0,0.15,0,0.21,0.52,0,0.01125235,3.144728,-0.9072883,0,48,107327,0,0
10883,2023-01-20 11:09:14.281693,188596080,0,0.19,0,0.21,0.47,0,0.01120849,3.144728,-0.9072883,0,48,107327,0,0
10916,2023-01-20 11:09:14.381693,188696071,0,0.19,0,0.22,0.45,0,0.01125117,3.144728,-0.9072883,0,48,107327,0,0
10950,2023-01-20 11:09:14.481674,188796074,0,0.09,0,0.2,0.31,0,0.01128235,3.144728,-0.9072883,0,48,107327,0,0
10981,2023-01-20 11:09:14.581648,188896077,0,0.09,0,0.21,0.3,0,0.01139816,3.144728,-0.9072883,0,48,107327,0,0
11013,2023-01-20 11:09:14.681663,188996072,0,0.14,0,0.19,0.27,0,0.01148369,3.144728,-0.9072883,0,48,107327,0,0
11046,2023-01-20 11:09:14.781691,189096070,0,0.14,0,0.19,0.33,0,0.01160337,3.144728,-0.9072883,0,48,107327,0,0
11078,2023-01-20 11:09:14.881700,189196090,0,0.11,0,0.17,0.29,0,0.01163699,3.144728,-0.9072883,0,48,107327,0,0
11111,2023-01-20 11:09:14.981671,189296081,0,0.11,0,0.13,0.25,0,0.01171118,3.144728,-0.9072883,0,48,107327,0,0
11143,2023-01-20 11:09:15.081665,189396070,0,0.19,0,0.17,0.33,0,0.01179602,3.144728,-0.9072883,0,48,107327,0,0
11175,2023-01-20 11:09:15.181688,189496083,0,0.19,0,0.18,0.23,0,0.01188384,3.144728,-0.9072883,0,48,107327,0,0
11208,2023-01-20 11:09:15.281694,189596072,0,0.19,0.01,0.19,0.3,0,0.01196038,3.144728,-0.9072883,0,48,107327,0,0
11242,2023-01-20 11:09:15.381713,189696072,0,0.19,0.01,0.2,0.22,0,0.01214654,3.144728,-0.9072883,0,48,107327,0,0
11276,2023-01-20 11:09:15.481697,189796091,0,0.16,0.01,0.21,0.25,0,0.01220782,3.144728,-0.9072883,0,48,107327,0,0
11309,2023-01-20 11:09:15.581637,189896078,0,0.16,0.01,0.18,0.15,0,0.0124481,3.144728,-0.9072883,0,48,107327,0,0
11341,2023-01-20 11:09:15.681658,189996072,0,0.2,0.01,0.18,0.23,0,0.01248779,3.144728,-0.9072883,0,48,107327,0,0
11374,2023-01-20 11:09:15.781712,190096081,0,0.2,0.01,0.17,0.21,0,0.01258615,3.144728,-0.9072883,0,48,107327,0,0
11406,2023-01-20 11:09:15.881710,190196071,0,0.12,0.01,0.19,0.23,0,0.01269801,3.144728,-0.9072883,0,48,107327,0,0
11439,2023-01-20 11:09:15.981721,190296082,0,0.12,0.01,0.17,0.26,0,0.01290006,3.144728,-0.9072883,0,48,107327,0,0
11471,2023-01-20 11:09:16.081723,190396087,0,0.19,0.01,0.17,0.32,0,0.01301678,3.144728,-0.9072883,0,48,107327,0,0
11503,2023-01-20 11:09:16.181708,190496075,0,0.19,0.01,0.18,0.29,0,0.01317535,3.144728,-0.9072883,0,48,107327,0,0
11536,2023-01-20 11:09:16.281705,190596072,0,0.16,0.01,0.16,0.28,0,0.01330796,3.144728,-0.9072883,0,48,107327,0,0
11567,2023-01-20 11:09:16.381706,190696071,0,0.16,0.01,0.16,0.27,0,0.01352703,3.144728,-0.9072883,0,48,107327,0,0
11601,2023-01-20 11:09:16.481691,190796070,0,0.21,0.01,0.16,0.4,0,0.01364595,3.144728,-0.9072883,0,48,107327,0,0
11632,2023-01-20 11:09:16.581676,190896073,0,0.21,0.01,0.18,0.19,0,0.01382808,3.144728,-0.9072883,0,48,107327,0,0
11664,2023-01-20 11:09:16.681684,190996072,0,0.17,0.01,0.16,0.16,0,0.01398801,3.144728,-0.9072883,0,48,107327,0,0
11697,2023-01-20 11:09:16.781713,191096087,0,0.17,0.01,0.16,0.24,0,0.0143161,3.144728,-0.9072883,0,48,107327,0,0
11729,2023-01-20 11:09:16.881707,191196074,0,0.18,0,0.17,0.27,0,0.01435089,3.144728,-0.9072883,0,48,107327,0,0
11762,2023-01-20 11:09:16.981712,191296074,0,0.18,0,0.18,0.37,0,0.01449459,3.144728,-0.9072883,0,48,107327,0,0
11794,2023-01-20 11:09:17.081707,191396071,0,0.25,0,0.2,0.43,0,0.01455763,3.144728,-0.9072883,0,48,107327,0,0
11826,2023-01-20 11:09:17.181705,191496072,0,0.25,0,0.18,0.51,0,0.01478668,3.144728,-0.9072883,0,48,107327,0,0
11859,2023-01-20 11:09:17.281708,191596071,0,0.25,0,0.17,0.67,0,0.01513749,3.144728,-0.9072883,0,48,107327,0,0
11890,2023-01-20 11:09:17.381722,191696078,0,0.25,0,0.16,0.7,0,0.01567536,3.144728,-0.9072883,0,48,107327,0,0
11924,2023-01-20 11:09:17.481702,191796084,0,0.3,0.01,0.16,0.74,0,0.01601181,3.144728,-0.9072883,0,48,107327,0,0
11955,2023-01-20 11:09:17.581656,191896072,0,0.3,0.01,0.13,0.89,0,0.01615778,3.144728,-0.9072883,0,48,107327,0,0
11987,2023-01-20 11:09:17.681676,191996071,0,0.24,0.01,0.14,0.88,0,0.01624458,3.144728,-0.9072883,0,48,107327,0,0
12020,2023-01-20 11:09:17.781714,192096075,0,0.24,0.01,0.15,0.89,0,0.0163251,3.144728,-0.9072883,0,48,107327,0,0
12052,2023-01-20 11:09:17.881715,192196073,0,0.3,0.02,0.15,0.89,0,0.01634833,3.144728,-0.9072883,0,48,107327,0,0
12085,2023-01-20 11:09:17.981717,192296079,0,0.3,0.02,0.15,0.9,0,0.0167198,3.144728,-0.9072883,0,48,107327,0,0
12118,2023-01-20 11:09:18.081701,192396080,0,0.37,0.02,0.16,0.83,0,0.01696678,3.144728,-0.9072883,0,48,107327,0,0
12150,2023-01-20 11:09:18.181679,192496077,0,0.37,0.02,0.16,0.79,0,0.01731113,3.144728,-0.9072883,0,48,107327,0,0
12183,2023-01-20 11:09:18.274343,192596070,0,0.46,0.03,0.18,0.84,0,0.01697635,3.144728,-0.9072883,0,48,107327,0,0
12214,2023-01-20 11:09:18.365381,192696079,0,0.46,0.03,0.18,0.76,0,0.01719608,3.144728,-0.9072883,0,48,107327,0,0
12248,2023-01-20 11:09:18.461918,192796071,0,0.43,0.04,0.18,0.83,0,0.01685726,3.144728,-0.9072883,0,48,107327,0,0
12279,2023-01-20 11:09:18.561848,192896071,0,0.43,0.04,0.21,0.83,0,0.01670631,3.144728,-0.9072883,0,48,107327,0,0
12312,2023-01-20 11:09:18.661821,192996071,0,0.4,0.04,0.22,0.9,0,0.01639604,3.144728,-0.9072883,0,48,107327,0,0
12345,2023-01-20 11:09:18.761825,193096074,0,0.4,0.04,0.21,1.02,0,0.01674547,3.144728,-0.9072883,0,48,107327,0,0
12377,2023-01-20 11:09:18.861809,193196092,0,0.44,0.04,0.2,0.87,0,0.01625696,3.144728,-0.9072883,0,48,107327,0,0
12410,2023-01-20 11:09:18.961737,193296076,0,0.44,0.04,0.22,0.93,0,0.01645675,3.144728,-0.9072883,0,48,107327,0,0
12442,2023-01-20 11:09:19.061722,193396068,0,0.6,0.05,0.22,0.77,0,0.01614546,3.144728,-0.9072883,0,48,107327,0,0
12474,2023-01-20 11:09:19.161751,193496074,0,0.6,0.05,0.24,0.72,0,0.0161262,3.144728,-0.9072883,0,48,107327,0,0
12507,2023-01-20 11:09:19.261823,193596077,0,0.52,0.05,0.26,0.56,0,0.01586642,3.144728,-0.9072883,0,48,107327,0,0
12539,2023-01-20 11:09:19.361931,193696087,0,0.52,0.05,0.27,0.64,0,0.01600281,3.144728,-0.9072883,0,48,107327,0,0
12574,2023-01-20 11:09:19.461859,193796072,0,0.37,0.05,0.23,0.63,0,0.01568357,3.144728,-0.9072883,0,48,107327,0,0
12605,2023-01-20 11:09:19.561710,193896076,0,0.37,0.05,0.21,0.51,0,0.0156911,3.144728,-0.9072883,0,48,107327,0,0
12638,2023-01-20 11:09:19.661668,193996072,0,0.5,0.05,0.21,0.47,0,0.01507017,3.144728,-0.9072883,0,48,107327,0,0
12672,2023-01-20 11:09:19.761703,194096072,0,0.5,0.05,0.19,0.47,0,0.0148502,3.144728,-0.9072883,0,48,107327,0,0
12704,2023-01-20 11:09:19.861708,194196071,0,0.24,0.04,0.23,0.52,0,0.01410579,3.144728,-0.9072883,0,48,107327,0,0
12737,2023-01-20 11:09:19.961701,194296074,0,0.24,0.04,0.25,0.5,0,0.01382405,3.144728,-0.9072883,0,48,107327,0,0
12770,2023-01-20 11:09:20.061706,194396076,0,0.23,0.04,0.26,0.42,0,0.01315599,3.144728,-0.9072883,0,48,107327,0,0
12802,2023-01-20 11:09:20.161720,194496077,0,0.23,0.04,0.25,0.45,0,0.01294567,3.144728,-0.9072883,0,48,107327,0,0
12834,2023-01-20 11:09:20.261712,194596071,0,0.31,0.04,0.23,0.49,0,0.01248511,3.144728,-0.9072883,0,48,107327,0,0
